group_id,leader,member,modify_leader,image_url
9908,coca cola vanilla zero sugar 330ml,coca cola vanilla zero sugar can 330ml,No,
10089,coke diet,coke diet ,No,
10133,coke reg 6pk ,coke reg 6pk ,Yes,
10152,coke zero ,coke zero ,Yes,
10178,coke zero sugar cherry bottle 500ml,coke zero sugar cherry bottle 500ml,Yes,
10250,colgate advaced white toothpaste 50 ml,colgate toothpaste advanced white 50ml ,No,https://tb-static.uber.com/prod/image-proc/processed_images/d5e6dc6458c49e6fe796728c749c4706/859baff1d76042a45e319d1de80aec7a.jpeg
10250,colgate advaced white toothpaste 50 ml,colgate total advanced whitening toothpaste 750ml,No,https://d1ralsognjng37.cloudfront.net/78a32a4e-0777-4fe0-8759-a51fb2dca48a.jpeg
10354,comfort concentrate sunfresh 1.26l,comfort concentrate pure 1.26l,No,https://d1ralsognjng37.cloudfront.net/ab0da6c0-d22c-43ed-9cbb-bfb3ff551d7b.jpeg
11581,corona extra beer 330 ml,corona extra bottle 330ml,No,
12020,crunch milk chocolate sharing bar 100g ,crunch milk chocolate sharing bar 100g ,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8019f3b51bf5893f394d6071fb052bd8/859baff1d76042a45e319d1de80aec7a.jpeg
12810,desperado 330ml bottle 3pk,desperdo 330ml bottle,No,
13318,doritos chilli heatwave 80g ,doritos chilli heatwave 80g ,Yes,
13350,doritos cool original chips  175 g,doritos cool original 80g ,No,
13437,doritos tangy cheese grab bag,doritos tangy cheese ,Yes,https://d1ralsognjng37.cloudfront.net/c0798eef-990e-443a-88d9-2a14cc530ccd.jpeg
13437,doritos tangy cheese grab bag,doritos tangy cheese grab bag,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fda1b3dc778887ec3f35027d20321d37/859baff1d76042a45e319d1de80aec7a.jpeg
14279,elf bar 2 % 600 puff,elf bar 2 % 600 puff,Yes,
42761,elf watermelon,watermelon ice,No,
14557,embassy signature gold king size20s,embassy signature gold king size20s,Yes,
15164,fanta fruit twist,fanta fruit twist ,No,
15557,ferrero collection 172g,ferrero rocher collection 172g,No,
16491,fruittella juicy chew,fruitella juicy chewy bag ,No,https://d1ralsognjng37.cloudfront.net/3d32a5b8-e8e0-471e-ab84-607b1fb50e41.jpeg
17011,geek bar banana ice 1,geek bar banana ice,No,
19180,hardy crestchardonnay 75cl cheaper at hour grocer download the app today,hardy crestcabernet sauvignon 75cl cheaper at hour grocer download the app today,Yes,
19180,hardy crestchardonnay 75cl cheaper at hour grocer download the app today,hardy crestchardonnay 75cl cheaper at hour grocer download the app today,Yes,
19456,haribo strawberry balla stixx,haribo balla stixx strawberry ,No,
20807,hula hoop big hoops bbq beef crisp 70 g,hula hoop big hoop bbq beef crisp 70g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/f59705501e75f3af1942e8e2b4206772/859baff1d76042a45e319d1de80aec7a.jpeg
20787,hula hoop original big hoop 70g,hula hoop big hoop original crisp 70g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/42b5140ffb331d589d505b686502b671/4218ca1d09174218364162cd0b1a8cc1.jpeg
32364,jps player green filter superkings 20,jps player super king green fusion 20,No,
22622,k cider 4500ml cane,k cider 8.0 % 500ml can,No,
22821,kellogg frosties 6,kellogg frosties ,No,https://tb-static.uber.com/prod/image-proc/processed_images/c73bd9b77b96cd6a05c71232b8781094/859baff1d76042a45e319d1de80aec7a.jpeg
23944,kp dry roasted peanut 65g,kp dry roasted peanut 65g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/9bbccf5eb6e6e284c2db36bc7176e419/859baff1d76042a45e319d1de80aec7a.jpeg
23958,kp original salted peanut 65g,kp original salted peanut 65g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/09a0086ac9e10fa5e92b74ba46feed4f/859baff1d76042a45e319d1de80aec7a.jpeg
24060,kronenbourg 4pk pm 5 4x440ml,kronenbourg 4pk  4x440ml,No,
25479,lucozade enrgy orange,lucozade energy orange ,No,
26250,maoam pinball,maoam pinball bag,No,
27456,mcvities jaffa cake,mcvities jaffa cake ,No,
27456,mcvities jaffa cake,mcvities jeffa cake,No,
28344,mm peanut bag,mm peanut bag ,No,https://d1ralsognjng37.cloudfront.net/86d4e0cf-4ec7-4df8-a6fa-879c7c84a4aa.jpeg
28477,monster energy,monster energy ,No,https://tb-static.uber.com/prod/image-proc/processed_images/4760a035f08dcb5a5b69928ad44049a9/859baff1d76042a45e319d1de80aec7a.jpeg
42145,monster munch flamin hot,monster munch flamin hot ,No,
28650,monster punch pacific punch,monster pacific punch ,No,https://tb-static.uber.com/prod/image-proc/processed_images/83c9130ff704aa6d9bd0093c0f216036/859baff1d76042a45e319d1de80aec7a.jpeg
28744,morgan spiced 35 % dst  70cl,morgan spiced 35 % dst,No,
29544,nestle aero peppermint,nestle aero peppermint ,No,
29569,nestle breakaway 6pk,nestle breakaway 6pk,Yes,https://d1ralsognjng37.cloudfront.net/fbeb9ad4-246c-44f6-8dee-2b66a4b84b8e.jpeg
29926,nik niak nice n spicy 75g,nik naks nice n spicy crisp 75g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/d63da1340772d2c874b299003abc8dcf/859baff1d76042a45e319d1de80aec7a.jpeg
30135,oasis summer fruit pm 1 500ml,oasis summer fruit 500ml ,No,https://tb-static.uber.com/prod/image-proc/processed_images/8df6a73b2dc5823a4b578f417aed8e5c/859baff1d76042a45e319d1de80aec7a.jpeg
30660,oreo original,oreo original ,No,
31687,pepsi max,pepsi max ,No,https://tb-static.uber.com/prod/image-proc/processed_images/1402ebf579f30c79e01a0e3c4e853e75/4218ca1d09174218364162cd0b1a8cc1.jpeg
32892,pringles salt vinegar crisp,pringles salt vinegar small,No,
33629,red bull energy,red bull energy ,No,
33645,red bull energy can 473 ml,red bull energy drink 473ml ,No,https://tb-static.uber.com/prod/image-proc/processed_images/b741a1e02cdd032fb6c7a70f7ee21808/859baff1d76042a45e319d1de80aec7a.jpeg
33673,red bull sugar free,red bull sugar free ,No,
35012,rowntree's fruit pastille,rowntree fruit pastille ,No,https://d1ralsognjng37.cloudfront.net/7160646e-85ce-499e-914c-c0b6c386424e.jpeg
36566,skittle tropical pouch,skittle tropical pouch ,No,https://d1ralsognjng37.cloudfront.net/e111476c-1593-4b97-88f4-d493a1827319.jpeg
36728,smirnff vdka 70cl,smirnff vdka 70cl,Yes,
41155,utterly butterly 500 g,utterly butterly spread 250g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/94b28fb7111754bf244aa0830c10d858/859baff1d76042a45e319d1de80aec7a.jpeg
41155,utterly butterly 500 g,utterly butterly spread 500g ,No,https://tb-static.uber.com/prod/image-proc/processed_images/6bd2a762e89227a7778cc68f5e1b06e7/859baff1d76042a45e319d1de80aec7a.jpeg
41705,volvic still water 1.5litre,volvic still water 1.5litre,Yes,
42405,walker wotsits really cheesy snack 56g,walker wotsits really cheesey 56g ,No,
43440,wkd blue,wkd blue ,No,
