item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d5bf4aa7-40a9-5b09-aba7-96fc713a54d4,nesquik strawberry 300g,16432.0,nestle nesquik strawberry flavour 300g,nesquik strawberry 300g
d5bde702-cb19-5d85-9e48-314eeacc76b1,Kp Dry Roasted Peanuts,12909.0,kp peanut dry roasted,kp dry roasted peanut
d5b968be-215b-47a3-906b-8ddc758e8b73,Co Op Cream of Chicken Soup 400g,10789.0,coop cream of chicken soup 400 g,co op cream of chicken soup 400g
d5b85522-cb9d-5de7-9dd4-a52b6862aca4,Co-op British Fresh Whole Milk 4 Pints,28744.0,co-op fresh whole milk 2.272 l,coop british fresh whole milk 4 pint
d5b0d51f-c7c6-4ccb-a1a9-e41207517361,Clipper Lighter ,4692.0,clipper lighter 1 unit,clipper lighter
d5b0ab1d-1b4e-4ca4-a974-cc8c062bf786,Diet Pepsi 500ml,17670.0,pepsi diet 500 ml,diet pepsi 500ml
d5ae80b6-0f9e-57da-b2d4-2b33584a60d9,Schweppes Original Soda Water 1L,20471.0,schwepped original soda water 1 l,schweppes original soda water 1l
d5a91476-72e9-49c4-8b44-b2142312b42d,nescafe latte (8 sachet) 156g,16310.0,nescafe latte 8 sachet 156g,nescafe latte 8 sachet 156g
d5a5c946-ef59-4b15-acab-4646ad520e1f,Dr Pepper 500ml,6433.0,dr pepper soda 500 ml,dr pepper 500ml
d5a5c106-2015-4111-86ef-f17d8e1a34fa,Haribo Tangfastics,10139.0,haribo tangfastic,haribo tangfastics
d5a2bb5f-9a7c-5384-9819-3da7df0db752,coke diet contour 1.75ltr,6103.0,coke diet soda 1.75 l,coke diet contour 1.75ltr
d5a0f7b5-f6ce-493a-8c8e-9e2217ccdfaa,Semi-Skimmed Milk (2pt),29116.0,coop semi skimmed milk 2 l,semiskimmed milk 2pt
d59ed422-8597-5f95-ab09-313aaac4ae48,Coca-Cola Zero Sugar 500ml,5031.0,coke zero soda 500 ml,cocacola zero sugar 500ml
d59daab9-f456-4276-a088-8bbb00fa16b3,Elf Bar Spearmint Disposable,29689.0,elf bar spearmint disposable,elf bar spearmint disposable
d597b79c-68fc-4481-a132-47d09b508260,Cadbury Daim 120G,3764.0,cadbury daim 120 g,cadbury daim 120g
d596b81c-1a2b-4eaa-a263-fb6d390a96f0,Marlboro-Gold 20s ,14529.0,marlborogold 20,marlborogold 20
d594a878-9681-4947-b1a3-dce7dae99aaa,Volvic Natural Mineral Water 1.5L,24597.0,volvic natural mineral water 1.5 l,volvic natural mineral water 1.5l
