group_id,leader,member,modify_leader,image_url
15535,ferrero rocher 37.5g3pk,ferrero rocher 37.5g3pk,Yes,https://d1ralsognjng37.cloudfront.net/1af90dcc-4ab0-485d-9182-9683e335a1c9.jpeg
15615,fiesta kitchen towel 1 roll,fiesta kitchen towel 1 roll,Yes,
15620,fiji artesian water 1 ltr,fiji artesian water 1 ltr,Yes,
15928,foster 4 x 568 ml pint can,foster pint 4 x 568 ml,No,https://d1ralsognjng37.cloudfront.net/f214168b-d271-4a7a-a5b1-8e160a9af816.jpeg
15925,foster can 4440ml,foster lager can 4 x 440ml,No,https://d1ralsognjng37.cloudfront.net/f17b39ba-aa99-4c8e-b3e0-841145603335.jpeg
16024,fox's crunch creams golden,fox golden crunch cream ,No,
16022,fox's double chocolate crunch creams,fox double chocolate crunch cream,No,
16140,freedom kitchen towel 2pk,freedom 2pk kitchen towel,No,https://tb-static.uber.com/prod/image-proc/processed_images/e3ecb69793df8f4d097f46fb6048a38e/b4facf495c22df52f3ca635379ebe613.jpeg
16144,freedom soft white 18pk toilet roll,freedom soft white 18pk toilet roll,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0723b62915e07bc609e5b82dff939e01/b4facf495c22df52f3ca635379ebe613.jpeg
16176,freixenet prosecco 75 cl,freixenet prosecco 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/5c0c6406-87d3-43de-b2fb-0537e19961f6.jpeg
37545,fresh skimmed milk 1 l,co op skimmed uht milk 1l,No,https://d1ralsognjng37.cloudfront.net/e815d963-b77e-4cf3-9c8d-ed98611b74c5.jpeg
16313,freshly baked long baguette,freshly baked long baguette,Yes,
16339,freshways whole milk 1ltr,fresh whole milk 1 ltr,No,
16442,fruit shoot blackcurrant 275 ml,fruit shoot blackcurrant 275ml,No,
16477,fruittella 30 % le sugar strawberry,fruittella 30 % le sugar strawberry,Yes,https://d1ralsognjng37.cloudfront.net/5ddbf544-9d67-4584-992b-a1fec19f580e.jpeg
16498,fruittella strawberry mix 170g,fruittella strawberry mix 170g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/51cc45d978d3efabea2edaa1af7c84a2/4218ca1d09174218364162cd0b1a8cc1.jpeg
16781,galaxy  milk block,galaxy milk block ,No,https://d1ralsognjng37.cloudfront.net/f66edfa9-5406-46c2-878b-e74f3d2037a1.jpeg
16734,galaxy cookie crumble block,galaxy cookie crumble ,No,https://d1ralsognjng37.cloudfront.net/5d437106-761c-4946-ac37-586c6ed238b1.jpeg
16734,galaxy cookie crumble block,galaxy cookie crumble bar ,No,
16773,galaxy instant hot chocolate,galaxy hot chocolate sachet,No,https://d1ralsognjng37.cloudfront.net/0e921776-4f5c-48ad-b80a-da6f87065d9f.jpeg
16804,galaxy minstrel pouch 118g,galaxy minstrel 118g,No,
16826,galaxy smooth caramel block,galaxy caramel block ,No,https://d1ralsognjng37.cloudfront.net/1964ce2d-1619-423c-a397-ac279f07d416.jpeg
