group_id,leader,member
40,2 pack natilla zarcero con sal 750gr desc 35 %,2 pack natilla zarcero con sal 750 ml con grapa desc 35 %
40,2 pack natilla zarcero con sal 750gr desc 35 %,2 pack natilla zarcero con sal 750g desc 35 %
40,2 pack natilla zarcero con sal 750gr desc 35 %,2 pack natilla zarcero con sal 750g desc 50 %
40,2 pack natilla zarcero con sal 750gr desc 35 %,2 pack natilla zarcero con sal 750gr desc 35 %
41,2 pack natilla zarcero con sal750 g con grapa,2 pack natilla zarcero con sal750 g con grapa
42,2 pack queso crema zarcero 210 gr taza,2 pack queso crema zarcero 210 g taza
42,2 pack queso crema zarcero 210 gr taza,2 pack queso crema zarcero 210 gr taza
45,2 pack yogurt lquido coronado mora 1.8l desc 25 %,2 pack yogurt lquiddo coronado mora 1.8 lt desc 25 %
45,2 pack yogurt lquido coronado mora 1.8l desc 25 %,2 pack yogurt lquido coronado mora 1.8 l desc 25 %
45,2 pack yogurt lquido coronado mora 1.8l desc 25 %,2 pack yogurt lquido coronado mora 1.8 lt desc 25 %
45,2 pack yogurt lquido coronado mora 1.8l desc 25 %,2 pack yogurt lquido coronado mora 1.8 lt desc 40 %
45,2 pack yogurt lquido coronado mora 1.8l desc 25 %,2 pack yogurt lquido coronado mora 1.8l desc 25 %
46,2 slice de queque la estacin,2 slice de queque la estacin
47,2 slice de queque la estacin y krunchy 2 minitapitas,2 slice de queque la estacin y krunchy 2 minitapitas
48,2 slice la estacin 2 sushi helado 2 copa la estacin,2 slice la estacin 2 sushi helado 2 copa la estacin
49,2 tapita cajeta de coco gallito 40g,2 tapita cajeta de coco gallito 40g
50,2 x 3990 helado do pinos chocolate 14 gl 499 grs,2 x 3990 helado do pinos chocochips 14 gl 499 grs
50,2 x 3990 helado do pinos chocolate 14 gl 499 grs,2 x 3990 helado do pinos chocolate 14 gl 499 grs
51,2 x 3990 helado dulce de leche deleite do pinos 14 gl 565 grs,2 x 3990 helado dulce de leche deleite do pinos 14 gl 565 grs
52,2 x 3990 helado trits do pinos 14 gl 540 grs,2 x 3990 helado tapita do pinos 14 gl 540 grs
52,2 x 3990 helado trits do pinos 14 gl 540 grs,2 x 3990 helado trits do pinos 14 gl 540 grs
53,20 % desc 2 do pinos helado deleite naranja holandesa 565 g 0516,20 % desc 2 do pinos helado deleite naranja holandesa 565 g 0516
54,20 % desc 2 do pinos helado deleite pie lin 555 g 3752,20 % desc 2 do pinos helado deleite pie lin 555 g 3752
55,20 % desc queque la estacin,20 % desc queque la estacin
56,2039 leche do pinos descremada polvo 400g,2039 leche do pinos descremada polvo 400g
57,2060 leche do pinos pinito polvo 400g,2060 leche do pinos pinito polvo
57,2060 leche do pinos pinito polvo 400g,2060 leche do pinos pinito polvo 400g
58,2238 yogurt do pinos deligurt fresa,2238 yogurt do pinos deligurt fresa
59,2245 yogurt do pinos deligurt arandano 750ml,2245 yogurt do pinos deligurt arandano 750ml
60,23 % desc 2 do pinos helado deleite chocobon 565 g 0554,23 % desc 2 do pinos helado deleite chocobon 565 g 0554
61,25 % desc 2 do pinos deligurt fresa 200 ml,25 % desc 2 do pinos deligurt fresa 200 ml
62,25 % desc 2 do pinos deligurt inline arndanos 200 ml,25 % desc 2 do pinos deligurt inline arndanos 200 ml
63,25 % desc 2 do pinos yogurt arndanos 200 ml,25 % desc 2 do pinos yogurt arndanos 200 ml
64,25 % desc 2 do pinos yogurt inline fresa 200 ml,25 % desc 2 do pinos yogurt inline fresa 200 ml
65,25 % off en chocolate gallito tableta morenito mix 200 gr,25 % off en chocolate gallito tableta morenito mix 200 gr
66,2510 lactocrema do pinos barra,2510 lactocrema do pinos barra
67,2525 jugo do pinos naranja 100 % 1800ml,2525 jugo do pinos naranja 100 %
67,2525 jugo do pinos naranja 100 % 1800ml,2525 jugo do pinos naranja 100 % 1800ml
68,2641 yogurt do pinos trad natural,2641 yogurt do pinos trad natural
69,2764 yogurt do pinos deli light fresa 750ml,2764 yogurt do pinos deli light fresa 750ml
70,2884 yogurt griego do pinos fresa banano 750ml,2884 yogurt griego do pinos fresa banano 750ml
71,2978 yogurt do pinos top arroz 4pack 680g,2978 yogurt do pinos top arroz 4pack
71,2978 yogurt do pinos top arroz 4pack 680g,2978 yogurt do pinos top arroz 4pack 680g
72,2x do pinos disfruta te frio blanco 3 lt,2x do pinos disfruta te frio blanco 3 lt
73,2x do pinos disfruta te frio melocoton 3 lt,2x do pinos disfruta te frio melocoton 3 lt
75,2x helado deleite caramelo do pinos 14 gl 565 grs,2x helado deleite caramelo do pinos 14 gl
75,2x helado deleite caramelo do pinos 14 gl 565 grs,2x helado deleite caramelo do pinos 14 gl 565 grs
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado combinado do pinos 14 gl
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado combinado do pinos 14 gl 499 grs
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado do pinos chocochips 14 gl
76,2x helado do pinos chocolate 14 gl 499 grs,2x helado do pinos chocolate 14 gl 499 grs
77,2x helado do pinos vainilla 14 gl,2x helado do pinos vainilla 14 gl
78,2x helado dulce de leche deleite do pinos 14 gl 565 grs,2x helado dulce de leche deleite do pinos 14 gl 565 grs
79,2x helado guayabita do pinos 14 gl 530 grs,2x helado guayabita do pinos 14 gl 530 grs
80,2x helado krunchy do pinos 14 gl 500 grs,2x helado krunchy do pinos 14 gl
80,2x helado krunchy do pinos 14 gl 500 grs,2x helado krunchy do pinos 14 gl 500 grs
81,2x helado milan menta do pinos 14 gl 540 grs,2x helado milan menta do pinos 14 gl 540 grs
82,2x helado trits do pinos 14 gl 540 grs,2x helado tapita do pinos 14 gl 540 grs
82,2x helado trits do pinos 14 gl 540 grs,2x helado trits do pinos 14 gl
82,2x helado trits do pinos 14 gl 540 grs,2x helado trits do pinos 14 gl 540 grs
83,2x1 helado coronado frutas 14 gl,2x1 helado coronado frutas 14 gl
84,3 copa la estacin,2 copa la estacin
84,3 copa la estacin,3 copa la estacin
85,3 copa la estacin 33 % off,3 copa la estacin 33 % off
88,3 gallito chocolate tableta morenito 100 g 33 % desc,3 gallito chocolate tableta morenito 100 g 33 % desc
89,3 pack choco gallito corazon 25u100g,3 pack choco gallito corazon 25u100g
91,3 pack chocolate gallito tableta guayabita 35 gr desc 33 %,3 pack chocolate gallito tableta guayabita 35 gr desc 33 %
92,3 pack chocolate gallito tableta pinito 35g desc 33 %,3 pack chocolate gallito tableta pinito 35g desc 33 %
93,3 pack copa la estacin 33 % off,2 pack copa la estacin
93,3 pack copa la estacin 33 % off,3 pack copa la estacin
93,3 pack copa la estacin 33 % off,3 pack copa la estacin 33 % off
95,30 % off en 2 copa la estacin,30 % off en 2 copa la estacin
96,30 % off en queque grande la estacin cotuba 2l,30 % off en queque grande la estacin cotuba 2l
97,3067 nectar do pinos mixto frutas 1000g,3067 nectar do pinos mixto frutas
97,3067 nectar do pinos mixto frutas 1000g,3067 nectar do pinos mixto frutas 1000g
98,3968 yogurt do pinos in li arandano 750ml,3968 yogurt do pinos in li arandano
98,3968 yogurt do pinos in li arandano 750ml,3968 yogurt do pinos in li arandano 750ml
99,3pack tabletas chocolate gallito,3pack tabletas chocolate gallito
100,3x1 slice queque la estacin,3x1 en slide de queque la estacin
100,3x1 slice queque la estacin,3x1 shake la estacin
100,3x1 slice queque la estacin,3x1 slice la estacin
100,3x1 slice queque la estacin,3x1 slice queque la estacin
101,3x2 copa la estacin,3x2 copa la estacin
102,3x2 en chocolate tableta gallito jockey leche 45 gr,3x2 en chocolate tableta gallito jockey leche 45 gr
103,4 pack leche saborizada uht coronado choco banano 180ml desc 15 %,2 pack leche saborizada uht coronado choco banano 180ml desc 50 %
103,4 pack leche saborizada uht coronado choco banano 180ml desc 15 %,4 pack leche saborizada uht coronado choco banano 180ml desc 15 %
104,4 pack leche saborizada uht coronado fresa 180 ml desc 15 %,2 pack leche saborizada uht coronado fresa 180 ml desc 50 %
104,4 pack leche saborizada uht coronado fresa 180 ml desc 15 %,4 pack leche saborizada uht coronado fresa 180 ml desc 15 %
105,4 pack leche saborizada uht coronado galleta maria180 ml desc 15 %,2 pack leche saborizada uht coronado galleta maria180 ml desc 50 %
105,4 pack leche saborizada uht coronado galleta maria180 ml desc 15 %,4 pack leche saborizada uht coronado galleta maria180 ml desc 15 %
106,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado fresa banano 200 ml desc 50 %
106,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado guanbana 200 ml desc 50 %
106,4 pack yogurt coronado kiwi 200 ml desc 50 %,2 pack yogurt lquido coronado kiwi 200 ml desc 50 %
106,4 pack yogurt coronado kiwi 200 ml desc 50 %,4 pack yogurt coronado kiwi 200 ml desc 25 %
106,4 pack yogurt coronado kiwi 200 ml desc 50 %,4 pack yogurt coronado kiwi 200 ml desc 50 %
107,40 % desc 2 leche azul tb do pinos 1 l 1064,40 % desc 2 leche azul tb do pinos 1 l 1064
108,40 % desc 2 leche delactomy do pinos semidescremada1 l 1132,40 % desc 2 leche delactomy do pinos semidescremada1 l 1132
109,40 % off helado coronado cajeta 14 gl,40 % off helado coronado cajeta 14 gl
110,40 % off helado coronado natilla con fresa 14 gl,40 % off helado coronado natilla con fresa 14 gl
111,4508 crema dulce do pinos 250ml,4508 crema dulce do pinos
111,4508 crema dulce do pinos 250ml,4508 crema dulce do pinos 250ml
112,4996 natilla do pinos delactomy 400g,4996 natilla do pinos delactomy
112,4996 natilla do pinos delactomy 400g,4996 natilla do pinos delactomy 400g
113,4x do pinos helado chocoleta,4x do pinos helado chocoleta
114,4x do pinos helado krunchy,4x do pinos helado krunchy
115,4x do pinos paleta chocosnack 60 gr,4x do pinos paleta chocosnack 60 gr
116,4x te do pinos azul 500 ml,4x te do pinos azul 500 ml
117,4x te do pinos melocoton 500 ml,4x te do pinos limon 500 ml
117,4x te do pinos melocoton 500 ml,4x te do pinos melocoton 500 ml
118,4x3 chocolate gallito jockey tableta cooky cream 45 gr,4x3 chocolate gallito jockey tableta cooky cream 45 gr
119,4x3 chocolate gallito tapita navidea 40 gr,4x3 chocolate gallito tapita navidea 40 gr
120,4x3 yogurt coronado fresabanano 200ml desc 50 %,4x3 yogurt coronado fresabanano 200ml desc 25 %
120,4x3 yogurt coronado fresabanano 200ml desc 50 %,4x3 yogurt coronado fresabanano 200ml desc 50 %
121,4x3 yogurt lquido coronado kiwi 200 ml,4x3 yogurt lquido coronado kiwi 200 ml
122,5017 mantequilla do pinos barra caja 460g,5017 mantequilla do pinos barra caja
122,5017 mantequilla do pinos barra caja 460g,5017 mantequilla do pinos barra caja 460g
123,5048 mantequilla do pinos barra unidad 115g,5048 mantequilla do pinos barra unidad
123,5048 mantequilla do pinos barra unidad 115g,5048 mantequilla do pinos barra unidad 115g
124,516 helado do pinos deleite naranja,516 desc.19.41 % helado do pinos deleite naranja
124,516 helado do pinos deleite naranja,516 helado do pinos deleite naranja
125,530 helado do pinos deleite caramelo 565g,530 helado do pinos deleite caramelo 565g
126,5566 yogurt do pinos griego arandano 150ml,5566 yogurt do pinos griego arandano 150ml
127,5888 queso do pinos procesado 8reb 128g,5888 queso do pinos procesado 8reb
127,5888 queso do pinos procesado 8reb 128g,5888 queso do pinos procesado 8reb 128g
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey leche 810 gr desc 40 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta cooky cream 810 gr desc 40 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta crunch 180 gr descuento 40 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta crunch 810 gr desc 33 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta crunch 810 gr desc 40 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta leche 180 gr descuento 40 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta leche 810 gr desc 33 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,3 pack chocolate gallito jockey tableta leche 810 gr desc 40 %
128,6 pack choco gallito jockey tableta crunch 810 desc 30 %,6 pack choco gallito jockey tableta crunch 810 desc 30 %
130,6 pack leche coronado uht deslactosada 2 % lt,6 pack leche coronado uht deslactosada 2 % lt
132,6 pack nctar do pinos in line surtido 200 ml,6 pack nctar do pinos in line surtido 200 ml
133,6 pack nctar surtido coronado 180 ml,6 pack nctar surtido coronado 180 ml
134,621 dip do pinos jamon serrano 210g,621 dip do pinos jamon serrano 210g
135,6389 queso do pinos pizero 225g,6389 queso do pinos pizero
135,6389 queso do pinos pizero 225g,6389 queso do pinos pizero 225g
136,65 jugo do pinos manzana 100 %,65 jugo do pinos manzana 100 %
137,6540 queso do pinos turrialba 500g,6540 queso do pinos turrialba
137,6540 queso do pinos turrialba 500g,6540 queso do pinos turrialba 500g
138,7363 queso crema do pinos,7363 queso crema do pinos
139,7400 queso crema do pinos in line 210g,7400 queso crema do pinos in line
139,7400 queso crema do pinos in line 210g,7400 queso crema do pinos in line 210g
140,7452 leche conden do pinos pinito 397 g,7452 leche conden do pinos pinito 397 g
141,7606 yogurt do pinos griego plus vainilla 200ml,7606 yogurt do pinos griego plus vainilla 200ml
142,7613 yogurt do pinos griego pia mora,7613 yogurt do pinos griego pia mora
143,8 pack choc gallito tapita navidea 40g desc 40 %,8 pack choc gallito tapita navidea 40g desc 40 %
144,8 pack leche coronado 3.5 % lt,6 pack leche coronado 3.5 % lt
144,8 pack leche coronado 3.5 % lt,6 pack leche coronado uht 0 % 1 lt
144,8 pack leche coronado 3.5 % lt,6 pack leche coronado uht 2 % lt
144,8 pack leche coronado 3.5 % lt,6 pack leche uht coronado 0 % 1 l edge
144,8 pack leche coronado 3.5 % lt,8 pack leche coronado 3.5 % lt
145,8 pack leche coronado 35 % desc 50 %,8 pack leche coronado 35 % desc 50 %
146,8 pack leche coronado uht 3.5 lt descuento 25 %,8 pack leche coronado uht 3.5 lt desc 15 %
146,8 pack leche coronado uht 3.5 lt descuento 25 %,8 pack leche coronado uht 3.5 lt desc 25 %
146,8 pack leche coronado uht 3.5 lt descuento 25 %,8 pack leche coronado uht 3.5 lt descuento 25 %
147,8 pack leche descremada coronado 0 % 1l,8 pack leche descremada coronado 0 % 1l
148,8 pack leche enteron coronado 3.5 % 1l desc 15 %,8 pack leche enteron coronado 3.5 % 1l desc 15 %
149,8179 dip do pinos de cebolla 23 230g,8179 dip do pinos de cebolla 23
149,8179 dip do pinos de cebolla 23 230g,8179 dip do pinos de cebolla 23 230g
150,8575 natilla do pinos la granja 400g,8575 natilla do pinos la granja
150,8575 natilla do pinos la granja 400g,8575 natilla do pinos la granja 400g
151,8644 leche do pinos descrdelac 1000ml,8644 leche do pinos descrdelac
151,8644 leche do pinos descrdelac 1000ml,8644 leche do pinos descrdelac 1000ml
152,8728 natilla do pinos con sal 300g,8728 natilla do pinos con sal
152,8728 natilla do pinos con sal 300g,8728 natilla do pinos con sal 300g
153,9045 jugo do pinos naranja pure pack 1000ml,9045 jugo do pinos naranja pure pack
153,9045 jugo do pinos naranja pure pack 1000ml,9045 jugo do pinos naranja pure pack 1000ml
154,9069 jugo do pinos naranja 100 % 1800ml,9069 desc.19.68 % jugo do pinos naranja 100 %
154,9069 jugo do pinos naranja 100 % 1800ml,9069 jugo do pinos naranja 100 %
154,9069 jugo do pinos naranja 100 % 1800ml,9069 jugo do pinos naranja 100 % 1800ml
155,9274 jugo do pinos naranja gable 1800ml,9274 jugo do pinos naranja gable
155,9274 jugo do pinos naranja gable 1800ml,9274 jugo do pinos naranja gable 1800ml
156,9619 helado do pinos combinado 499ml,9619 helado do pinos combinado
156,9619 helado do pinos combinado 499ml,9619 helado do pinos combinado 499ml
157,9633 helado do pinos vainichip 499ml,9633 helado do pinos vainichip
157,9633 helado do pinos vainichip 499ml,9633 helado do pinos vainichip 499ml
158,agua fresa limn alma do pinos 600 ml 2755,agua fresa limn alma do pinos 600 ml 2755
159,agua pera sanda alma do pinos 600 ml 2762,agua pera sanda alma do pinos 600 ml 2762
160,astra zeneca uk limited atacand 8 mg x 14 tabletas,astra zeneca uk limited atacand 8 mg x 14 tabletas
161,astra zeneca uk limited atacand plus 1612.5 mg x 14 tabletas,astra zeneca uk limited atacand plus 1612.5 mg x 14 tabletas
162,astra zeneca uk limited atacand plus 3225 mg x 14 comprimidos,astra zeneca uk limited atacand plus 3225 mg x 14 comprimidos
163,astra zeneca uk limited forxiga 10 mg x 30 tabletas,astra zeneca uk limited forxiga 10 mg x 30 tabletas
164,astra zeneca uk limited forxiga 5 mg x 30 tabletas,astra zeneca uk limited forxiga 5 mg x 30 tabletas
165,astra zeneca uk limited nexium 10 mg x 28 sobres,astra zeneca uk limited nexium 10 mg x 28 sobres
166,astra zeneca uk limited nexium 20 mg x 28 comprimidos,astra zeneca uk limited nexium 20 mg x 14 comprimidos
166,astra zeneca uk limited nexium 20 mg x 28 comprimidos,astra zeneca uk limited nexium 20 mg x 28 comprimidos
167,astra zeneca uk limited nexium 40 mg x 28 comprimidos,astra zeneca uk limited nexium 40 mg x 14 comprimidos
167,astra zeneca uk limited nexium 40 mg x 28 comprimidos,astra zeneca uk limited nexium 40 mg x 28 comprimidos
168,astra zeneca uk limited symbicort rapihaler 160 4.5 mcg x 120 dosis,astra zeneca uk limited symbicort rapihaler 160 4.5 mcg x 120 dosis
169,astra zeneca uk limited symbicort turbuhaler 160 4.5 mcg x 60 dosis,astra zeneca uk limited symbicort turbuhaler 160 4.5 mcg x 60 dosis
170,astra zeneca uk limited symbicort turbuhaler 320 9 mcg,astra zeneca uk limited symbicort turbuhaler 320 9 mcg
171,astra zeneca uk limited xigduo xr 10 mg 1000 mg x 30 comprimidos,astra zeneca uk limited xigduo xr 10 mg 1000 mg x 30 comprimidos
172,astra zeneca uk limited xigduo xr 5 mg 1000 mg x 30 comprimidos,astra zeneca uk limited xigduo xr 5 mg 1000 mg x 30 comprimidos
174,atacand 32 mg x 14 tabletas,atacand 32 mg 14 tabletas
174,atacand 32 mg x 14 tabletas,atacand 32 mg x 14 tabletas
