group_id,leader,member,modify_leader,image_url
42,10 % desc 1 nikolai vodka 750 ml,10 % desc 1 nikolai vodka 750 ml,Yes,
43,10 % desc 1 pabst cerveza lt 355ml 12 pck,10 % desc 1 pabst cerveza lt 355ml 12 pck,Yes,
44,10 % desc 2 carta blanca cerveza lata 473 ml,10 % desc 2 carta blanca cerveza lata 473 ml,Yes,
45,10 % desc 2 powerade zero fruit punch b 591m,10 % desc 2 powerade zero fruit punch b 591m,Yes,
46,10 % desc 2 powerade zero grape 591ml bt,10 % desc 2 powerade zero grape 591ml bt,Yes,
47,10 % desc 2 powerade zero mix berry 591 bt,10 % desc 2 powerade zero mix berry 591 bt,Yes,
48,10 % desc 2 tropical te frio con limn 2.5l,10 % desc 2 tropical te frio con limn 2.5l,Yes,
49,10 % desc 2 tropical te verde manzana 2.5 l,10 % desc 2 tropical te verde manzana 2.5 l,Yes,
50,10 % desc 3 coca cola desechable 355 ml,10 % desc 3 coca cola desechable 355 ml,Yes,
51,10 hollandia cerveza lt 330 ml 50 % desc,10 hollandia cerveza 330 ml lata 28 % desc,Yes,
51,10 hollandia cerveza lt 330 ml 50 % desc,10 hollandia cerveza 330 ml lata 28 % desc f10,Yes,
51,10 hollandia cerveza lt 330 ml 50 % desc,10 hollandia cerveza lt 330 ml 28 % desc,Yes,
51,10 hollandia cerveza lt 330 ml 50 % desc,10 hollandia cerveza lt 330 ml 30 % desc,Yes,
51,10 hollandia cerveza lt 330 ml 50 % desc,10 hollandia cerveza lt 330 ml 40 % desc,Yes,
51,10 hollandia cerveza lt 330 ml 50 % desc,10 hollandia cerveza lt 330 ml 50 % desc,Yes,
53,11 % desc 2 canada dry ginger ale 2 lt,11 % desc 2 canada dry ginger ale 2 lt,Yes,
54,11 % desc 2 coca cola 3 lts desechable,11 % desc 2 coca cola 3 lts desechable,Yes,
55,11 % desc 2 coca cola light 600 ml,11 % desc 2 coca cola light 600 ml,Yes,
56,11 % desc 2 fanta kolita 3l,11 % desc 2 fanta kolita 3l,Yes,
57,11 % desc 2 fanta naranja 3l desechable,11 % desc 2 fanta kolita 3l desechable,Yes,
57,11 % desc 2 fanta naranja 3l desechable,11 % desc 2 fanta naranja 355 ml,Yes,
57,11 % desc 2 fanta naranja 3l desechable,11 % desc 2 fanta naranja 3l,Yes,
57,11 % desc 2 fanta naranja 3l desechable,11 % desc 2 fanta naranja 3l desechable,Yes,
58,11 % desc 2 fresca 3 litros desechable,11 % desc 2 fresca 3 litros desechable,Yes,
59,11 % desc 2 ginger ale 355 ml,11 % desc 2 ginger ale 355 ml,Yes,
60,12 % desc 2 fuze te verde limn zero 2.5l,12 % desc 2 fuze te verde limn zero 2.5l,Yes,
61,12 % desc 2 fuze te zero mango manza 2.5 l,12 % desc 2 fuze te zero mango manza 2.5 l,Yes,
62,12 % desc 2 gatorade naran zero 591 ml,12 % desc 2 gatorade naran zero 591 ml,Yes,
63,12 % desc 2 pepsi black 600 ml,12 % desc 2 pepsi black 600 ml,Yes,
64,12 % desc 2 san telmo malbec 750 ml,12 % desc 2 san telmo malbec 750 ml,Yes,
65,12 pack imperial lata 350 ml 12 jack picarona familiar queso 150 g f4 16816,12 pack imperial lata 350 ml 12 jack picarona familiar queso 150 g f4 16816,Yes,
67,12 pack imperial lata 350 ml evervess ginger ale 2 l gratis f10,12 pack imperial lata 350 ml evervess ginger ale 2 l gratis f10,Yes,
68,12 pack imperial light lt 350 ml palitrokes do quesos 200 g gratis plu 17174,12 pack imperial light lt 350 ml palitrokes do quesos 200 g gratis plu 17174,Yes,
69,12 pack imperial silver 350 ml 15 % desc f10,12 pack imperial lata 350 ml 15 % desc f10,Yes,
69,12 pack imperial silver 350 ml 15 % desc f10,12 pack imperial silver 350 ml 15 % desc f10,Yes,
70,12 pack imperial silver 350 ml jack picaritas 150 g gratis f10,12 pack imperial silver 350 ml jack picaritas 150 g gratis f10,Yes,
71,12 pack pilsen lata 350 ml chorizo cerdo hierbas 300 g plu 17172,12 pack pilsen lata 350 ml chorizo cerdo hierbas 300 g plu 17172,Yes,
72,12 pack pilsen lata 350 ml jack picaronas con chile 150 g f4 16750,12 pack pilsen lata 350 ml jack picarona con chile 150 g f4 16750,Yes,
72,12 pack pilsen lata 350 ml jack picaronas con chile 150 g f4 16750,12 pack pilsen lata 350 ml jack picaronas con chile 150 g f4,Yes,
72,12 pack pilsen lata 350 ml jack picaronas con chile 150 g f4 16750,12 pack pilsen lata 350 ml jack picaronas con chile 150 g f4 16750,Yes,
73,12 pack pilsen lata 350 ml kern salsa bbq pilsen 510 g gratis plu 17183,12 pack pilsen lata 350 ml kern salsa bbq pilsen 510 g gratis plu 17183,Yes,
74,12 pack pilsen lata 350 ml soldanza snack party mix 180 g gratis f10,12 pack pilsen lata 350 ml soldanza snack party mix 180 g gratis f10,Yes,
75,13 % desc 1 flor de caa gran reserva 750 ml,13 % desc 1 flor de caa gran reserva 750 ml,Yes,
76,13 % desc 2 clos de pirque vino tinto caja 1l,13 % desc 2 clos de pirque vino blco caja 1l,Yes,
76,13 % desc 2 clos de pirque vino tinto caja 1l,13 % desc 2 clos de pirque vino tinto caja 1l,Yes,
77,13 % desc 2 ginger ale desechable 355 ml,13 % desc 2 ginger ale desechable 355 ml,Yes,
78,14 % desc 2 gatorade ponche frutas 600 ml,14 % desc 2 gatorade ponche frutas 600 ml,Yes,
80,14 % desc 2 snapple half n half diet 473 ml,14 % desc 2 snapple half n half diet 473 ml,Yes,
81,14 % desc 2 snapple jugo kiwi fresa 473 ml,14 % desc 2 snapple jugo kiwi fresa 473 ml,Yes,
82,14 % desc 2 snapple peach te 473 ml,14 % desc 2 snapple diet peach tea 473 ml,Yes,
82,14 % desc 2 snapple peach te 473 ml,14 % desc 2 snapple peach te 473 ml,Yes,
83,14 % desc 2 snapple pink lemonade te 473 ml,14 % desc 2 snapple pink lemonade te 473 ml,Yes,
84,15 % desc 1 badia ajo en polvo 2 oz 56 g,15 % desc 1 badia ajo en polvo 2 oz 56 g,Yes,
85,15 % desc 1 badia pimienta negra molida 2oz 57g,15 % desc 1 badia pimienta negra molida 2oz 57g,Yes,
86,15 % desc 1 centenario ron 7aos 750ml bot,15 % desc 1 centenario ron 7 aos 750 ml,Yes,
86,15 % desc 1 centenario ron 7aos 750ml bot,15 % desc 1 centenario ron 7aos 750ml bot,Yes,
87,15 % desc 1 centenario ron oro 375 ml,15 % desc 1 centenario ron oro 375 ml,Yes,
88,15 % desc 1 dp te verde bot pet inm.2.5l,15 % desc 1 dp te verde bot pet inm.2.5l,Yes,
89,15 % desc 1 four loko blue lt 473ml lt,15 % desc 1 four loko blue lt 473ml lt,Yes,
90,15 % desc 1 huggies n.c. paal xg4 16 uds,15 % desc 1 huggies n.c. paal g3 19 uds,Yes,
90,15 % desc 1 huggies n.c. paal xg4 16 uds,15 % desc 1 huggies n.c. paal m2 22 uds,Yes,
90,15 % desc 1 huggies n.c. paal xg4 16 uds,15 % desc 1 huggies n.c. paal xg4 16 uds,Yes,
91,15 % desc 1 huggies sham ext.suav bt 200m,15 % desc 1 huggies sham ext.suav bt 200m,Yes,
92,15 % desc 1 huggies shampoo manzanilla 200 ml,15 % desc 1 huggies sham manzanil bt 200m,Yes,
92,15 % desc 1 huggies shampoo manzanilla 200 ml,15 % desc 1 huggies shampoo manzanilla 200 ml,Yes,
93,15 % desc 1 huggies toallitas aloe 80 uds,15 % desc 1 huggies toallitas aloe 80 uds,Yes,
94,15 % desc 1 kotex jabon lquido ntimo 200 ml,15 % desc 1 kotex jabon lquido ntimo 200 ml,Yes,
95,15 % desc 1 kotex protectores largo 50 uds,15 % desc 1 kotex protectores largo 50 uds,Yes,
96,15 % desc 1 kotex toalla cuidado puro ult 30 uds,15 % desc 1 kotex toalla cuidado puro ult 30 uds,Yes,
97,15 % desc 1 kotex toalla dianoche 8u bol,15 % desc 1 kotex toalla dianoche 8u bol,Yes,
98,15 % desc 1 kotex toalla nocturna con ala 8 uds,15 % desc 1 kotex toalla nocturna con ala 8 uds,Yes,
99,15 % desc 1 lysol desif.toallas bl 80 wp,15 % desc 1 lysol desif.toallas bl 80 wp,Yes,
100,15 % desc 1 panadol multisintomas 16 tab,15 % desc 1 panadol multisintomas 16 tab,Yes,
101,15 % desc 1 philip bombillo led 10w clida,15 % desc 1 philip bombillo led 10w clida,Yes,
102,15 % desc 1 philip bombillo led 8w fra,15 % desc 1 philip bombillo led 8w fra,Yes,
103,15 % desc 1 sb repelente aerosol 200 ml,15 % desc 1 sb repelente aerosol 200 ml,Yes,
104,15 % desc 1 scott duramax toalla 52 hojas,15 % desc 1 scott duramax toalla 52 hojas,Yes,
105,15 % desc 10 pack imperial light lata 350 ml,15 % desc 10 pack imperial light lata 350 ml,Yes,
106,15 % desc 2 lazo cabernet suavignon 750ml,15 % desc 2 lazo cabernet suavignon 750ml,Yes,
107,15 % desc 2 lazo merlot vino tinto 750 ml,15 % desc 2 lazo merlot vino tinto 750 ml,Yes,
108,15 % desc 2 peasol sangra caja 1l,15 % desc 2 peasol sangra blanca 1l,Yes,
108,15 % desc 2 peasol sangra caja 1l,15 % desc 2 peasol sangra caja 1l,Yes,
109,15 % desc 2 trapiche malbec 750 ml bot,15 % desc 2 trapiche malbec 750 ml,Yes,
109,15 % desc 2 trapiche malbec 750 ml bot,15 % desc 2 trapiche malbec 750 ml bot,Yes,
110,15 % desc 2 trapiche merlot vino tinto 750 ml,15 % desc 2 trapiche merl vino tin.750 bot,Yes,
110,15 % desc 2 trapiche merlot vino tinto 750 ml,15 % desc 2 trapiche merlot vino tinto 750 ml,Yes,
111,15 % desc 6 corona cerveza bot 355 ml,15 % desc 6 corona cerveza bot 355 ml,Yes,
112,15 % desc 6 modelo especial botella 355 ml,15 % desc 6 modelo especial botella 355 ml,Yes,
113,16 % desc 2 san telmo caber sauv 750ml bot,16 % desc 2 san telmo caber sauv 750ml bot,Yes,
114,17 % desc 1 ampm te blanco cero 500 ml,17 % desc 1 ampm te blanco 500 ml,Yes,
114,17 % desc 1 ampm te blanco cero 500 ml,17 % desc 1 ampm te blanco cero 500 ml,Yes,
116,17 % desc 1 cotuba guarana cero 2 l,17 % desc 1 cotuba guarana 2 l,Yes,
116,17 % desc 1 cotuba guarana cero 2 l,17 % desc 1 cotuba guarana cero 2 l,Yes,
117,17 % desc 1 pringles papa cebolla 124 g,17 % desc 1 pringles papa cebolla 124 g,Yes,
118,17 % desc 1 pringles papa original 124 g,17 % desc 1 pringles papa original 124 g,Yes,
119,17 % desc 1 pringles papa queso 124 g,17 % desc 1 pringles papa queso 124 g,Yes,
120,17 % desc 2 ampm te blanco cero bt 500ml,17 % desc 2 ampm te blanco bt 500ml,Yes,
120,17 % desc 2 ampm te blanco cero bt 500ml,17 % desc 2 ampm te blanco cero bt 500ml,Yes,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 1 ampm te melocotn 500 ml,Yes,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 1 ampm te melocotn cero 500 ml,Yes,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 1 ampm te melocoton 500 ml,Yes,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 2 ampm te melocotn cero bt 500ml,Yes,
121,17 % desc 2 ampm te melocoton bt 500ml,17 % desc 2 ampm te melocoton bt 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8324a611a0ab983f9b6cd2d20180b9eb/5954bcb006b10dbfd0bc160f6370faf3.jpeg
122,17 % desc 2 monster energy mango loco 473 ml,17 % desc 2 monster energy mango loco 473 ml,Yes,
123,17 % desc 2 tropical te blanco arndanos cero 2.5 l,17 % desc 2 tropical te blanco arndanos cero 2.5 l,Yes,
124,17 % desc 2 tropical te melocotn cero 2.5 l,17 % desc 2 tropical te melocotn cero 2.5 l,Yes,
125,17 % desc 2 tropical te verde cero manzana 2.5 l,17 % desc 2 tropical te verde cero manzana 2.5 l,Yes,
126,17 % desc 3 lazo cabernet suavignon 750 ml,17 % desc 3 lazo cabernet suavignon 750 ml,Yes,
127,17 % desc 3 lazo merlot vino tinto 750 ml,17 % desc 3 lazo merlot vino tinto 750 ml,Yes,
128,17 % desc 3 pepsi black desechable 600 ml,17 % desc 3 pepsi black desechable 600 ml,Yes,
129,17 % desc 3 tropical te blanco 500 ml,17 % desc 3 tropical te blanco 500 ml,Yes,
130,17 % desc 3 tropical te melocotn 500 ml,17 % desc 3 tropical te melocotn 500 ml,Yes,
131,1820 caf 500 g do p natilla granja 115 g pan france f4 16968,1820 caf 500 g do p natilla granja 115 g pan france f4 16968,Yes,
134,19 % desc 2 evervess ginger 600 ml,19 % desc 2 evervess ginger 600 ml,Yes,
135,19 % desc 2 pepsi 600 ml,19 % desc 2 pepsi 600 ml,Yes,
136,19 % desc 2 tropical te blanco 500 ml,19 % desc 2 tropical te blanco 500 ml,Yes,
137,19 % desc 2 tropical te melocotn 500 ml,19 % desc 2 tropical te melocotn 500 ml,Yes,
138,19 % desc 3 evervess club soda bt 600 ml,19 % desc 2 evervess club soda 600 ml,Yes,
138,19 % desc 3 evervess club soda bt 600 ml,19 % desc 3 evervess club soda bt 600 ml,Yes,
139,19 % desc 3 pepsi desechable 600 ml,19 % desc 3 pepsi desechable 600 ml,Yes,
140,19 % desc 6 pack hollandia cerveza botella 330 ml,19 % desc 1 6 pack hollandia cerveza botella 330 ml,Yes,
140,19 % desc 6 pack hollandia cerveza botella 330 ml,19 % desc 6 pack hollandia cerveza botella 330 ml,Yes,
142,2 6 pack bavaria master edition lata 350 ml 15 % desc,2 6 pack bavaria master edition lata 350 ml 15 % desc,Yes,
143,2 7up desechable 600 ml 16 % desc,2 7up desechable 600 ml 16 % desc,Yes,
148,2 albanese gomitas worm 100 g 19 % desc,2 albanese gomitas bear 100 g 19 % desc,Yes,
148,2 albanese gomitas worm 100 g 19 % desc,2 albanese gomitas bear 28.3 g 20 % desc,Yes,
148,2 albanese gomitas worm 100 g 19 % desc,2 albanese gomitas worm 100 g 19 % desc,Yes,
149,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas bear 100 g 19 % desc golosinas confiteschocola error,Yes,
149,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas bear 28.3 g 20 % desc golosinas confiteschocola error,Yes,
149,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola,Yes,
149,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,2 albanese gomitas worm 100 g 19 % desc golosinas confiteschocola error,Yes,
150,2 bamboo daiquiri fresa lt 350 ml tosty tronaditas 175 gplu 17090,2 bamboo daiquiri fresa lt 350 ml tosty tronaditas 175 gplu 17090,Yes,
154,2 bamboo mojito lata 350 ml jack picaritas familiar 150 g plu 17170,2 bamboo lata 350 ml jack picaritas familiar 150 g plu 17170,Yes,
154,2 bamboo mojito lata 350 ml jack picaritas familiar 150 g plu 17170,2 bamboo mojito lata 350 ml jack picaritas familiar 150 g plu 17170,Yes,
155,2 bamboo mojito lt 350 ml tosty tronaditas 175 g plu 17090,2 bamboo lata 350 ml tosty tronaditas 175 g plu 17090,Yes,
155,2 bamboo mojito lt 350 ml tosty tronaditas 175 g plu 17090,2 bamboo mojito lt 350 ml tosty tronaditas 175 g plu 17090,Yes,
156,2 bamboo sanda lata 473 ml durex natural 3 uds plu 17091,2 bamboo sanda lata 473 ml durex natural 3 uds plu 17091,Yes,
158,2 cacique superior guaro 700 ml 50 % desc,2 cacique superior guaro 700 ml 50 % desc,Yes,
163,2 canada dry ginger ale desechable 2 l 10 % desc,2 canada dry ginger a.2 lt. desechable 9 % desc,Yes,
163,2 canada dry ginger ale desechable 2 l 10 % desc,2 canada dry ginger ale 3 l desechable 11 % desc,Yes,
163,2 canada dry ginger ale desechable 2 l 10 % desc,2 canada dry ginger ale desechable 2 l 10 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 2 l 9 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 3 l 9 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 3 l 9 % desc plu 15841,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 600 ml 10 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale 600 ml 11 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale botella 2 l 11 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale light 600 ml 10 % desc,Yes,
164,2 canada dry ginger ale light 600 ml 11 % desc,2 canada dry ginger ale light 600 ml 11 % desc,Yes,
