item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d3d45233-1113-512c-8e22-7fb4ca21b883,Leche Descremada Dos Pinos 1 L 1156 ,34110.0,dos pinos leche descremada caja 1 l,leche descremada do pinos 1 l 1156
d3c060ba-cfb3-5fb0-a796-69360bcc9dcf,Deligurt In Line De Fresa Dos Pinos 125 G 4811 ,33965.0,dos pinos deligurt in line de fresa 125 g,deligurt in line de fresa do pinos 125 g 4811
d3b3778e-aa47-52cc-9a36-38fcbe5cfeb2,Jugo Naranja Dos Pinos 1 L Tb 9007 ,34074.0,dos pinos jugo de naranja caja 1 l,jugo naranja do pinos 1 l tb 9007
d3b28d4a-e1e1-5a0f-8ced-2b41232acbfc,Queso Gouda Dos Pinos 200 G 5574 ,34223.0,dos pinos queso gouda maduro semiduro bolsa 200 g,queso gouda do pinos 200 g 5574
d3abc533-86fd-5229-a9fd-fe211011cdb1,Mantequilla Light Dos Pinos 210 G 8186 ,34142.0,dos pinos mantequilla light pote 210 g,mantequilla light do pinos 210 g 8186
d393878f-f0a7-5cf4-8984-69ce422c49c4,Helado Paleta Chocobigger Dos Pinos  0660 ,34180.0,dos pinos paleta choco bigger 1 unid,helado paleta chocobigger do pinos 0660
d38a7615-de33-52ed-a2fe-28fdea3cccd3,Chocolate Tapita Gallito 102 G 0355 ,34326.0,gallito chocolate tapita 102 g,chocolate tapita gallito 102 g 0355
d38284bf-26b9-54a3-919b-086dc7ef56fd,Yogurt In Line Fresa Dos Pinos 750 Ml 2764 ,34278.0,dos pinos yogurt de fresa in line botella 750 ml,yogurt in line fresa do pinos 750 ml 2764
d3823955-bb82-5b62-9856-35ab729705e1,Lactocrema Dos Pinos 115 G 2510 ,34086.0,dos pinos lactocrema 115 g,lactocrema do pinos 115 g 2510
d380ad31-8b2d-557a-a2ad-f081ede4801a,Helado Paleta Cero Dos Pinos 75 G 0097 ,34179.0,dos pinos paleta cero grados 76 g,helado paleta cero do pinos 75 g 0097
d37c7dae-feea-5cdf-bc42-161943d8cc48,Chocolate Guayabita Gallito 117 G 0263 ,34306.0,gallito chocolate guayabita 117 g,chocolate guayabita gallito 117 g 0263
d3788e15-6282-554c-8877-6e6d15a4efae,Yogurt Fresa Líquido Coronado 1000 G 6806 ,33923.0,coronado yogurt líquido de fresa botella 1 l,yogurt fresa lquido coronado 1000 g 6806
