group_id,leader,member,modify_leader,image_url
41,11 % desc 2 fanta naranja 3 l,11 % desc 2 fanta naranja 3 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c1da817775ac30703120ea50783b6a95/5954bcb006b10dbfd0bc160f6370faf3.jpeg
42,11 % desc 2 fresca 355 ml,11 % desc 2 fresca 3 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2594657cb8ce033425a98a24adf6463a/5954bcb006b10dbfd0bc160f6370faf3.jpeg
42,11 % desc 2 fresca 355 ml,11 % desc 2 fresca 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/59c0c10c1cbf9797b226a5efcf843080/859baff1d76042a45e319d1de80aec7a.jpeg
43,11 % desc 2 fresca desechable 600 ml,11 % desc 2 fresca desechable 600 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/be42aea918feeee3e525d4e35bdcec0b/5954bcb006b10dbfd0bc160f6370faf3.jpeg
44,12 % desc 2 coca cola zero 600 ml,12 % desc 2 coca cola zero 600 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e7cdc5f513842e6a7e3533fa611ccb04/5954bcb006b10dbfd0bc160f6370faf3.jpeg
45,12 % desc 2 fuze te melocotn zero 2.5l,12 % desc 2 fuze te melocotn zero 2.5 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/472ec37583743ae23b78a2181b4193dc/5954bcb006b10dbfd0bc160f6370faf3.jpeg
45,12 % desc 2 fuze te melocotn zero 2.5l,12 % desc 2 fuze te melocotn zero 2.5l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66bcd44f77c0ecc4ef4e6d1f2a0f34e3/859baff1d76042a45e319d1de80aec7a.jpeg
46,12 % desc 2 fuze te verde limn zero 2.5 l,12 % desc 2 fuze te verde limn zero 2.5 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6a307b787f0dfbebef4a66bd5b9fc437/5954bcb006b10dbfd0bc160f6370faf3.jpeg
47,12 % desc 2 fuze te zero mango manzana botella 2.5l,12 % desc 2 fuze te zero mango manzana 2.5 l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/25a55c10b84bbe500533351875d6b4c2/5954bcb006b10dbfd0bc160f6370faf3.jpeg
47,12 % desc 2 fuze te zero mango manzana botella 2.5l,12 % desc 2 fuze te zero mango manzana botella 2.5l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/25a55c10b84bbe500533351875d6b4c2/859baff1d76042a45e319d1de80aec7a.jpeg
48,12 % desc 2 gatorade glaci zero 591 ml,12 % desc 2 gatorade glaci zero 591 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/23589b7853e2a37a70a9868bc1aa3771/5954bcb006b10dbfd0bc160f6370faf3.jpeg
49,12 % desc 2 gatorade naranja zero 591 ml,12 % desc 2 gatorade naranja zero 591 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1145c747a1d11e84475ce82a1e2307d1/5954bcb006b10dbfd0bc160f6370faf3.jpeg
58,13 % desc 2 fanta naranja desechable 355 ml,13 % desc 2 fanta naranja desechable 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/661b80575ab80e58c49cfe718bcfc9c7/5954bcb006b10dbfd0bc160f6370faf3.jpeg
59,13 % desc 2 fresca desechable 355 ml,13 % desc 2 fresca desechable 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/59c0c10c1cbf9797b226a5efcf843080/5954bcb006b10dbfd0bc160f6370faf3.jpeg
