item_uuid,item_name,canonical_id,canonical_leader,canonical_member
fffe74b7-7069-4d86-b852-c61a2a891116,KP HONEY ROAST PEANUTS 65G,12903.0,kp honey roast peanut 65g,kp honey roast peanut 65g
fff6b18f-d2af-5c25-84f9-6d69a4c97e45,Co Op Scouring Pads Pmâ£1 13 * 4 Pack,4857.0,co-op scouring pad 4 units,co op scouring pad  13 4 pack
fff13be6-bd66-40c6-a29f-dfd04f0938e8,Kershaws Chip Shop Chicken Curry with Rice & Chips 460g,12310.0,kershaws chip shop chicken curry with rice chip 460 g,kershaws chip shop chicken curry with rice chip 460g
ffeceb23-19da-51f8-ab60-4d5dd7f91944,Lucozade Sport Orange (500 mL),31228.0,lucozade sport orange 500 ml,lucozade sport orange 500 ml
ffec1dbb-141e-4b06-a6d4-72367bc62c5a,Gordons Gin (70cl),18087.0,gordons gin 70 ml,gordons gin 70cl
ffe8cd32-b33f-4e4d-980e-d38df357283f,SOUTHERN' COMFORT (70CL),21260.0,southern comfort liqueur with whisky 700 ml,southern comfort 70cl
ffe28386-5a32-4a17-8bd2-451151f5bd4e,CO OP PURE ORANGE JUICE 1LTR,4844.0,co-op orange juice 1 l,co op pure orange juice 1ltr
ffe15bf3-8f09-4a74-bc34-7efb7e1b2a84,Jack Daniels Tennessee Apple 70cl,11351.0,jack daniel's apple whiskey 700 ml,jack daniel tennessee apple 70cl
ffda6da8-26c2-5a4c-8341-f0331eff3c2c,Hula Hoops BBQ Beef,10746.0,hula hoop bbq beef potato rings,hula hoop bbq beef
ffd8fcf5-9dfc-59e5-9aef-2393e9b09b2d,Extra Spearmint Chewing Gum Sugar Free 10 pieces,7283.0,extra spearmint chewing gum sugar free 10 units,extra spearmint chewing gum sugar free 10 piece
ffd47468-eefa-4b21-ae52-e42d707c3c00,CORONA EXTRA 4PK,29192.0,corona extra beer 4 pack,corona extra 4pk
ffd12abf-f20d-5029-b533-7b95adf17604,Birds Eye Vegetable Burgers (2 S),2578.0,bird eye vegetable burger 2 units,bird eye vegetable burger 2 s
ffc99af8-3bfb-4c63-ba9a-47fa3d6fdb87,Domestos Bleach Regular 9 * 750 mL,6307.0,domestos bleach regular 750 ml,domestos bleach regular 9 750 ml
ffc8107f-087a-443e-aa84-c74018c970f6,CO-OP Shortbread Fingers 380g,29119.0,coop shortbread finger 380g,coop shortbread finger 380g
ffc67b5d-090f-5dc6-ad06-20d3d9301995,JPS Players KS Real Red (T and T) 20S,18278.0,jps player k real red t and t 20,jps player k real red t and t 20
ffc53651-1a60-4711-90be-cc7c0ebec4ca,POTATO 2KG BAG,18496.0,potato bag 2kg,potato 2kg bag
ffbb7194-6781-5ff1-9bbf-6659cce1c487,Pringles Original (200G),18653.0,pringles original 200 g,pringles original 200g
ffb983ba-1aaa-49ae-8bde-59264eef0ead,Stella Artois 10x440ml,21614.0,stella artois beer 10 x 440 ml,stella artois 10x440ml
ffb7bc30-6ce2-5a97-b4cb-beb8ef3c4d9e,Gillette Shave Foam Reg 6 * 200 mL,8474.0,gillette regular shaving foam 200 ml,gillette shave foam reg 6 200 ml
ffb73f10-eaae-41dc-87c3-27d6df92f9ad,Volvic Touch of Fruit Lemon and Lime,24533.0,volvic touch of fruit lemon and lime,volvic touch of fruit lemon and lime
ffb70ea9-795b-4415-a35e-fc1898b865e0,HERITAGE PANTRY WHITE POTATOES 2.5KG,30522.0,heritage white potato 1.5kg,heritage pantry white potato 2.5kg
ffb7008a-efd2-4122-822e-f47a53d41aba,CARLTON ORIGINAL KS 20,27773.0,carlton original k 20,carlton original k 20
ffb57ff4-bf50-4ec4-9ece-e6a4e9329f1b,Lucozade Sport Orange 500ml ,13999.0,lucozade sport orange 500ml,lucozade sport orange 500ml
ffb482c2-4651-5465-9f0f-2c88dec5402f,Cadbury Buttons Giant Bag  (119 G),4201.0,cadbury button giant bag 119 g,cadbury button giant bag 119 g
ffb2e057-2ae7-41a2-8201-db602db7afb0,HAAGEN DAZS STRAWBERRY & CHEESECAKE 460ML,9452.0,häagen-dazs strawberry cheesecake ice cream 460 ml,haagen dazs strawberry cheesecake 460ml
ffb0b7a8-2698-5c1b-b2a8-179e3f54d633,Pringles BBQ (200G),18689.0,pringles texas bbq sauce crisp 200 g,pringles bbq 200g
ffaf47a0-7833-5e7f-b954-222ef59a2b1b,Casillero Del Diablo Sauvignon Blanc (75 cL),4119.0,casillero del diablo sauvnion blanc 750 ml,casillero del diablo sauvignon blanc 75 cl
ffaad523-d575-5cc0-97b8-55ded828edab,Casillero Del Diablo Chardonnay (75 cL),4110.0,casillero del diablo chardonnay 750 ml,casillero del diablo chardonnay 75 cl
ffa7fb9b-2a86-51f2-88a5-e8d4b72446cf,Barefoot Pinot Grigio (75 Cl),1930.0,barefoot pinot grigio white wine 750 ml,barefoot pinot grigio 75 cl
ff9e19aa-4aac-429c-aa3d-1e7b16793bfa,Yorkie Raisin & Biscuit,26562.0,yorkie raisin biscuit,yorkie raisin biscuit
ff9ae920-dca8-4d59-bea3-dfd32805613a,Oasis Blackcurrant Apple 500ml,16608.0,oasis blackcurrantandapple 500ml,oasis blackcurrant apple 500ml
ff9931d2-4f4f-4ff8-bf26-273a1ae4bf91,WKD IRON BREW 700ML,654.0,wkd iron brew 700 ml,wkd iron brew 700ml
ff94aab2-4de9-5e9f-9dcf-028e20c11ee8,Flash With Bleach Spray 10 * 500 mL,7742.0,flash bleach spray 10 x 500 ml,flash with bleach spray 10 500 ml
ff8e2f82-295a-476c-b7f6-3f0b55c70896,Pedigree Schmack Multi Pmâ£1 9 * 86 gms,17474.0,pedigree schmack multi  9 86 gm,pedigree schmack multi  9 86 gm
ff8dfd0c-ea20-562c-a02a-5ce574902653,I Heart Shiraz (75 cL),10847.0,i heart shiraz red wine 750 ml,i heart shiraz 75 cl
ff8ba56b-ed5e-4e82-8df6-5a8e2209383a,DORITOS COOL ORIGINAL (70G),6342.0,doritos cool original chips  70 g,doritos cool original 70g
ff8b5aec-9206-4191-8311-5673c979f7dc,MCCOYS Thai Sweet Chicken,14954.0,mccoys thai sweet chicken,mccoys thai sweet chicken
ff899c88-9d2f-4231-8a3f-ae746e102f97,MCCAIN QUICK CHIPS 2PK PM1.29 200G,14867.0,mccain quick chip 2pk  200g,mccain quick chip 2pk  200g
ff85bd45-eb47-51de-ad70-202148380c44,Dr Pepper Reg (500 mL),6433.0,dr pepper soda 500 ml,dr pepper reg 500 ml
ff8261f5-1f70-47bb-b77c-88f9a04578ce,nestle milkybar 100g,16424.0,nestle milkyway 100g,nestle milkybar 100g
ff8105c8-2c2d-518e-a607-d6e347724cfb,Twix Xtra Chocolate Biscuit Twin Bars 75g,23846.0,twix xtra chocolate biscuit twin bar 75 g,twix xtra chocolate biscuit twin bar 75g
ff803194-b542-487b-8c28-26f8e3cf97c4,Co Op Dog Meaty Gravy Beef 12 * 400 gms,4783.0,co-op meaty gravy beef 400 g,co op dog meaty gravy beef 12 400 gm
ff7f0525-aab2-5951-ab0b-b784c7ce31e0,Pringles Original (200G),18653.0,pringles original 200 g,pringles original 200g
ff7ec7d1-d00e-4902-bcfd-23f8056ad9ed,"Diet Pepsi Cola Can, 330ml",17655.0,pepsi diet cola 330ml,diet pepsi cola can 330ml
ff793a10-00f9-5535-b05b-945c9a0ceb99,Heinz Macaroni Cheese,14098.0,heinz macaroni cheese,heinz macaroni cheese
ff78ef1b-5029-5fb0-8794-c5f83fb9e79c,Diet Coke (500 mL),5018.0,coke diet soda 500 ml,diet coke 500 ml
ff73f211-a4be-58c1-9c0e-8c01d8d9083d,Pringles Sour Cream and Onion (200G),18679.0,pringles sour cream onion crisp 200 g,pringles sour cream and onion 200g
ff73ee7d-5323-48a0-903d-6f08c35077c5,Jacobs Mini Cheddars Original (6 pack),30743.0,jacob mini cheddar original 6 pack,jacob mini cheddar original 6 pack
ff6cf988-d47a-4129-80c6-92bc98747ad5,Sourz Apple 70cl,21242.0,sourz apple liqueur 700 ml,sourz apple 70cl
ff6bc8d8-8146-4307-b7c3-85fe590cba15,Sure Apa Cotton Fresh 6 * 250 mL,22262.0,sure apa cotton fresh 6 x 250 ml,sure apa cotton fresh 6 250 ml
ff60c369-5658-4a38-94ba-e3caed24d51d,HEINZ BAKED BEANZ  415G,10784.0,heinz baked beans 415 g,heinz baked beanz 415g
ff5610da-5559-5ee6-a929-f684b56d5a9b,Pampers B/Drytaped S6 Pm4.99 4 * 19 S,17259.0,pampers bdrytaped s6  4 19 s,pampers bdrytaped s6  4 19 s
ff532922-2078-4d2e-a3d7-6aa1c2195ffd,Doritos Nacho Cheese Dip 300g,24707.0,doritos nacho cheese dip 300 g,doritos nacho cheese dip 300g
ff5195b7-8464-4125-b665-ac6accd1b94d,diet coke 1.75l,6103.0,coke diet soda 1.75 l,diet coke 1.75l
ff4e3d6a-1af5-4a33-b377-a807c2a67dbd,Starbucks DoubleShot Espresso Iced Coffee 200ML,21494.0,starbucks doubleshot espresso iced coffee can 200 ml,starbucks doubleshot espresso iced coffee 200ml
ff4c7771-54fa-4981-943b-a682788035a2,Jack Daniel's Whiskey & Cola 330ml Can,11367.0,jack daniel's whiskey & cola 330 ml,jack daniel whiskey cola 330ml can
ff4bea85-261b-4a77-8790-816cc7eabfe6,KA Sparkling Pineapple 500ml,12123.0,ka pineapple 500 ml,ka sparkling pineapple 500ml
ff4300ea-0daf-5a91-b97f-66f0f67b01c2,K Cider  (500ml),505.0,k cider 500 ml,k cider 500ml
ff3b994b-cbdf-4671-95fe-1b08b29924f2,Golden Virginia Original and Papers (T and T) 30G,8697.0,golden virginia original paper tt 30 g,golden virginia original and paper t and t 30g
ff3a9994-eb17-4dda-9395-043f9d60a606,Golden Virginia Yellow 50G,8665.0,golden virginia yellow tobbaco,golden virginia yellow 50g
ff38fcde-08d2-51ef-b79e-4d093956032a,Evian Mineral Water (500 mL),7217.0,evian mineral water 500 ml,evian mineral water 500 ml
ff388359-eebf-540a-ad68-f5f2f59ffa3f,Snickers Chocolate Bar 48g,21096.0,snickers chocolate bar 48 g,snicker chocolate bar 48g
ff3745ab-923b-481c-ab65-c24518d1f8d6,CAPTAIN MORGANS SPICED RUM 70cl,3957.0,captain morgan original spiced gold rum 700 ml,captain morgan spiced rum 70cl
ff34f90b-bbb3-402e-b6b2-3f8cc91f85d3,Kinder Surprise 20g,12504.0,kinder surprise egg 20 g,kinder surprise 20g
ff320f89-5bb5-5dc1-a704-f26e74ba59fe,I Heart Rose (75 Cl),10856.0,i heart rosé wine 750 ml,i heart rose 75 cl
ff28c781-b9fe-5b0e-9db6-76d399479c62,Stella Artois (4x440 mL),21608.0,stella artois beer 4 x 440 ml,stella artois 4x440 ml
ff27e12f-efce-4f2f-ba39-8b2625662a52,Boost Energy Sugar Free (250ml),27392.0,boost sugar free 250ml,boost energy sugar free 250ml
ff271715-04ff-48b5-8ea9-eee9cfb77a17,Doritos Cool Original(70g),6342.0,doritos cool original chips  70 g,doritos cool original70g
ff266f9f-cc01-478b-a847-1ec718e3889d,Staysafe Hand Sanitiser 6 * 50 mL,21590.0,staysafe hand sanitiser 6 50 ml,staysafe hand sanitiser 6 50 ml
ff24fc73-400a-51be-a393-81b4dcc7b639,Fanta Lemon (500 mL),7410.0,fanta lemon soda 500 ml,fanta lemon 500 ml
ff220a93-ab56-4449-a6ad-ebb954738d82,Pall Mall Flow Blue,17185.0,pall mall flow red k s,pall mall flow blue
ff20c189-19c5-4325-a7a6-872f3602ad74,Tequila Rose 70cl,22884.0,tequila rose 70 ml,tequila rose 70cl
ff20a671-0933-4474-b8e7-a6facc3bd169,CO-OP Iceberg Lettuce,28757.0,co-op iceberg lettuce,coop iceberg lettuce
ff1f671c-efd1-5dfb-86ae-0ab007489e59,Daz Go Pods Pm2.49 12w 6 * 12 Wash,5851.0,daz washing pods 6 x 12 units,daz go pod  12w 6 12 wash
ff1e2d27-840a-56f4-9e38-66cc128294f5,Mccoys Flame Grilled Steak (47.5G),14915.0,mccoys flame grilled steak 47.5g,mccoys flame grilled steak 47.5g
ff16358c-fbac-5732-b4eb-383ff6d036e8,Haribo Starmix  (140 G),10137.0,haribo star mix 140 g,haribo starmix 140 g
ff152fcb-a79f-5f93-b409-3d27b77a26bf,Pampers B/Drytaped S5 Pm4.99 4 * 23 S,17257.0,pampers bdrytaped s5  4 23 s,pampers bdrytaped s5  4 23 s
ff0d5646-a668-5e31-b022-ebe89966c12c,Guinness Draught (4x440 mL),9119.0,guiness draught beer 440 ml,guinness draught 4x440 ml
ff0a4fc8-9424-478c-b84f-8976b6f71cc6,TATE & LYLE GRANULATED SUGAR 1KG,22520.0,tate & lyle granulated sugar 1 kg,tate lyle granulated sugar 1kg
ff075ddc-ed47-4865-bcda-0c499f9aa95d,JACOBS CREEK MERLOT,11626.0,jacob's creek merlot red wine,jacob creek merlot
ff05d52b-df6d-4c83-901c-002c7e873c0e,double cream ,29558.0,double cream,double cream
feff00bc-16c8-5029-99e9-3530fd014228,Barefoot Merlot (75 cL),27084.0,barefoot merlot 75 cl,barefoot merlot 75 cl
fefd2bd4-2d7f-4ce5-a93a-e276d2f50fb5,Kp Choc Dips Original 28g,12890.0,kp choc dip original 28g,kp choc dip original 28g
fef9b06c-74d5-4499-a532-1b2ab1a0598d,Jules Clairon 20CL,12033.0,jules clarion brandy 200 ml,jules clairon 20cl
fef88858-cd9b-5ca7-8b9c-1938dab40c27,Sudocrem Gsl Antiseptic Cream 12 * 125 gms,22124.0,sudocrem gel antiseptic cream 12 125 g,sudocrem gsl antiseptic cream 12 125 gm
fef520b2-fbfe-4398-bdda-84bdcbabeeb4,Rizla King Size Silver Slim 50S,19635.0,rizla king size silver slim 50,rizla king size silver slim 50
fef3ec3d-789d-482b-88b8-e676bb627f83,I Heart Prosecco,10840.0,i heart prosecco wine,i heart prosecco
fef11bd7-4caf-4b57-9545-b349753fb975,Balsam Cond Apple 6 * 350 mL,1865.0,alberto balsam conditioner apple 6 x 350 ml,balsam cond apple 6 350 ml
feebb356-e0d7-57b3-b01e-a7c1065e11b6,Snickers Chocolate Bar 48g,21096.0,snickers chocolate bar 48 g,snicker chocolate bar 48g
feeab67c-8e75-5eb7-ac87-5cba493aba88,Galaxy Smooth Orange Chocolate Bar 110g,8327.0,galaxy smooth orange chocolate bar 110 g,galaxy smooth orange chocolate bar 110g
fee3658d-acb4-48c2-9565-242188a5b525,Walkers Monster Munch Roast Beef 60G,24846.0,walker monster munch roast beef 60 g,walker monster munch roast beef 60g
fee1bc92-4e10-4bcb-b35a-77ed0b8a289e,Monster Ultra Violet 500ml ,24009.0,monster ultra violet 500 ml,monster ultra violet 500ml
fee16029-1988-43d4-9dd2-c28b6edc38fb,Monster NITRO,15828.0,monster nitro,monster nitro
fede9c86-230a-43e9-bd8c-19617afb0ee9,NERDS RAINBOW 141g,16246.0,nerd rainbow 141g,nerd rainbow 141g
feda9d1a-e13e-4e61-8602-e1856ee9e97d,M&MS Chocolate Treat Bag,15697.0,mm peanut chocolate treat bag 1,mm chocolate treat bag
fed3b870-191e-59ed-abde-74fe1cf0e79a,Casillero Del Diablo Chardonnay (75 Cl),4110.0,casillero del diablo chardonnay 750 ml,casillero del diablo chardonnay 75 cl
fec96ab4-9983-48fe-b721-2daa4eef5ba6,Pampers B/Drytaped S6 Pm4.99 4 * 19 S,17259.0,pampers bdrytaped s6  4 19 s,pampers bdrytaped s6  4 19 s
fec646f3-2f20-58de-9c7e-0f4bb0d50355,Hardys Vr Pinot Grigio (75 cL),10032.0,hardy's vr pinot grigio white wine 750 ml,hardy vr pinot grigio 75 cl
fec26891-a0e8-5ee6-8a94-f8a7b609913d,Lynx B/Spray Excite 6 * 150 mL,14061.0,lynx bspray excite 6 150 ml,lynx bspray excite 6 150 ml
feb8e48c-806d-51a3-b985-95bc6e538a82,Regina Kitchen Towel Blitz 6 * 1 Roll,19352.0,regina kitchen towel blitz  6 x 1 roll,regina kitchen towel blitz 6 1 roll
feb6398f-ed50-42ee-b16b-e69208d5cc41,Coop chicken breast fillets (300g),29021.0,coop chicken breast fillet 300g,coop chicken breast fillet 300g
feb5224e-03f7-5faf-93df-ae22b0327d4d,Pringles Salt and Vinegar,18664.0,pringles salt vinegar,pringles salt and vinegar
feac154f-215d-5415-a67d-1ec5b69df018,Co Op Scouring Pads Pmâ£1 13 * 4 Pack,4857.0,co-op scouring pad 4 units,co op scouring pad  13 4 pack
feaaf64a-da24-4e46-ba2e-986df95bfaf0,Doritos Tangy Cheese (70g),6375.0,doritos tangy cheese crisps 70 g,doritos tangy cheese 70g
feaa07d3-1774-509e-b7a2-994cecaa7c45,Hardys Vr Pinot Grigio (75 cL),10032.0,hardy's vr pinot grigio white wine 750 ml,hardy vr pinot grigio 75 cl
fea83998-12b4-5e6f-aa84-9bb26a73117c,Heinz Cream Tomato Soup (400 G),10809.0,heinz cream of tomato soup  400 g,heinz cream tomato soup 400 g
fea7a0df-5a7b-523c-b4d7-157436b1542e,Co Op Baby Wipes Sens 10 * 80 Pack,4734.0,co-op baby wipes 80 units,co op baby wipe sen 10 80 pack
fea5f5b8-7ff9-4b0b-b567-0d561fee3776,Snickers Chocolate Bar 48g,21096.0,snickers chocolate bar 48 g,snicker chocolate bar 48g
fea55609-a048-5725-9194-ee4d8951c75c,Sensations Thai Sweet Chilli,24969.0,sensation thai sweet chilli,sensation thai sweet chilli
fea50a33-1bd9-54ec-ada4-10b704d1182f,Birds Eye Crispy Batter Fish Fingers (8 S),2556.0,bird eye crispy batter fish finger 8 units,bird eye crispy batter fish finger 8 s
fea2eae6-f9b4-464d-b696-923dd670dd27,PEPSI 1.5L,17595.0,pepsi 1.5 l,pepsi 1.5l
fe9ed88a-9162-54de-a6e5-a057c0d86d2e,Co Op Large Refuse Bags 9 * 10 Pack,4814.0,co-op large refuse bag 10 units,co op large refuse bag 9 10 pack
fe9cc950-6e3f-4b27-b448-323b7bf96515,MCCOYS CHEDDAR & ONION 65g,14904.0,mccoys cheddar onion 65g,mccoys cheddar onion 65g
fe9bf6b0-6692-4af5-8456-a983afdc3cfe,Casillero Del Diablo Merlot,4129.0,casillero del diablo merlot,casillero del diablo merlot
fe9b9cc7-16ce-5874-95b7-9438eb69a5d3,Lucozade Sport Orange (500 mL),31228.0,lucozade sport orange 500 ml,lucozade sport orange 500 ml
fe9b3929-9c8e-4140-bf07-014463278b95,Doritos Mild Salsa Dip 300g,6363.0,doritos hot salsa 300 g,doritos mild salsa dip 300g
fe96cbfc-a43b-4e89-8e1a-eae16f674946,Mccoys Flame Grilled Steak (47.5G),14915.0,mccoys flame grilled steak 47.5g,mccoys flame grilled steak 47.5g
fe952906-d648-4549-8acc-a055fc2762e7,Pepsi 500ml,17676.0,pepsi reg 500 ml,pepsi 500ml
fe903a14-c990-48c5-8c07-435725a7223e,NESCAFE GOLD BLEND 200G  ,16288.0,nescafe gold blend coffee 200g,nescafe gold blend 200g
fe8eb769-b108-568c-a5e8-e7182e98bbba,Kingsmill medium (800g),25625.0,kingsmill medium 800 g,kingsmill medium 800g
fe88f502-a481-4e05-82a4-18ceb4f4f239,MCVITIES COCONUT RINGS 300G,15031.0,mcvities coconut ring biscuit 300g,mcvities coconut ring 300g
fe8412e4-4614-5094-93d4-d2bc8b697c53,Walkers Crisps Variety (6x25g packs),24704.0,walker crisp variety 6 x 25 g,walker crisp variety 6x25g pack
fe8049ce-0839-40dd-a31a-f66bbcd89920,Lucozade energy Caribbean Crush 380ml `,13874.0,lucozade energy drink caribbean crush 380ml .25,lucozade energy caribbean crush 380ml
fe7f5009-2e9d-5368-bb64-3960e743ed92,Isla Negra Sauvignon Blanc (75 Cl),11017.0,isla negra sauvignon blanc white wine 750 ml,isla negra sauvignon blanc 75 cl
fe7d3a17-c81b-5eb6-8a54-aceb6389d48d,Casillero Del Diablo Shiraz (75 Cl),4123.0,casillero del diablo shiraz 750 ml,casillero del diablo shiraz 75 cl
fe7a83c3-75d5-4bec-b199-5f59cb446370,LIPTON ICE TEA PEACH 500ML,13720.0,lipton raspberry ice tea 500ml,lipton ice tea peach 500ml
fe796614-e42b-44bc-b65f-5fec1983d560,Bacofoil The Original Kitchen Foil (5m),27011.0,bacofoil the original kitchen foil 5m,bacofoil the original kitchen foil 5m
fe75dae8-fc99-5b92-90bd-935cc2b3a0e6,I Heart Pinot Grigio (75 cL),10837.0,i heart pinot grigio white wine 750 ml,i heart pinot grigio 75 cl
fe746f07-2983-457d-869e-8e0f225c03e7,Pot Noodle Original Curry (90 G),18476.0,pot noodle original curry 90 g,pot noodle original curry 90 g
fe7195e5-6eb5-55a9-b5a2-9053143dc42a,Ben & Jerry's Caramel Chew Chew 465ml,2267.0,ben jerry caramel chewchew ice cream 465 ml,ben jerry caramel chew chew 465ml
fe67b13d-2517-48e3-9487-98564f7ea42c,Carlsberg Export 500ml,7818.0,carlsberg export beer 500 ml,carlsberg export 500ml
fe64bb7a-f19b-4a47-bc90-c2400877ce90,captain  morgan spiced cola 250ml,3955.0,captain morgan original spiced gold & cola 250 ml,captain morgan spiced cola 250ml
fe61b9cd-d6d6-5636-8177-46ad8f331d75,Colgate T/Brush Twister Frsh 12 * 1 S,5059.0,colgate twister fresh toothbrush 12 units,colgate tbrush twister frsh 12 1 s
fe6077af-448d-5c6d-8804-71220cab50d6,Desperados 330ML,6012.0,desperado beer 330 ml,desperado 330ml
fe5f4107-7065-523b-9bcb-587fd5f57e79,"Pepsi Max No Sugar Cola Bottle, 500ml",17640.0,pepsi max no sugar cola bottle 500 ml,pepsi max no sugar cola bottle 500ml
fe556ff7-8394-4cd4-9808-703454d70045,JPS PLAYERS KS REAL RED 20S,18276.0,jps player k real red 20,jps player k real red 20
fe521fdb-b8e3-4578-83c0-02da805de5c2,SCHWEPPES LEMONADE DIET 2L,32745.0,schweppes lemonade diet 2 l,schweppes lemonade diet 2l
fe519ba1-6fa7-46c1-ae92-448a64961313,"COOP STRAWBERRY JAM ,454G",11564.0,coop raspberry jam 454 g,coop strawberry jam 454g
fe4f2fb2-bf53-4f41-8c2d-9f233dd2376e,MONSTER ULTRA BLUE (500ML),23992.0,monster ultra blue 500 ml,monster ultra blue 500ml
fe4e3af1-d716-43a1-9508-f707dce815d3,Nurishment Chocolate 370ml,16551.0,nurishment chocolate 370ml,nurishment chocolate 370ml
fe49c1cf-2728-5d90-a2bf-c0fab970516a,Bacofoil Clingfilm Pmâ£1.09* 6 * 25 mtr,1683.0,bacofoil clingfilm 6 x 25m,bacofoil clingfilm  6 25 mtr
fe46d1cf-2d85-422a-8445-e8a80122dca9,TATE & LYLE ICING SUGAR 500G,22803.0,tate & lyle icing sugar 500 g,tate lyle icing sugar 500g
fe463a51-1a40-4895-a44a-1d2db3f08e9f,Haagen Daz Strawberry Cheesecake,9459.0,häagen-dazs strawberry cheesecake ice cream,haagen daz strawberry cheesecake
fe44a328-120b-4b54-ac95-5af2917f9e40,GLEN'S VODKA 35CL,8566.0,glen vodka 350 ml,glen vodka 35cl
fe43d07d-762e-5568-ad02-dcab957d5b25,Cadbury Twirl   (43 G),3752.0,cadburys twirl  43 g,cadbury twirl 43 g
fe407358-c451-4f11-81b7-60d53d476cd8,Sour Patch Kids box ,21215.0,sour patch kids candy box,sour patch kid box
fe3e487e-1c6f-47b3-a169-26249dd08173,Hardys VR Shiraz  75cl,10899.0,i heart vr shiraz red wine 750 ml,hardy vr shiraz 75cl
fe3ce82b-341e-5a9c-861b-f27c41a2681d,Yazoo Strawberry Milk 1L,26377.0,yazoo strawberry milk 1 l,yazoo strawberry milk 1l
fe3b86c0-2989-4750-8f32-5dcd0e9d75f7,Vimto Flying Saucers,24309.0,vimto flying saucer,vimto flying saucer
fe39b6e4-5462-45ee-9b9e-a4d805a7a73f,KINGSMILL 50/50 THICK (800G),12542.0,kingsmill bread 5050,kingsmill 5050 thick 800g
fe39240a-228a-5ed3-bd89-6c7e64e6a0b1,Barefoot Pinot Grigio (75 cL),1930.0,barefoot pinot grigio white wine 750 ml,barefoot pinot grigio 75 cl
fe3700e3-6500-469a-ad8f-5a7527f51ae0,"7UP Free Lemon & Lime Bottle, 2L",147.0,7up free lemon lime bottle 2 l,7up free lemon lime bottle 2l
fe3691bb-3863-4708-bcfa-730d9cda1ca6,COORS LIGHT 12PK,29162.0,coors light 12pk,coors light 12pk
fe35c91e-f49b-5d11-877b-40fd6c315bdc,Barefoot Merlot (75 cL),27084.0,barefoot merlot 75 cl,barefoot merlot 75 cl
fe355b38-2a78-4342-9151-d2974b8a2d55,Kingsmill Soft White Thick 800G,25636.0,kingsmill soft white thick 800 g,kingsmill soft white thick 800g
fe2f8a4e-c645-5474-b626-404b71e62762,Mars Chocolate Duo Bar 78.8g,14456.0,mar chocolate duo bar 78.8g,mar chocolate duo bar 78.8g
fe29c5ba-d28a-4e1a-bc08-4821dcfa02c9,"Red Bull Energy Drink, Sugar Free, 473ml",19189.0,red bull energy drink sugar free 473 ml,red bull energy drink sugar free 473ml
fe28704d-f5d8-5682-b4cb-820837f528e1,Felix Mixed In Jelly Â£3.75 4 * 12x100 gms,7565.0,felix cat food mixed selection in jelly 12 x 100 g,felix mixed in jelly 3.75 4 12x100 gm
fe225392-dfab-4110-927f-280e73cb587b,Galaxy Ripple Chocolate Bar 33g,8310.0,galaxy ripple chocolate bar,galaxy ripple chocolate bar 33g
fe20e8ec-befb-5c8c-b018-019cf5d5f04b,Casillero Del Diablo Merlot (75 Cl),4135.0,casillero diablo merlot 750 ml,casillero del diablo merlot 75 cl
fe193473-8f9d-5cb4-bad3-7c4c7673d92f,Wrigleys Extra Sugar Free White Bubblemint Gum  (10 S),26212.0,wrigleys extra sugar free white bubblemint gum 10 units,wrigleys extra sugar free white bubblemint gum 10 s
fe16baef-8c09-5af7-9131-bde0a6712272,Evian Water (1.5L),7209.0,evian water 1.5 l,evian water 1.5l
fe16266a-58b1-519f-a582-e9a118219fbb,Whiskas 1+ Fish Meat 3.75 4 * 12x100 gms,25468.0,whiskas 1+ fish meat 3.75 4 12 x 100 g,whiskas 1 fish meat 3.75 4 12x100 gm
fe13cef4-dd91-51d8-bff3-b35bf5ff39e4,Bakers Comp Chick Veg Â£2.49 5 * 1 kg,1760.0,bakers comp chick veg 5 x 1 kg,baker comp chick veg 2.49 5 1 kg
fe134a80-d5a6-4e72-ba82-ea4b5f7f0cbe,Coke Original 1.5L ,28912.0,coke original 1.5l,coke original 1.5l
fe0946e0-913c-41c6-bd76-ea837ac5fe78,Smirnoff Vodka 20cl,20935.0,smirnoff vodka 200 ml,smirnoff vodka 20cl
fe063cee-a9af-40a1-844e-6c52a995393f,Haagen Dazs Vanilla (460ml),9457.0,häagen-dazs vainilla ice cream 460 ml,haagen dazs vanilla 460ml
fe0586d7-2e72-431f-98c9-ce5d430f8ed7,Sierra Tequila Silver 50cl,20678.0,sierra tequila silver 50 ml,sierra tequila silver 50cl
fe049943-0355-441a-bb64-1921871330c3,RUSSIAN STANDARD VODKA 70CL,20125.0,russian standard vodka 700 ml,russian standard vodka 70cl
fdfd9bbc-9239-4292-bcb4-7f44bf2b4234,Heinz Beans 415g,10306.0,heinz bean 415 g,heinz bean 415g
fdfcebe7-ad71-41c9-923f-216efe2f059b,Boost Energy Original 500ml,2953.0,boost energy original 500 ml,boost energy original 500ml
fdfcac76-91b7-5c13-909e-af06bc053877,Flash Wipe N Go Lemon Pmâ£1 10 * 40 Pack,7741.0,flash wipes n go lemon 10 x 40 units,flash wipe n go lemon  10 40 pack
fdfbe6ea-3a5f-5a10-9031-76f9bbd7b819,Schweppes Tonic Water (1 L),20464.0,schwepped tonic water 1 l,schweppes tonic water 1 l
fdf91dc6-b4e0-4fff-b1af-33a2f2be8b52,CADBURY CHOC CHIP COOKIES (150G),3439.0,cadbury choc chip cooky biscuit 150 g,cadbury choc chip cooky 150g
