item_uuid,item_name,image_url,number_sku_sold
77ba3b9a-0cc2-585e-8dd9-ad7839cadf59,skittles fruits pouch 196g,https://tb-static.uber.com/prod/image-proc/processed_images/a305ac1e18071ee1b660257a027e7d21/859baff1d76042a45e319d1de80aec7a.jpeg,1
ad79e780-2d1d-4f0b-b976-83e47b3fba65,skittles fruits pouch 196g,https://tb-static.uber.com/prod/image-proc/processed_images/a305ac1e18071ee1b660257a027e7d21/859baff1d76042a45e319d1de80aec7a.jpeg,3
ad79e780-2d1d-4f0b-b976-83e47b3fba65,skittles fruits pouch 196g,,4
caa2d397-e6e0-43dd-b089-156fc1ac7419,skittles fruits pouch 196g,https://tb-static.uber.com/prod/image-proc/processed_images/a305ac1e18071ee1b660257a027e7d21/859baff1d76042a45e319d1de80aec7a.jpeg,2
42516623-6160-515a-95bb-5b785b805e19,simple pure soap all skin 2x125g,,0
42516623-6160-515a-95bb-5b785b805e19,simple pure soap all skin 2x125g,https://tb-static.uber.com/prod/image-proc/processed_images/353ae31dcd515a75671da17e380d2fdb/859baff1d76042a45e319d1de80aec7a.jpeg,0
f1266b1b-eb3b-4fb3-ac62-cbb79164ca35,silk cut silver (t&t) * 20s,,1
2104227f-1289-5a4e-9366-fc5404080208,silk cut purple (t&t) * 20s,,8
e4e42c6b-b7c4-5221-a829-7be3776a84b5,silk cut purple (t&t) * 20s,,2
f9cd8696-e520-476c-87a8-2f891e132876,silk cut purple (t&t) * 20s,,1
01729da6-fa25-5c62-8143-1e550a9c27c0,signature blue * 10s,,2
a960bc54-8e98-5695-b3da-a5799c6f47b6,signature blue * 10s,,2
acffebdd-d087-5833-9959-eaf01ba7884d,signature blue * 10s,,6
dbe6eea5-c552-511f-aca9-5a37b68457d6,sharp's doom bar 4.3% 500ml,,4
dbe6eea5-c552-511f-aca9-5a37b68457d6,sharp's doom bar 4.3% 500ml,https://tb-static.uber.com/prod/image-proc/processed_images/0ffd86579f32d65666d7ae2ee657c999/859baff1d76042a45e319d1de80aec7a.jpeg,4
64cb8b6e-6306-56d6-8c83-d4f35b541b9c,seriously strong spreadable cheese 125g,https://tb-static.uber.com/prod/image-proc/processed_images/dc16c3c9ccfb1afa2b4220b8c6e0431c/859baff1d76042a45e319d1de80aec7a.jpeg,0
80618822-8f4b-5e80-8d17-04424a328d6c,seriously strong spreadable cheese 125g,https://tb-static.uber.com/prod/image-proc/processed_images/dc16c3c9ccfb1afa2b4220b8c6e0431c/859baff1d76042a45e319d1de80aec7a.jpeg,2
9e69c27c-3d0a-4fc3-8677-f6bd29e26d77,seriously strong spreadable cheese 125g,https://tb-static.uber.com/prod/image-proc/processed_images/dc16c3c9ccfb1afa2b4220b8c6e0431c/859baff1d76042a45e319d1de80aec7a.jpeg,1
9e69c27c-3d0a-4fc3-8677-f6bd29e26d77,seriously strong spreadable cheese 125g,,5
a95ebdd5-db6f-5af6-a446-78c2193e85aa,seriously strong spreadable cheese 125g,https://tb-static.uber.com/prod/image-proc/processed_images/dc16c3c9ccfb1afa2b4220b8c6e0431c/859baff1d76042a45e319d1de80aec7a.jpeg,2
c95da0a9-b3b1-59b1-8fc4-3c40b7d29aca,seriously strong spreadable cheese 125g,https://tb-static.uber.com/prod/image-proc/processed_images/dc16c3c9ccfb1afa2b4220b8c6e0431c/859baff1d76042a45e319d1de80aec7a.jpeg,0
c95da0a9-b3b1-59b1-8fc4-3c40b7d29aca,seriously strong spreadable cheese 125g,,0
204bdf38-bd46-4cd7-9601-4cd174e31873,sensations thai sweet chilli pm 1 65g,,7
2620995d-b491-5a79-bac5-517d7f2db726,sensations thai sweet chilli pm 1 65g,,8
6688fa7e-dd5d-5595-9eb4-7265688a9093,sensations thai sweet chilli pm 1 65g,,3
6c643077-b480-5dc7-9776-3a41fbe92434,sensations thai sweet chilli pm 1 65g,,3
87e591cb-42b9-43bf-9dd4-60d926e828a0,sensations thai sweet chilli pm 1 65g,,2
ad890770-b310-50ec-9aff-ec3e1d41173c,sensations thai sweet chilli pm 1 65g,,2
c890438c-13bb-553c-a7dc-bab52d2bb63f,schweppes tonic water 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/e6e655251d6f328a2175fe2e2c6abe7d/859baff1d76042a45e319d1de80aec7a.jpeg,1
303404c0-7e71-5b11-9d3f-0a45b696c4f7,schweppes slimline tonic 1ltr,,1
303404c0-7e71-5b11-9d3f-0a45b696c4f7,schweppes slimline tonic 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/39f4543ce6ecee0bb497cd36ca27b89b/859baff1d76042a45e319d1de80aec7a.jpeg,1
4cda57ba-7c38-5421-bdbe-ef76ca5c8a95,schweppes slimline tonic 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/39f4543ce6ecee0bb497cd36ca27b89b/859baff1d76042a45e319d1de80aec7a.jpeg,2
81db3ca4-d40b-5d90-869d-61819275ad3e,schweppes slimline tonic 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/39f4543ce6ecee0bb497cd36ca27b89b/859baff1d76042a45e319d1de80aec7a.jpeg,10
4157315b-30dc-5ff7-aa2d-d1f4ec1a18ed,schweppes lemonade diet 2ltr,,14
4b5c4c30-0ed6-4979-a4e7-1dba9be3f7f9,schweppes lemonade diet 2ltr,,3
59bd4188-5a8e-5cee-8aae-74d6d115f435,schweppes lemonade diet 2ltr,,12
7931db62-4cbe-4cbc-b7ae-3011bde7e683,schweppes lemonade diet 2ltr,,2
843e96f0-da72-5bae-bfa1-b198aa42e48b,schweppes lemonade diet 2ltr,,5
a34641b9-65b0-4b3c-82b2-2ea738f295d8,schweppes lemonade diet 2ltr,,14
b792c3a7-8fde-5ad5-a058-45bbe2d00c7c,schweppes lemonade diet 2ltr,,14
bb5c42c7-d1e1-5ac0-a2bb-c1a8dcec4e76,schweppes lemonade diet 2ltr,,6
c848f8d3-7b0c-56f1-8bbd-b736f2b110a8,schweppes lemonade diet 2ltr,,2
00bb5b2a-621e-5dcc-8ec8-8ab67518509e,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,6
14f85a03-b945-40da-b06c-c8c6b8016674,schweppes lemonade 2ltr,,6
14f85a03-b945-40da-b06c-c8c6b8016674,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,1
262c491f-8282-5c50-8146-0eb939f01dd8,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,4
3c8008d8-1221-5f6f-be12-f51dafb8a1de,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,2
434939f0-f27c-5e0d-a3ac-4f1adc6b0fac,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,2
47d8826b-18ee-5ad0-81d2-a8b8059c817d,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,14
a5fb9e72-4992-5ba6-a339-99139f253762,schweppes lemonade 2ltr,,2
a5fb9e72-4992-5ba6-a339-99139f253762,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,2
a8ad7b2b-3aaa-4919-b7f5-d2a917eddf05,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,1
af6f0953-30e2-58b3-902f-5c6110d5f43c,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,10
d2e9adbb-6114-512e-b7fe-cfad35277731,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,28
e14eca25-63db-588a-9cef-c7708782749c,schweppes lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/f76c6bc78b53726b1c3ad03066bf7f4f/859baff1d76042a45e319d1de80aec7a.jpeg,9
7783db8f-5d54-52a7-9c01-52645a7a1388,schweppes indian tonic water 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/e6e655251d6f328a2175fe2e2c6abe7d/859baff1d76042a45e319d1de80aec7a.jpeg,1
1497f4a0-190c-406a-9507-9832e8c530bf,san miguel lge nrb 660ml,,12
1497f4a0-190c-406a-9507-9832e8c530bf,san miguel lge nrb 660ml,https://tb-static.uber.com/prod/image-proc/processed_images/a33b82dc2fec56cda890e642c4a77bfa/859baff1d76042a45e319d1de80aec7a.jpeg,2
4e6d6af5-d5e6-44b5-8b9b-92aed8ea5c3d,san miguel lge nrb 660ml,https://tb-static.uber.com/prod/image-proc/processed_images/a33b82dc2fec56cda890e642c4a77bfa/859baff1d76042a45e319d1de80aec7a.jpeg,4
5d63cc80-cf14-5892-a75d-d192390b7690,san miguel lge nrb 660ml,https://tb-static.uber.com/prod/image-proc/processed_images/a33b82dc2fec56cda890e642c4a77bfa/859baff1d76042a45e319d1de80aec7a.jpeg,4
694632cf-49de-5f15-a898-193a72af5760,san miguel lge nrb 660ml,https://tb-static.uber.com/prod/image-proc/processed_images/a33b82dc2fec56cda890e642c4a77bfa/859baff1d76042a45e319d1de80aec7a.jpeg,2
cd9f959c-6ec5-5a40-94b2-a04c5666fe07,san miguel lge nrb 660ml,https://tb-static.uber.com/prod/image-proc/processed_images/a33b82dc2fec56cda890e642c4a77bfa/859baff1d76042a45e319d1de80aec7a.jpeg,7
80a07883-2b58-4f62-a3d8-dad2f7601960,san marco pepperoni pizza pm 1.39 251g,,20
2ea03a00-c663-578d-88f1-a5122f54f066,san marco pepperoni pizza  pm 1.39 251g,,1
9ea47b1e-6dc2-5b28-a80b-f4d0f1d08783,san marco pepperoni pizza  pm 1.39 251g,,1
a623a6ae-3458-5357-85b0-259af4908e50,san marco pepperoni pizza  pm 1.39 251g,,0
bea3c338-e974-53ae-a6d6-878bd1280b1b,san marco pepperoni pizza  pm 1.39 251g,,2
f4b3a9c0-6578-4a2d-a592-89e369f8b646,san marco pepperoni pizza  pm 1.39 251g,,2
284d2134-54a1-48e8-8092-0bc428f334d8,san marco cheese pizza pm 1.39 253g,,1
3d1b6f0c-dbe4-49af-824d-d00cb5d9275d,san marco cheese pizza pm 1.39 253g,,52
9a84c3d1-4fcf-55c6-bdd3-21f8ce0b1c79,san marco cheese pizza pm 1.39 253g,,2
a55d2a83-bbbf-570c-b204-2950d1f3e9d4,san marco cheese pizza pm 1.39 253g,,0
047c212c-81e2-5712-b249-91e87f5f65f8,s/sations thai sweet chilli 150g,https://tb-static.uber.com/prod/image-proc/processed_images/81a1328ed6803a884ac8794de7348433/859baff1d76042a45e319d1de80aec7a.jpeg,2
2fbeae85-5a72-53cf-8641-1103d787b805,s/sations thai sweet chilli 150g,https://tb-static.uber.com/prod/image-proc/processed_images/81a1328ed6803a884ac8794de7348433/859baff1d76042a45e319d1de80aec7a.jpeg,1
84c76c26-e024-5a86-b0e0-4b7c49185d18,s/sations thai sweet chilli 150g,https://tb-static.uber.com/prod/image-proc/processed_images/81a1328ed6803a884ac8794de7348433/859baff1d76042a45e319d1de80aec7a.jpeg,2
b55fcd5b-921d-4b53-86e7-21a5dc023433,s/sations thai sweet chilli 150g,https://tb-static.uber.com/prod/image-proc/processed_images/81a1328ed6803a884ac8794de7348433/859baff1d76042a45e319d1de80aec7a.jpeg,1
e83d2259-32f4-45c0-9e84-b5a4a56b9a6c,s/sations thai sweet chilli 150g,https://tb-static.uber.com/prod/image-proc/processed_images/81a1328ed6803a884ac8794de7348433/859baff1d76042a45e319d1de80aec7a.jpeg,3
e83d2259-32f4-45c0-9e84-b5a4a56b9a6c,s/sations thai sweet chilli 150g,,4
a52f9256-7ab7-5ac3-b230-91ebc1299084,s/sations roast chicken/thyme 150g,,1
da8157da-9eb5-57be-a784-e4d72a4f13ef,s/sations roast chicken/thyme 150g,,1
c28a23f6-c5c5-5a60-b5eb-a7fb564dd555,rustlers sub sf chicken pm 2 158g,https://tb-static.uber.com/prod/image-proc/processed_images/e86a36d59cc0e9f63a3ff35e97981eaf/859baff1d76042a45e319d1de80aec7a.jpeg,2
7e363fca-8b6a-5522-a78b-9b4cd25f0519,rustlers quarter pounder pm 2 190g,https://tb-static.uber.com/prod/image-proc/processed_images/72a2610ab5f3fc855b8314bc51d14c2e/859baff1d76042a45e319d1de80aec7a.jpeg,22
86e4a91a-ce4f-5751-99c2-bdc0464cdc0c,rustlers quarter pounder pm 2 190g,https://tb-static.uber.com/prod/image-proc/processed_images/72a2610ab5f3fc855b8314bc51d14c2e/859baff1d76042a45e319d1de80aec7a.jpeg,8
870f4ed5-dd84-5d96-b5ca-18c8fc549056,rustlers quarter pounder pm 2 190g,https://tb-static.uber.com/prod/image-proc/processed_images/72a2610ab5f3fc855b8314bc51d14c2e/859baff1d76042a45e319d1de80aec7a.jpeg,0
cd1e0231-32a2-54c1-8f2c-cec5668b4019,rustlers quarter pounder pm 2 190g,https://tb-static.uber.com/prod/image-proc/processed_images/72a2610ab5f3fc855b8314bc51d14c2e/859baff1d76042a45e319d1de80aec7a.jpeg,1
cef8fe02-d644-5d21-a81c-a413b1ee1b45,rustlers quarter pounder pm 2 190g,https://tb-static.uber.com/prod/image-proc/processed_images/72a2610ab5f3fc855b8314bc51d14c2e/859baff1d76042a45e319d1de80aec7a.jpeg,10
fd5dc983-8970-513b-8a3b-127023fd97bf,rustlers quarter pounder pm 2 190g,https://tb-static.uber.com/prod/image-proc/processed_images/72a2610ab5f3fc855b8314bc51d14c2e/859baff1d76042a45e319d1de80aec7a.jpeg,1
5b0fbbe4-e52b-53ad-80c9-02e5688992f3,rustlers double decker pm 237g,,0
9f9ced05-3258-5d9c-9a15-f7b6046628e4,rustlers deluxe pm  2 191g,,0
c3c83f2e-ac62-54ab-bd3a-68b7af6a450a,rustlers deluxe pm  2 191g,,0
d812fb8b-ed1d-5731-bfca-2a3c65d07815,rustlers deluxe pm  2 191g,,1
0432dbca-2751-50f6-af60-48f629a39c97,rustlers chicken sandwich pm 2 150g,https://tb-static.uber.com/prod/image-proc/processed_images/cd11c7941dbf6393938a55f521587d85/859baff1d76042a45e319d1de80aec7a.jpeg,4
1c8201c4-ccb2-5098-b3b8-6b0f994b88fd,rustlers chicken sandwich pm 2 150g,https://tb-static.uber.com/prod/image-proc/processed_images/cd11c7941dbf6393938a55f521587d85/859baff1d76042a45e319d1de80aec7a.jpeg,2
69f3a4f1-645b-5137-8d48-cae35a1df2dd,rustlers chicken sandwich pm 2 150g,https://tb-static.uber.com/prod/image-proc/processed_images/cd11c7941dbf6393938a55f521587d85/859baff1d76042a45e319d1de80aec7a.jpeg,1
55bbd90c-1439-5de8-90fc-806bc9de3362,rustlers bbq rib pm 2 157g,https://tb-static.uber.com/prod/image-proc/processed_images/00a6a5a39079fdeecee11989769dfe37/859baff1d76042a45e319d1de80aec7a.jpeg,12
aa9d1df2-44ca-5fa2-940d-4257521236c7,rustlers bbq rib pm 2 157g,https://tb-static.uber.com/prod/image-proc/processed_images/00a6a5a39079fdeecee11989769dfe37/859baff1d76042a45e319d1de80aec7a.jpeg,0
bc789a76-f3fe-473c-89a3-950782799730,rustlers bbq rib pm 2 157g,,6
bc789a76-f3fe-473c-89a3-950782799730,rustlers bbq rib pm 2 157g,https://tb-static.uber.com/prod/image-proc/processed_images/00a6a5a39079fdeecee11989769dfe37/859baff1d76042a45e319d1de80aec7a.jpeg,1
de0ba828-fb99-58b3-8110-506f9d4541d3,rustlers bbq rib pm 2 157g,https://tb-static.uber.com/prod/image-proc/processed_images/00a6a5a39079fdeecee11989769dfe37/859baff1d76042a45e319d1de80aec7a.jpeg,14
44426d0b-c33d-5b81-951a-e211c9e80122,russian standard 38% dst 70cl,https://tb-static.uber.com/prod/image-proc/processed_images/4d05e3fd4dc0b288628464cbd1a30572/859baff1d76042a45e319d1de80aec7a.jpeg,2
44426d0b-c33d-5b81-951a-e211c9e80122,russian standard 38% dst 70cl,,2
a7c18068-c2bc-500e-ab4f-93f57a0d5489,russian standard 38% dst 70cl,https://tb-static.uber.com/prod/image-proc/processed_images/69449ec1ad9f2145e0885947d3e25670/b4facf495c22df52f3ca635379ebe613.jpeg,2
fc22c13d-21eb-45b3-a186-eb29654fcb05,rubicon still mango juice pm 1ltr,,6
2637bed4-98ed-43cf-b5ee-34d82a20eb52,rowntree randoms pouch 150g,,5
2aef1c21-7e3f-5db6-917a-1cdf11ad28dd,rowntree fruit pastilles pouch 150g,,0
31668332-201f-53c2-b7cb-33c1dca89a41,rowntree fruit pastilles pouch 150g,,2
3962b01b-d320-4a13-b6a9-f1848622bd64,rowntree fruit pastilles pouch 150g,,2
41f28825-f9a7-5015-9988-585da361a7b8,rowntree fruit pastilles pouch 150g,,10
43347290-a49f-5a76-8a87-e6c7f7d7a8e4,rowntree fruit pastilles pouch 150g,,2
48e7b703-c6a7-443f-bba3-63f9fda8e5ce,rowntree fruit pastilles pouch 150g,,1
92ae36f6-d371-5cf4-ae44-800f5a0adddc,rowntree fruit pastilles pouch 150g,,4
93299cd7-56e6-5840-b365-7cc08d777c36,rowntree fruit pastilles pouch 150g,,4
a772f531-756a-4e84-ba52-17a3c3a52679,rowntree fruit pastilles pouch 150g,,2
b7b33444-2bc9-49e1-b95b-9016ef2030ca,rowntree fruit pastilles pouch 150g,,56
bf2b83ad-4d29-5de8-9353-21c7455c5199,rowntree fruit pastilles pouch 150g,,1
d8ed20ed-f269-57d9-b5f0-6eb7e0982739,rowntree fruit pastilles pouch 150g,,10
e26a98fc-1ecc-554f-9254-2ae0a0e8acd1,rowntree fruit pastilles pouch 150g,,1
885af824-9533-5e1c-ba29-1b8f7020ae16,rowntree fruit pastilles pouch 143g,,0
a6dea463-3cfd-4133-9e05-ac6ba035ccac,rowntree fruit pastil pm 2.29 260ml,,3
18ebe595-c5c3-50ac-84d7-c812979c6eeb,rowntree fruit pastil pm 2.00 260ml,,2
6ccf377e-f7d1-5836-8d42-9b7b684f915d,rowntree fruit pastil pm 2.00 260ml,,12
75f05053-3984-4486-993d-3841e2b25a32,rowntree fruit pastil pm 2.00 260ml,,3
9683290a-fea2-5fce-a1b8-74c754a6b653,rowntree fruit pastil pm 2.00 260ml,,8
a6dea463-3cfd-4133-9e05-ac6ba035ccac,rowntree fruit pastil pm 2.00 260ml,,25
c0b5e69e-97c7-5b32-9980-488bdaee3f9a,rowntree fruit pastil pm 2.00 260ml,,4
cee5c922-8d89-5089-b492-c7abed39f1e4,rowntree fruit pastil pm 2.00 260ml,,2
e575aff3-455e-55ef-9cb9-8604acf2b41f,rowntree fruit pastil pm 2.00 260ml,,1
54976392-71ea-5742-a7ad-67b8dcf57964,rothmans sk blue (t&t) * 20s,,1
7d035908-c0a3-4102-a5ad-15d213a586af,rothmans sk blue (t&t) * 20s,,28
f18c7551-1e9b-5af8-aefc-0a2ee9e46af7,rothmans sk blue (t&t) * 20s,,1
26cc6d23-09d5-521e-b17f-d6864a16bf0b,rothmans ks blue (t&t) * 20s,,2
6712c66f-2595-5520-adca-4ea15f1458e8,rothmans ks blue (t&t) * 20s,,2
b2bf1055-096c-5b79-bde1-71a10ca0d7ff,rothmans ks blue (t&t) * 20s,,15
0fc0d13f-c6b4-41b6-99dd-be2f945dc647,roman 12 mxd fresh eggs 12pk,,9
107a2d87-92bb-5ebc-b8e7-efc25401a5c6,robinsons summer fruit nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/8003723e4de7a7b83d7232e06c0ce0c1/859baff1d76042a45e319d1de80aec7a.jpeg,2
198e5c69-e0a0-5c27-ad21-5ac0e41efc51,robinsons summer fruit nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/8003723e4de7a7b83d7232e06c0ce0c1/859baff1d76042a45e319d1de80aec7a.jpeg,1
41dc9a59-2e24-5647-8bf4-c83a17999da4,robinsons summer fruit nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/8003723e4de7a7b83d7232e06c0ce0c1/859baff1d76042a45e319d1de80aec7a.jpeg,6
585b63a6-5765-41fb-8589-019cb62d3e91,robinsons summer fruit nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/8003723e4de7a7b83d7232e06c0ce0c1/859baff1d76042a45e319d1de80aec7a.jpeg,1
b6cf4570-6715-50f3-a1ba-735b251f0750,robinsons summer fruit nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/8003723e4de7a7b83d7232e06c0ce0c1/859baff1d76042a45e319d1de80aec7a.jpeg,1
2aa09946-40af-5b9d-b188-4c8c28954837,robinsons orange nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/67fbfdc83c93e91085627175fcd50bcd/859baff1d76042a45e319d1de80aec7a.jpeg,2
5afe7e01-6ac5-4e4c-9a1e-44fe9e6d9a07,robinsons orange nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/67fbfdc83c93e91085627175fcd50bcd/859baff1d76042a45e319d1de80aec7a.jpeg,1
6f61cb5f-0f82-5e89-bee4-0489dacf0179,robinsons orange nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/67fbfdc83c93e91085627175fcd50bcd/859baff1d76042a45e319d1de80aec7a.jpeg,2
a2700917-c79a-5f41-a6b1-668013265f89,robinsons orange nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/67fbfdc83c93e91085627175fcd50bcd/859baff1d76042a45e319d1de80aec7a.jpeg,1
fd85e83a-4969-54c6-8212-5626a812fdd1,robinsons orange nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/67fbfdc83c93e91085627175fcd50bcd/859baff1d76042a45e319d1de80aec7a.jpeg,2
6a09490e-cd1d-4fd9-b411-7a3041429db2,robinsons f/shoot summer fruits nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/a02cc0e788394e54f21d2f7e8bd6e7dc/859baff1d76042a45e319d1de80aec7a.jpeg,1
07eb9a41-10f7-5b80-b5b7-e56754b74ba6,robinsons f/shoot orange nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/a8618ad4420fe48627ff76142e8a8b3a/859baff1d76042a45e319d1de80aec7a.jpeg,1
2aae378c-95d0-59d6-a935-c250d1da29fe,robinsons f/shoot orange nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/a8618ad4420fe48627ff76142e8a8b3a/859baff1d76042a45e319d1de80aec7a.jpeg,0
dbbac2d5-03dd-5b4b-aa34-3bf8b095673f,robinsons f/shoot orange nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/a8618ad4420fe48627ff76142e8a8b3a/859baff1d76042a45e319d1de80aec7a.jpeg,4
e0430857-139a-5e9f-8656-9ba046682321,robinsons f/shoot orange nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/a8618ad4420fe48627ff76142e8a8b3a/859baff1d76042a45e319d1de80aec7a.jpeg,8
2d2acf04-05d5-4466-beb8-d32f5af27be6,robinsons f/shoot apple & blackcurrant nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/42774cb7932051541894c7eb22a25202/859baff1d76042a45e319d1de80aec7a.jpeg,1
4eda1711-7ca7-5c38-8a96-29aa3d4591a3,robinsons f/shoot apple & blackcurrant nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/42774cb7932051541894c7eb22a25202/859baff1d76042a45e319d1de80aec7a.jpeg,2
adff1055-4e8b-5a58-83e8-c1190bde3616,robinsons f/shoot apple & blackcurrant nas 4pk 4x200ml,https://tb-static.uber.com/prod/image-proc/processed_images/42774cb7932051541894c7eb22a25202/859baff1d76042a45e319d1de80aec7a.jpeg,1
37128f1f-2016-5258-bbcb-5a444b8360f2,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,1
61beb6f1-7061-541a-87e6-8bd0f2444291,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,2
7e1fa0fe-eb17-57e7-8ba6-c29bf39f30de,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,3
8d999c8c-b4f8-5d58-9f61-e774f316655f,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,4
bb794076-ee1c-5e3b-a837-94c3d8068dbf,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,2
e0f4ea86-d9a9-5ba8-9749-e1e062faf8f8,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,1
e9b99e93-fe3f-502b-a9e5-95f202eafae1,robinsons apple & blackcurrant nas 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/d9c6198bc266e6a04f85dfd7eceb8513/859baff1d76042a45e319d1de80aec7a.jpeg,8
06ccf5f5-7d77-558f-ae3e-4d592e2546dd,roamin 6free range large eggs 6pk,,1
169d5ac5-4337-571a-b9d1-3bedbe66e181,roamin 12 free range large eggs 12pk,,2
7f7c3dd3-50e8-51b4-94a8-3646544ca227,rizla polar blast extra slim tips * 24x60s,,2
c6a0476b-ea8e-49cc-8318-b1936959cf40,rizla polar blast extra slim tips * 24x60s,,28
036f967a-8b57-511b-9e60-01a8adc187fa,rizla papers green mpk * 100s,,2
4ee9cd86-5a49-5a10-9adc-0937233402b0,rizla papers green mpk * 100s,,2
9e868998-8f70-506b-9a7d-eb4e82689ebd,rizla papers green mpk * 100s,,2
a00758d0-64cc-5fcb-989f-2ce24ebff807,rizla papers green mpk * 100s,,1
d1843fac-df70-46f2-911b-58a81fc2cd6a,rizla papers green mpk * 100s,,7
23aad6ef-a701-4478-98a5-c363eed49edf,rizla papers green * 1s,,1
466f5824-17b6-4c0c-8c39-ea7a5931fb4a,rizla papers green * 1s,,21
f870e3cd-f769-4b2e-b9ad-9afdd7b93718,rizla papers green * 1s,,2
4bbb3324-e6b0-5790-8f4e-71741f86a3e2,rizla papers green           * 1s,,16
5046133a-7fe7-41cd-ba7b-ea9623d1eafb,rizla papers green           * 1s,,22
53ce55d5-39d3-5516-b4f6-444262e84ae5,rizla papers green           * 1s,,6
54a81d0f-c488-5581-a1b6-ff2632989d01,rizla papers green           * 1s,,8
9c2df3fb-7a3f-5fd4-9ed8-98a6d36de656,rizla papers green           * 1s,,11
b3cf9fa6-9863-5471-8ecf-c6f36fd19e52,rizla papers green           * 1s,,2
d14fee8b-1bc0-58cf-8cdd-8ed90f5ff007,rizla papers green           * 1s,,11
