group_id,leader,member
113,andantino pinot grigio 75cl,andantino pinot grigio 75cl
114,anddrex toilet roll 9pk,anddrex toilet roll 9pk
115,andre classic clean toilet tissue 9 roll,andre classic clean toilet tissue 9 roll
116,andrex 4 pack,andrex 4 pack
117,andrex classic clean 4 roll .50,andrex classic 4 roll
117,andrex classic clean 4 roll .50,andrex classic clean 4 roll .50
118,andrex skin kind 4 luxury roll ,andrex skin kind 4 luxury roll 
119,andrex white toilet roll  4 pack,andrex white toilet roll  4 pack
120,andrex9pack gentle clean,andrex9pack gentle clean
122,andrextoilet tissue 4pack,andrextoilet tissue 4pack
123,andrx classic clean 4pk,andrx classic clean 4pk
124,andrx classic clean toilet tissue 4 roll x 6 200sc,andrx classic clean toilet tissue 4 roll x 6 200sc
124,andrx classic clean toilet tissue 4 roll x 6 200sc,andrexclassic clean toilet tissue 4 roll 2.50
124,andrx classic clean toilet tissue 4 roll x 6 200sc,andrexclassic clean toilet tissue 4 roll
125,andrx classic clear toilet roll 9 pack,andrx classic clear toilet roll 9 pack
127,antica apple sambuca70cl,antica apple sambuca70cl
128,appletiser 275ml,appletiser 275ml
129,appletiser appletiser 750ml,appletiser appletiser 750ml
130,araldica gavi white wine,araldica gavi white wine
131,arizona fruit punch 680ml,arizona fruit punch 680ml
132,arizona iced tea peach flavour 680ml,arizona iced tea peach flavour 680ml
133,asahi super dry,asahi super dry
134,asahi super dry 4 x 330ml,asahi super dry 4 x 330ml
135,asahi super dry 620ml,asahi super dry 620ml
136,at natural fruit nut bar almond apricot with a yoghurt coating 50g,at natural fruit nut bar almond apricot with a yoghurt coating 50g
137,au black grape 5cl,au black grape 5cl
138,au black grape 70cl,au black grape 70cl
140,au vodka blue raspberry 70 cl,au vodka blue raspberry 70 cl
141,au vodka blue raspberry 70cl,au blue raspberry 70cl
141,au vodka blue raspberry 70cl,au vodka blue raspberry 70cl
142,au vodka fruit punch 70cl,au vodka fruit punch 70cl
143,aunt bessies 10 yorkshire pudding,aunt bessies 10 yorkshire pudding
144,aunt bessies choc chip sponge 330g,aunt bessies choc chip sponge 330g
147,b and h gold,b and h gold
148,b and h silver k,b and h silver k
149,b and h sky blue,b and h sky blue
149,b and h sky blue,b and h blue k
149,b and h sky blue,b and h blue
150,b and h sky blue superkings,b and h blue superkings
150,b and h sky blue superkings,b and h sky blue superkings
152,bacardi 35cl,bacardi 35cl
153,bacardi carta blanca 70 cl,bacardi carta blanca 70 cl
154,bacardi white rum 70cl ,bacardi white rum 70cl
154,bacardi white rum 70cl ,bacardi white rum 70cl 
154,bacardi white rum 70cl ,bacard white rum 70cl
156,bahlsen hit cocoa crme 220g,bahlsen hit cocoa crme 220g
157,bailey 70cl,bailey 70cl
158,bailey irish cream 70cl,bailey irish cream 70cl
159,baker adult dry dog food beef and veg 1kg,baker adult dry dog food beef and veg 1kg
160,baker street 4 classic hot dog roll precut,baker street 4 classic hot dog roll precut
161,baker street 4 hot dog roll,baker street 4 hot dog roll
162,baker street 6 burger bun,baker street 6 burger bun
163,baker street white loaf,baker street white loaf
164,balconi tiramisu cake,balconi tiramisu cake
165,ballygowan still mineral water 500ml,ballygowan still mineral water 500ml
166,banana,banana
167,banana 5pk,banana 5pk
168,banana pk,banana pk
169,bange strawberry 2000 puff,bange strawberry 2000 puff
171,barefoot malbec,barefoot malbec
172,barefoot malbec 70cl,barefoot malbec 70cl
174,barefoot merlot 70cl,barefoot merlot 70cl
175,barefoot merlot 750ml,barefoot malbec 750ml
175,barefoot merlot 750ml,barefoot merlot 750ml
176,barefoot pink moscato,barefoot pink moscato
177,barefoot pink moscato 70cl,barefoot pink moscato 70cl
178,barefoot pink moscato 750ml,barefoot pink moscato 750ml
179,barefoot pink moscato 75cl,barefoot pink moscato 75cl
180,barefoot pink pinot grigio 750ml,barefoot pink pinot grigio 750ml
182,barefoot pinot grigio 75 cl,barefoot pinot grigio 75 cl
184,barefoot sauvignon blanc 750ml,barefoot sauvignon blanc 750ml
185,barefoot sauvignon blanc 75cl,barefoot sauvignon blanc 75cl
186,barefoot shiraz 750ml,barefoot shiraz 750ml
187,barefoot white zinfandel 750ml,barefoot white zinfandel 750ml
188,barefoot white zinfandel 75cl,barefoot white zinfandel 75cl
189,barefoot wine merlot,barefoot wine merlot
190,barefoot wine pinot grigio,barefoot wine pinot grigio
190,barefoot wine pinot grigio,barefoot pinot grigio
191,barefoot wine shiraz,barefoot wine shiraz
192,barefoot wine white zinfandel,barefoot wine white zinfandel
193,barefootpinot grigio750ml,barefootpinot grigio750ml
194,barefootsauvignon blanc 750ml,barefootsauvignon blanc 750ml
195,barnstormer cider 4x500ml,barnstormer cider 4x500ml
196,barnstormer dry 2 litre,barnstormer dry 2 litre
198,barr bubblegum 2 litre drink,barr bubblegum 2 litre drink
199,barr bubblegum 2l bottle,barr bubblegum 2l bottle
199,barr bubblegum 2l bottle,barr bubblegum 2l
200,barr bubblegum 2ltr,barr bubblegum 2ltr
201,barr bubblegum 330ml,barr bubblegum 330ml
203,barr cherryade 2l,barr cherryade 2l
205,barr cola 2ltr,barr cola 2ltr
206,barr cream soda 2ltr,barr cream soda 2ltr
207,barr cream soda pack of 6 can,barr cream soda pack of 6 can
208,barr diet lemoande 2litre bottle,barr diet lemoande 2litre bottle
210,barr diet lemonade 2l bottle ,barr diet lemonade 2l bottle 
211,barr ginger beer 2l,barr ginger beer 2l
213,barr lemonade2lt ,barr lemonade2lt 
214,barr lemononade 330ml,barr lemononade 330ml
215,barr limeade drink,barr limeade drink
216,barr orangeade 2l,barr orangeade 2l
217,barr pineapple 2ltr,barr pineapple 2ltr
218,barr shandy 2l,barr shandy 2l
219,barr shandy 2litre,barr shandy 2litre
220,barr shandy 330ml,barr shandy 330ml
221,barr tizer 2l bottle,barr tizer 2l bottle
222,barratt fruit salad softy 120g,barratt fruit salad softy 120g
223,barrcola 2l bottle 00,barrcola 2l bottle 00
226,bassetts jelly baby bag 165g,basset jelly baby 165g bag
226,bassetts jelly baby bag 165g,bassetts bassetts jelly baby bag 165g
226,bassetts jelly baby bag 165g,bassetts jelly baby bag 165g
226,bassetts jelly baby bag 165g,bassetts jelly baby 165g
227,bassetts jelly baby bag 190 g,bassetts jelly baby bag 190 g
227,bassetts jelly baby bag 190 g,bassetts bassetts jelly baby bag 190g
228,batchelors super noodle chicken 90g,batchelors super noodle 90g
228,batchelors super noodle chicken 90g,batchelors super noodle chicken 90g
229,batman superman candy stick 18g,batman superman candy stick 18g
230,bazooka juicy drop blast 45g,bazooka juicy drop blast 45g
231,bazooka push pop duo 15g,bazooka push pop duo 15g
233,be omega 3 fish finger 280g,be omega 3 fish finger 280g
234,be potato waffle 10 pack,be potato waffle 10 pack
235,beck bier 4.8 % nrb 660 ml,beck bier 4.8 % nrb 660 ml
236,beefeater blood orange gin 70cl,beefeater blood orange flavoured gin 70cl
236,beefeater blood orange gin 70cl,beefeater blood orange gin 70cl
237,bell 70cl,bell 70cl
238,bell bell original 70cl,bell bell original 70cl
239,bell blended scotch whisky 35cl 9.49,bell blended scotch whisky 35cl 9.49
240,bell original ,bell original 
241,bell original 70 cl,bell original 70 cl
242,bell whisky 40 % 70cl,bell whisky 40 % 70cl
243,belvita breakfast biscuit duo crunch strawberry and live yogurt 60p 50.6g,belvita breakfast biscuit duo crunch strawberry and live yogurt 60p 50.6g
246,ben and jerry cookie vermontster sundae ice cream 427ml,ben and jerry cookie vermontster sundae ice cream 427ml
248,ben jerry bj netflix chilld 465ml,ben jerry bj netflix chilld 465ml
249,ben jerry caramel chew chew 465ml,ben jerry caramel chew chew 465ml
250,ben jerry chocolate fudge brownie,ben jerry chocolate fudge brownie
254,ben jerry cookie dough ice cream,ben jerry cookie dough ice cream
254,ben jerry cookie dough ice cream,ben jerry cookie dough
257,ben jerry phish food,ben jerry phish food
258,ben jerry phish food 465ml,ben jerry phish food 465ml
264,benson hedge gold 20,benson hedge gold 20
266,benson hedge silver 20,benson hedge silver 20
267,benson hedge silver king size,benson hedge silver king size
268,benson hedge silver rolling tobacco 5 x 30g 150g,benson hedge silver rolling tobacco 5 x 30g 150g
269,benson hedge sk green,benson hedge sk blue
269,benson hedge sk green,benson hedge sk green
269,benson hedge sk green,benson hedge k blue
270,benson hedge sky blue king size 20 pack,benson hedge blue king size 20
270,benson hedge sky blue king size 20 pack,benson hedge sky blue 20
270,benson hedge sky blue king size 20 pack,benson hedge blue 20 long
270,benson hedge sky blue king size 20 pack,benson hedge blue 20 ttt
270,benson hedge sky blue king size 20 pack,benson hedge sky blue king size 20 pack
271,benson hedge superkings blue 20 cigarette,benson hedge blue superkings 20 pack
271,benson hedge superkings blue 20 cigarette,benson hedge superkings blue 20 cigarette
272,benson hedge superkings blue 20cigarettes,benson hedge superkings blue 20cigarettes
272,benson hedge superkings blue 20cigarettes,benson hedge blue 20cigarettes
276,bh blue king size,bh blue king size
283,bh k gold ttt,bh k gold ttt
285,bh k silver ttt,bh k silver ttt
286,bh k silver ttt 20,bh k silver ttt 20
286,bh k silver ttt 20,bh bh k silver ttt 20
289,bh silver 20,bh silver 20
292,bh sk blue ttt,bh sk blue
292,bh sk blue ttt,bh k blue tttks
292,bh sk blue ttt,bh k sky blue
292,bh sk blue ttt,bh blue sk
292,bh sk blue ttt,bh k blue
292,bh sk blue ttt,bh sk blue ttt
292,bh sk blue ttt,bh k blue ttt
292,bh sk blue ttt,bh k sky blue ttt
293,bh sky blue 20,bh blue sk 20
293,bh sky blue 20,bh k blue ttt 20
293,bh sky blue 20,bh bh sk blue ttt 20
293,bh sky blue 20,bh sk blue 20
293,bh sky blue 20,bh bh k sky blue ttt 20
293,bh sky blue 20,bh blue 20
293,bh sky blue 20,bh bh k blue ttt 20
293,bh sky blue 20,bh sky blue 20
293,bh sky blue 20,bh k sky blue ttt 20
293,bh sky blue 20,bh k gold ttt 20
293,bh sky blue 20,bh sk blue ttt 20
294,bh sky blue king size 20,bh blue king size 20
294,bh sky blue king size 20,bh sky blue king size 20
295,bh superkings sky blue 20,bh superkings sky blue 20
296,bic disposeable razor 5pack,bic disposeable razor 5pack
297,bigga fruit punch flavour soft drink 500ml,bigga fruit punch flavour soft drink 500ml
303,bin 161 shiraz 75cl,bin 161 shiraz 75cl
304,bird bros large egg 15pk ,bird bros large egg 15pk 
305,bird eye 10 the original potato waffle 567g,bird eye 10 the original potato waffle 567g
305,bird eye 10 the original potato waffle 567g,bird eye 10 the original potato waffle 227g
307,bird eye 2 battered cod fillet 200g,bird eye 2 battered cod fillet 200g
308,bird eye 8 fish finger crispy batter 224g,bird eye 8 fish finger crispy batter 224g
308,bird eye 8 fish finger crispy batter 224g,bird eye 8 fish finger cod 224g
309,bird eye beef lasagne 400g,bird eye beef lasagne 400g
310,bird eye beefburger with onion  4pk,bird eye beefburger with onion  4pk
311,bird eye chicken dipper  12,bird eye chicken dipper  12
311,bird eye chicken dipper  12,bird eye 12 chicken dipper 220g
312,bird eye chicken pie 155g,bird eye chicken pie 155g
313,bird eye value 10 fish finger 250g,bird eye value 10 fish finger 250g
314,birdseye 4 original beef burger 227g,birdseye 4 original beef burger 227g
315,birdseye beef burger 4 price on product may differ from that charged,birdseye beef burger 4 price on product may differ from that charged
318,birra moretti lager 4 pack,birra moretti lager 4 pack
319,birra moretti lager beer 4 x 330ml bottle,birra moretti lager beer 4 x 330ml bottle
321,birra moretti nrb uk,birra moretti nrb uk
322,birra morretti 660ml,birra morretti 660ml
322,birra morretti 660ml,birra moretti 660ml bottle
322,birra morretti 660ml,birra moretti 660ml
322,birra morretti 660ml,birra moretti lager beer 660ml bottle
323,birraa moretti 4330 ml,birra moretti 4x330ml
323,birraa moretti 4330 ml,birraa moretti 4330 ml
325,bisto best beef gravy 150g,bisto best beef gravy 150g
326,bisto classic beef hotpot 375g,bisto classic beef hotpot 375g
327,bisto classic chilli con corne 375g,bisto classic chilli con corne 375g
328,bisto classic lasagne 375g,bisto classic lasagne 375g
329,bisto cottage pie 375g,bisto cottage pie  375g
329,bisto cottage pie 375g,bisto cottage pie 375g
330,bisto gravy granule,bisto gravy granule
331,bisto gravy granule 170gm,bisto gravy granule 170g pmp
331,bisto gravy granule 170gm,bisto beef gravy granule 170g
331,bisto gravy granule 170gm,bisto gravy granule 170gm
332,bisto spaghetti bolognese 375g,bisto spaghetti bolognese 375g
335,bj choc fudge brownie ic 465ml,bj choc fudge brownie ic 465ml
336,bj chocolate fudge brownie ice cream 465 ml,ben jerry chocolate fudge brownie 465ml
336,bj chocolate fudge brownie ice cream 465 ml,ben jerry chocolate fudge brownie ice cream 465 ml
336,bj chocolate fudge brownie ice cream 465 ml,ben and jerry chocolate fudge brownie 465ml
336,bj chocolate fudge brownie ice cream 465 ml,bj chocolate fudge brownie ice cream 465 ml
337,bj cookie dough ic 465ml,bj cookie dough ic 465ml
337,bj cookie dough ic 465ml,ben and jerry cookie dough tub 465ml
337,bj cookie dough ic 465ml,ben and jerry cookie dough 465ml
337,bj cookie dough ic 465ml,bj bj cookie dough ic 465ml
337,bj cookie dough ic 465ml,ben jerry cookie dough 465ml
338,bj cookie dough ice cream 465 ml,bj cookie dough ice cream 465 ml
338,bj cookie dough ice cream 465 ml,ben jerry cookie dough ice cream 465 ml
339,bj netflix and chilld ice cream 465 ml,bj netflix and chilld ice cream 465 ml
339,bj netflix and chilld ice cream 465 ml,ben jerry netflix and chilld ice cream 465 ml
339,bj netflix and chilld ice cream 465 ml,ben jerry netflix chillld ice cream 465 ml
340,bj phish food ice cream 465ml,bj phish food ice cream 465 ml
340,bj phish food ice cream 465ml,ben and jerry phish food ice cream 465ml
340,bj phish food ice cream 465ml,ben jerry phish food ice cream 465 ml
340,bj phish food ice cream 465ml,bj bj phish food ice cream 465ml
340,bj phish food ice cream 465ml,ben jerry sofa so good ice cream 465 ml
340,bj phish food ice cream 465ml,bj phish food ice cream 465ml
341,black dustbin bag 10 pack roll,black dustbin bag 10 pack roll
342,black dustbin bag 12 pack roll,black dustbin bag 12 pack roll
343,black storm cider 7.5 % can  500ml,black storm cider 7.5 % can  500ml
344,black storm cider7.5 % can 4x500ml,black storm cider7.5 % can 4x500ml
345,blakemans supreme quick frozen 8 pork beef sausage 360g,blakemans supreme quick frozen 8 pork beef sausage 360g
346,blossom hill cabernet sauvignon,blossom hill cabernet sauvignon
347,blossom hill crisp fruity ro wine 70cl,blossom hill crisp fruity ro wine 70cl
348,blossom hill crisp fruity white wine 750ml,blossom hill crisp fruity white wine 750ml
350,blossom hill pinot grigio,blossom hill pinot grigio
351,blossom hill pinot grigo 75cl,blossom hill pinot grigo 75cl
351,blossom hill pinot grigo 75cl,blossom hill pinot grigio 75cl
353,blossom hill red soft fruity 75cl,blossom hill red soft fruity 75cl
354,blossom hill ro wine 750ml,blossom hill ro wine 750ml
357,blossom hill sauvignon blanc,blossom hill sauvignon blanc
358,blossom hill sauvignon blanc 75cl,blossom hill sauvignon blanc 75cl
359,blossom hill soft fruity,blossom hill soft fruity
363,blossom hill white zinfandel 10.5 %,blossom hill white zinfandel 10.5 %
364,blossom hill white zinfandel 75cl,blossom hill white zinfandel 75cl
364,blossom hill white zinfandel 75cl,blossom hill red 75cl
364,blossom hill white zinfandel 75cl,blossom hill grenache rose 75cl
364,blossom hill white zinfandel 75cl,blossom hill white 75cl
364,blossom hill white zinfandel 75cl,blossom hill rose 75cl
365,blossom hill white zinfandel750ml,blossom hill white zinfandel750ml
366,blossom hill wine white,blossom hill rose wine
366,blossom hill wine white,blossom hill wine white
366,blossom hill wine white,blossom hill wine rose
366,blossom hill wine white,blossom hill white
366,blossom hill wine white,blossom hill wine red
366,blossom hill wine white,blossom hill white zinfandel
366,blossom hill wine white,blossom hill white wine
368,blue riband original 6 x 18g,blue riband original 6 x 18g
369,blueberry jolly rancher slush large,blueberry jolly rancher slush
369,blueberry jolly rancher slush large,blueberry jolly rancher slush large
370,bm wfr thin turkey ham  120g,bm wfr thin turkey ham  120g
371,bobby blue razz lace,bobby blue razz lace
372,bobby strawberry lace 38g,bobby strawberry lace 38g
373,bobby twangers blue razz 30g,bobby twangers blue razz 30g
374,bobby twangers strawberry 30g,bobby twangers strawberry 30g
375,bombay sapphire 70cl,bombay sapphire 70cl
376,bombay sapphire distilled london dry gin 350ml,bombay sapphire distilled london dry gin 350ml
377,bombaymix 170gm silver palm food,bombaymix 170gm silver palm food
379,bond chocolate honeycomb 150g,bond chocolate honeycomb 150g
380,bond lemon bon bons 150g,bond lemon bon bons 150g
381,bond spearmint chew,bond spearmint chew
382,bond strawberry bon bons 150g,bond strawberry bon bons 150g
382,bond strawberry bon bons 150g,bond blue raspberry bon bons 150g
383,boost 136g 4 for ,boost 136g 4 for 
384,boost 48g,boost 48g
385,boost energy original 1 litre,boost energy original 1 litre
386,boost regular 1ltr,boost regular 1ltr
387,bounty 28.5g,bounty 28.5g
388,bounty 3 pack,bounty 3 pack
389,bounty 57g,bounty 57g
390,bounty 57g 60p pmp,bounty 57g 60p pmp
391,bounty trio 85g,bounty trio 85 g
391,bounty trio 85g,bounty bounty trio 85g
391,bounty trio 85g,bounty trio 85g
392,bounty trio kingsize,bounty trio kingsize
393,brace family bread luxury medium white sliced bread,brace family bread luxury medium white sliced bread
394,brace luxury medium white bread 800g,brace luxury medium white bread 800g
395,brancott estate hawkes bay merlot red wine 75cl,brancott estate hawkes bay merlot red wine 75cl
396,brancott estate sauvignon blanc,brancott estate sauvignon blanc
