group_id,leader,member
28474,strongbow darkfruit 4x568ml,strongbow darkfruit 4x568ml
28478,strongbow original 10 pack,strongbow original 10 pack
28482,strongbow original 18 pack,strongbow original 18 pack
28483,strongbow original 18440,strongbow original 18440
28484,strongbow original 18pack,10pk strongbow original can
28484,strongbow original 18pack,strongbow original 10pack
28484,strongbow original 18pack,strongbow original 18pack
28489,strongbow original 4440ml can,strongbow original 4440ml can
28490,strongbow original 4x pint,strongbow original 4x pint
28492,strongbow original 568ml 4pk,strongbow original 568ml 4pk
28498,strongbow original cider 2l,strongbow original 2l
28498,strongbow original cider 2l,strongbow original cider 2l
28499,strongbow original cider 2litre,strongbow cider 2 litre bottle
28499,strongbow original cider 2litre,strongbow original 2 litre
28499,strongbow original cider 2litre,strongbow original 2ltr bottle
28499,strongbow original cider 2litre,strongbow original ci der 2 litre bottle
28499,strongbow original cider 2litre,strongbow original cider 2 litre
28499,strongbow original cider 2litre,strongbow original cider 2 litre bottle
28499,strongbow original cider 2litre,strongbow original cider 2litre
28503,strongbow original pint 4pack,strongbow original pint 4 pack
28503,strongbow original pint 4pack,strongbow original pint 4pack
28505,strongbow original pint can 4pack price on product may differ from that charged,budweiser pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,carling pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,coors pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,foster pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,heienken pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,kronenborg pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,red stripe can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,stella pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,strongbow dark fruit pint can 4pack price on product may differ from that charged
28505,strongbow original pint can 4pack price on product may differ from that charged,strongbow original pint can 4pack price on product may differ from that charged
28506,strongbow original pint x4,strongbow original
28506,strongbow original pint x4,strongbow original cider
28506,strongbow original pint x4,strongbow original cider can x4
28506,strongbow original pint x4,strongbow original pint x4
28507,strongbow pint 4 drink 568ml,strongbow pint 4 drink 568ml
28508,strongbow pint 4pk 4x568ml can,strongbow 4pk pint 4x568ml
28508,strongbow pint 4pk 4x568ml can,strongbow dark fruit 4pk
28508,strongbow pint 4pk 4x568ml can,strongbow dark fruit 4pk 4x440ml
28508,strongbow pint 4pk 4x568ml can,strongbow dark fruit 4pk pint 4x568ml
28508,strongbow pint 4pk 4x568ml can,strongbow dark fruit pint 4 pack
28508,strongbow pint 4pk 4x568ml can,strongbow dark fruit pint 4pack
28508,strongbow pint 4pk 4x568ml can,strongbow original pint 4pk 4x568ml can
28508,strongbow pint 4pk 4x568ml can,strongbow pint 4pk
28508,strongbow pint 4pk 4x568ml can,strongbow pint 4pk 4x568ml can
28509,strongbow pint 4x568ml ,strongbow pint 4x568ml 
28510,strongbow pint 568ml can,strongbow pint 568ml can
28511,strongbow pint cider 4 x 568 ml,strongbow pint cider 4 x 568 ml
28512,strongbow ro cider,strongbow ro cider
28516,strongbow ro cider500ml,strongbow ro cider 500ml
28516,strongbow ro cider500ml,strongbow ro cider500ml
28517,strongbow rose ,strongbow rose
28517,strongbow rose ,strongbow rose 
28518,strongbow rose 10 pack 440ml,strongbow 10 pack
28518,strongbow rose 10 pack 440ml,strongbow 10 pack 440ml
28518,strongbow rose 10 pack 440ml,strongbow dark fruit 10 pack
28518,strongbow rose 10 pack 440ml,strongbow dark fruit 10 pack 440ml
28518,strongbow rose 10 pack 440ml,strongbow dark fruit 10 pack can 4.0 % abv 440ml
28518,strongbow rose 10 pack 440ml,strongbow rose 10 pack
28518,strongbow rose 10 pack 440ml,strongbow rose 10 pack 440ml
28520,strongbow rose 4pk 4x440ml,strongbow rose 4pk
28520,strongbow rose 4pk 4x440ml,strongbow rose 4pk 4x440ml
