group_id,leader,member,modify_leader,image_url
99,4 pk cho hazelnut white cocoa hazelnut chocolate cookie cream and fruit of the forest,4 pk cho hazelnut white cocoa hazelnut chocolate cookie cream and fruit of the forest,Yes,https://d1ralsognjng37.cloudfront.net/4bfccd4d-8d85-4715-966c-b5572bd88f14.jpeg
100,4 san miguel,4 san miguel,Yes,
101,4 special brew,4 special brew,Yes,
102,4 stella,4 stella,Yes,
103,4 strawberry and vanilla cone 400ml,4 strawberry and vanilla cone 400ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4b0ae9ae076e45ced2ca7633ed619096/859baff1d76042a45e319d1de80aec7a.jpeg
104,4 traditional black pudding slice 230g,4 traditional black pudding slice 230g,Yes,https://d1ralsognjng37.cloudfront.net/f9fa9dfb-8f70-4b5a-8c3e-b2fc3c80e9a1.jpeg
106,4.99 breakfast deal bap hot drink,4.99 breakfast deal bap hot drink,Yes,https://d1ralsognjng37.cloudfront.net/ed84355a-2633-4efc-9e84-e1ee4c920642.jpeg
108,4pt whole skimmed milk,4pt whole skimmed milk,Yes,
111,5 funsize chocolate doughnut,5 funsize chocolate doughnut,Yes,
112,5 litre water,5 litre water,Yes,
113,5 movie night in deal 2 large slush popcorn,5 movie night in deal 2 large slush popcorn,Yes,
118,6 british egg medium,6 british egg medium,Yes,https://d1ralsognjng37.cloudfront.net/92589fa2-75e6-481f-a88e-426aca16f563.jpeg
120,6 british free range large egg cheaper at hour grocer download the app today,6 british free range large egg cheaper at hour grocer download the app today,Yes,
122,6 free range egg medium,6 free range egg medium,Yes,
123,6 mix weight roamin free range egg,6 mix weight roamin free range egg,Yes,https://d1ralsognjng37.cloudfront.net/aacdc884-7330-44e7-8b14-f8e9a24b6490.jpeg
124,6 organic egg,6 organic egg,Yes,https://d1ralsognjng37.cloudfront.net/29883e3e-08af-4b4e-9b25-1779f04523c2.jpeg
125,6 organic free range egg,6 organic free range egg,Yes,
128,7 day bake roll mushroom cream 80g,7 day bake roll mushroom cream 80g,Yes,https://d1ralsognjng37.cloudfront.net/d6af0b8c-d3a2-4f7b-89de-7dbafaad0d42.jpeg
131,7 day bake roll tomato olive oregano 80g,7 day bake roll tomato olive oregano 80g,Yes,https://d1ralsognjng37.cloudfront.net/d95441ca-42c0-4102-9a72-efbd7f293c02.jpeg
132,7 day double max cocoa vanilla croissant 80g,7 day double max cocoa vanilla croissant 80g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bfdd26c3455a28ce3b87cd438b5cf799/b4facf495c22df52f3ca635379ebe613.jpeg
135,7 day max croissant with cocoa filling 80g,7 day max croissant with cocoa filling 80g,Yes,https://d1ralsognjng37.cloudfront.net/280491a5-a25f-48f1-bdc2-44d36b35f5ab.jpeg
137,7 day mini croissant,7 day mini croissant,Yes,https://d1ralsognjng37.cloudfront.net/5dae6d81-0710-4c82-957c-3fa9b5fc5324.jpeg
143,7 freezer filler deal click for detail,7 freezer filler deal click for detail,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/595030c0037bc53700d6ae32ad3f2262/b4facf495c22df52f3ca635379ebe613.jpeg
145,7 up cherry 330ml,7 up cherry 330ml,Yes,
147,7 up free 500ml,7 up free 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3dbc8607b71584c2ea18a940b0024ec4/859baff1d76042a45e319d1de80aec7a.jpeg
149,7 up free of sugar 330 ml,7 up free of sugar 330 ml,Yes,https://d1ralsognjng37.cloudfront.net/f95f29d3-21b8-4e1e-9b00-b2ec21fea82f.jpeg
151,7 up lemon lime can 330 ml,7 up lemon lime can 330 ml,Yes,https://d1ralsognjng37.cloudfront.net/92bbe0f2-be42-4420-bf0e-673aa06c96f8.jpeg
24648,7 up regular 2 l,regular 7 up,No,
24648,7 up regular 2 l,regular 7 up 2ltr,No,https://d1ralsognjng37.cloudfront.net/3443b546-5866-4881-b363-a936dfd855a5.jpeg
165,7up can,7up can,Yes,
166,7up cherry 355ml,7up cherry 355ml,Yes,https://d1ralsognjng37.cloudfront.net/f91f65cb-c8ca-46ac-a763-ae56a8f7518b.jpeg
174,7up free bottle 500ml,7up free bottle 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8790d75052b5528aff569b354ce61275/859baff1d76042a45e319d1de80aec7a.jpeg
176,7up free f 2 500ml,7up free f 2 500ml,Yes,
183,7up free lemonlime 500 ml,7up free lemon lime 500ml,No,https://d1ralsognjng37.cloudfront.net/cc3b4a9d-d860-49e9-9c11-f3259bfb9e21.jpeg
