group_id,leader,member,modify_leader,image_url
3871,bird eye chicken nugget,bird eye chicken nugget,Yes,
3879,bird eye chicken pie,bird eye chicken platter ,No,
3918,bird eye omega3 fish finger 280 g,bird eye omega 3 fish finger,No,
3923,bird eye peri peri chargrills 2 174 g,bird eye peri peri chargrills 2 174 g,Yes,
3935,bird eye spaghetti bolognese,bird eye spaghetti bolognese ,No,
3942,bird eye tomato mozzarella crispy pancake 266g,bird eye crispy pancake with ham mozzarella 266g,Yes,
3942,bird eye tomato mozzarella crispy pancake 266g,bird eye tomato mozzarella crispy pancake 266g,Yes,
3943,bird eye traditional beef dinner,bird eye traditional beef dinner ,No,
3957,bird eys spaghetti bolognese 340g,bird eys spaghetti bolognese 340g,Yes,
3986,birds eye potato waffle 10 units,bird eye potato waffle 10 ,No,
3996,birdseye 8 cod fish finger,bird eye 8 cod fish finger ,No,
3996,birdseye 8 cod fish finger,bird eye 8 cod fish finger 2.50,No,
4017,birra moretti 12 pack12330ml,birra moretti 12 pack12330ml,Yes,
4045,birra moretti lge nrb 600ml,birra moretti lge nrb 600ml,Yes,
4054,birra morretti,birra morretti,Yes,
4077,bisto beef hot pot,bisto beef hotpot,No,
4078,bisto beef lasagne,bisto beef lasagne ,No,
4116,bisto for chicken gravy granule 170gm,bisto for chicken gravy granules170g,No,
4116,bisto for chicken gravy granule 170gm,bisto gravy granule chicken 170g,No,
4105,bisto granule chicken reduced salt,bisto granule chicken reduced salt,Yes,
4111,bisto gravy chicken,bisto granule chicken ,No,https://tb-static.uber.com/prod/image-proc/processed_images/96e2c521287d05343677d03ed512fe2e/b4facf495c22df52f3ca635379ebe613.jpeg
4128,bisto shepperds pie,bisto shepherd pie,No,
4160,black magic 348g,black magic 348g,Yes,
4243,blossom hill grenache r0se 75cl,blossom hill grenache r0se 75cl,Yes,
4264,blossom hill pinot grigio 75 cl,blossom hill pinot grigio 75 cl,Yes,
4341,blue dragon ligth soy sauce 150ml,blue dragon ligth soy sauce 150ml,Yes,
4373,blue riband 6x18g,blue riband 6x18g ,No,
4439,bobby doughnut 8mini classic ,bobby doughnut 8mini classic ,Yes,
4481,bobby salt n vinegar spiral,bobby spiral salt vinegar ,No,
4478,bobby spiral prawn cocktail snack crisp,bobby spiral prawn cocktail snack crisp,Yes,
4480,bobby spiral salt and vinegar snack crisp,bobby spiral salt and vinegar snack crisp,Yes,
4554,bold all in one pod,bold all in one pod ,No,
4591,bombay mix 120g snack crisp,bombay mix 120g snack crisp,Yes,
4608,bombay sapphire dry gin 1 ltr,bombay sapphire london dry gin 1 liter,No,https://d1ralsognjng37.cloudfront.net/ea2e537f-cc6c-43e4-a165-222e33f74fb7.jpeg
4658,bone soft tissue ,bone soft tissue ,Yes,
4700,boost 48 g,boost 48.5 g,No,
4707,boost caramel latte 250ml,boost caffe latte 250ml ,No,
4707,boost caramel latte 250ml,boost caramel latte 250ml ,No,
4712,boost coffee latte,boost caffe latte,No,
4713,boost double espresso 250ml,boost double espresso 250ml ,No,
