group_id,leader,member,modify_leader,image_url,image,label,canonical_leader,brand ,name ,package,promotion
190,35 % desc 1 errazuriz res.cab.sauv 750m bt,35 % desc 1 errazuriz res.cab.sauv 750m bt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8fcfd00d17bc5f74011bbd29f54544d8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Errazuriz Vino Reserva Cabernet Sauvignon Botella 750 ml,Errazuriz,Vino Reserva Cabernet Sauvignon,Botella 750 ml,1
191,35 % desc 1 errazuriz res.carmenere 750m bt,35 % desc 1 errazuriz res.carmenere 750m bt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/04744fc117b00933b7a4fc09498b3abe/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Errazuriz Vino Reserva Carménère Botella 750 ml,Errazuriz,Vino Reserva Carménère,Botella 750 ml,1
192,35 % desc 1 errazuriz sauv bla chile 750ml,35 % desc 1 errazuriz sauv bla chile 750ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0a85f22ba90fc45d5f7a1fb70eea2c13/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Errazuriz Vino Sauvignon blanc Botella 750 ml,Errazuriz,Vino Sauvignon blanc,Botella 750 ml,1
193,5 % desc 1 luis f.edwards merlot 750 ml,5 % desc 1 luis f.edwards merlot 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1689b91168164e278fed0b1cd964aec7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Luis Felipe Edwards Vino Merlot Botella 750 ml,Luis Felipe Edwards,Vino Merlot,Botella 750 ml,1
195,9 % desc 2 linx bebida energ sandi 250 ml,9 % desc 2 linx bebida energ original 250 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b489f3b1e634a8cf9d3977179efe48fa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Linx Bebida energética sabor original 2 unid x 250 ml c/u,Linx,Bebida energética sabor original,2 unid x 250 ml c/u,1
195,9 % desc 2 linx bebida energ sandi 250 ml,9 % desc 2 linx bebida energ sandi 250 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/22b0ec46ebd2619a5a0adc96a766a766/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Linx Bebida energética sabor sandía 2 unid x 250 ml c/u,Linx,Bebida energética sabor sandía,2 unid x 250 ml c/u,1
196,abrillanta pisos weiman 946 ml 5237,abrillanta pisos weiman 946 ml 5237,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2298b4f210ae5700afa993553d0ad27a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Weiman Abrillantador de pisos Botella 946 ml,Weiman,Abrillantador de pisos,Botella 946 ml,
198,aceite de oliva extra virgen filippo berio 750 ml 0000,aceite de oliva extra virgen filippo berio 750 ml 0000,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/530604feb7b3a40f9329e667f30633fa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Filippo Berio aceite de oliva extra virgen Botella 750 ml,Filippo Berio,aceite de oliva extra virgen,Botella 750 ml,
206,agua gasificada frambuesa dash 330 ml 0046,agua gasificada frambuesa dash 330 ml 0046,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3ea5efa1600a048e43587c8b677e17fb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dash Agua gasificada sabor frambuesa Lata 330 ml,Dash,Agua gasificada sabor frambuesa,Lata 330 ml,
208,agua gasificada limonata san pellegrino 330 ml 6532,agua gasificada limonata san pellegrino 330 ml 6532,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/52ed07cde876d4bbbc57b04a9bef51a8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,San Pellegrino Agua gasificada sabor limonata Lata 330 ml,San Pellegrino,Agua gasificada sabor limonata,Lata 330 ml,
209,agua gasificada melocotn dash 330 ml 0206,agua gasificada limn dash 330 ml 0008,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e9d4f7fa7255ae5c7cf2db58055eedfb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dash Agua gasificada limón Lata 330 ml,Dash,Agua gasificada limón,Lata 330 ml,
209,agua gasificada melocotn dash 330 ml 0206,agua gasificada melocotn dash 330 ml 0206,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d60f66988eebed19b648fcca4e730591/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dash Agua gasificada melocotón Lata 330 ml,Dash,Agua gasificada melocotón,Lata 330 ml,
210,agua pipa extico presto 4725,agua pipa extico presto 4725,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a3f23d26ec697fe9453117a26763aa41/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Presto Agua Pipa Exótico 1 u,Presto,Agua Pipa Exótico,1 u,
211,agua still voss 375 ml 1737,agua still voss 375 ml 1737,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6ef50466b749ee2e6a8e1d151b18a251/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Voss Agua mineral sin gas Botella 375 ml,Voss,Agua mineral sin gas,Botella 375 ml,
212,agua tnica san pellegrino lata 330 ml 6588,agua tnica san pellegrino lata 330 ml 6588,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bd11055946fecc5d1180d8d6f30bea2f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,San Pellegrino Agua tónica Lata 330 ml,San Pellegrino,Agua tónica,Lata 330 ml,
214,aguacate delivery plu 15199 5199,aguacate delivery plu 15199 5199,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1f76bc93922155f59891fbebf0323af1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, Aguacate 1 u,,Aguacate,1 u,
216,ajo 3 uds 2644,ajo 3 uds 2644,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/53536675071cb608ea55d5cacf7e9e09/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, Ajo 3 u,,Ajo,3 u,
217,ajonjolitos cosecha dorada 75 g 1359,ajonjolitos cosecha dorada 75 g 1359,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f29a40554fe3f4bf93c08a174d9108a4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Cosecha Dorada Ajonjolitos Bolsa 75 g,Cosecha Dorada,Ajonjolitos,Bolsa 75 g,
218,albahaca 30 g 2566,albahaca 30 g 2566,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/24685d1522fc0f2747fdeae492d7d7b8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, Albahaca 30 g,,Albahaca,30 g,
227,alfajores 12 uds 100 g 0138,alfajores 12 uds 100 g 0138,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9f9925d37d93f91ec2e844b89f682911/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fresh Market Alfajores 12 unid,Fresh Market,Alfajores,12 unid,
228,alimento bbq adultos sper perro 2 kg 1604,alimento bbq adultos sper perro 2 kg 1604,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/77590560e91bc7ff3df66f998b7eed2b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Super Perro Alimento sabor carne BBQ adultos Bolsa 2 kg,Super Perro,Alimento sabor carne BBQ adultos,Bolsa 2 kg,
229,alimento purina alpo t bonz 283 g 0974,alimento purina alpo t bonz 283 g 0974,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/15fdefff296ead64b6efb7458e9a2ce5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Purina Treats Alpo T-Bonz sabor porterhouse Doypack 283 g,Purina,Treats Alpo T-Bonz sabor porterhouse,Doypack 283 g,
230,alimento purina alpo variety snap 454 g 6815,alimento purina alpo variety snap 454 g 6815,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cc05dffe015400c2b8e570a659b04d4f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Purina Bites Alpo variedad de sabores  Bolsa 454 g,Purina,Bites Alpo variedad de sabores ,Bolsa 454 g,
231,alimento purina beneful cachorro 2 kg 3625,alimento purina beneful cachorro 2 kg 3625,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1e185af5f3684c053278fc215c81b745/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Beneful Alimento sabor pollo cachorros Bolsa 2 kg,Beneful,Alimento sabor pollo cachorros,Bolsa 2 kg,
232,alimento purina dog chow cachorros 1 kg 6695,alimento purina dog chow cachorros 1 kg 6695,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/42c7b4a0ca46e041034cc5d36a726406/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dog Chow Alimento para cachorros Bolsa 1 kg,Dog Chow,Alimento para cachorros,Bolsa 1 kg,
257,antitranspirante collision axe 152 ml 2849,antitranspirante collision axe 152 ml 2849,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9294a8e2a35cdf7de8412b581b6bf5e3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Axe Antitranspirante Collision Aerosol 152 ml,Axe,Antitranspirante Collision,Aerosol 152 ml,
258,aperol licor aperitivo 700 ml 0302,aperol licor aperitivo 700 ml 0302,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c93d750e5a5c5ee94e20f61a5e0eee6c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Aperol Aperitivo Botella 700 ml,Aperol,Aperitivo,Botella 700 ml,
259,aperol licor aperitivo 700 ml naranja navel kg plu 16718,aperol licor aperitivo 700 ml naranja navel kg plu 16718,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4feb39afe356b4104f51b663cb013e55/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Aperol Aperitivo naranja navel Botella 700 ml,Aperol,Aperitivo naranja navel,Botella 700 ml,
260,apio bolsa 300 g 2565,apio bolsa 300 g 2565,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f2fcf0258ef2b794c84123729f24e28b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, Apio Bolsa 300 g,,Apio,Bolsa 300 g,
264,arroz bio 95 % to peln 1.8 kg 3702,arroz bio 95 % to peln 1.8 kg 3702,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/214787bc2b456760a6e3c3e39f3a91c9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tío Pelón Arroz blanco fortificado Bolsa 1.8 kg,Tío Pelón,Arroz blanco fortificado,Bolsa 1.8 kg,
266,arroz con pollo 1000 g 3708,arroz con pollo 1000 g 3708,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/38ac1f8d06c0fb4d172cd611ac2596f1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fresh Market Arroz con pollo Bolsa 1 kg,Fresh Market,Arroz con pollo,Bolsa 1 kg,
268,arroz con pollo 500 g 3883,arroz con pollo 500 g 3883,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0323481377151f18861e0f102dac0505/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fresh Market Arroz con pollo Bolsa 500 g,Fresh Market,Arroz con pollo,Bolsa 500 g,
269,arroz para risotto con hongos porcini scotti 210 g 7827,arroz para risotto con hongos porcini scotti 210 g 7827,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/32c2eac2e3c18322c94f4ac6380c7667/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Scotti Arroz para risotto con hongos porcino Doypack 210 g,Scotti,Arroz para risotto con hongos porcino,Doypack 210 g,
270,arroz para risotto salsa blanca parmegiana scotti 210 g 7773,arroz para risotto salsa blanca parmegiana scotti 210 g 7773,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cf478a34b2d8586ec7643e4e606369bd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Scotti Arroz para risotto salsa blanca parmigiana Doypack 210 g,Scotti,Arroz para risotto salsa blanca parmigiana,Doypack 210 g,
271,arroz para risotto scotti arborio 500 g 1516,arroz para risotto scotti arborio 500 g 1516,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6034eef97a895e4a8cf490823ad8c8b1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Scotti Arroz para risotto arborio Caja 500 g,Scotti,Arroz para risotto arborio,Caja 500 g,
272,arugula 30 g 2567,arugula 30 g 2567,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/144b06b1e8fee14c9a74a8b0feb3ee28/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, Arugula 30 g,,Arugula,30 g,
279,axe desodorante body dark temp 150ml,axe desodorante body dark temp 150ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/edbedbd67534aa491269190e12b7c3d0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Axe Desodorante Dark Temptation Aerosol 150 ml,Axe,Desodorante Dark Temptation,Aerosol 150 ml,
281,axin lavaplatos crema avena 425 g 4247,axin lavaplatos crema avena 425 g 4247,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9983e6b3111804ab4a12200560308d0c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Axion Lavaplatos en crema avena Pote 425 g,Axion,Lavaplatos en crema avena,Pote 425 g,
282,axin lavaplatos liquido crema 400 ml 4354,axin lavaplatos liquido crema 400 ml 4354,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1f0b32f081b04739141340e7cd97e220/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,axin lavaplatos liquido crema 400 ml 4354,Axion ,Lavaplatos liquido crem,400 ml ,0
283,axin lavaplatos liquido limn 750 ml 1932,axin lavaplatos liquido limn 750 ml 1932,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/df56073765e2eabed2a3585698dc6d78/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,axin lavaplatos liquido limn 750 ml 1932,Axion ,Lavaplatos liquido limon,750 ml ,0
284,axin lavaplatos lquido dyp limn 400 ml 7684,axin lavaplatos lquido dyp limn 400 ml 7684,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/924f8058560a91b8ecb007706ee8b43e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,axin lavaplatos lquido dyp limn 400 ml 7684,Axion ,Lavaplatos lquido dyp limn,400 ml ,0
287,ayote tierno ud 2297,ayote tierno ud 2297,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0a3dd39682ae3690339ed8f0cb78dcad/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,ayote tierno ud 2297,,Ayote tierno,unid,0
317,banano delivery ud plu 15743 5743,banano delivery ud plu 15743 5743,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b499bb21a68579febccd22c89ddcfea0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,banano delivery ud plu 15743 5743,,Banano delivery plu,unid,0
318,banano dtil kg 0777,banano dtil kg 0777,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7b079e902327565e1fe5ded6d2f22e11/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,banano dtil kg 0777,,Banano dtil ,kg,0
319,bandeja uva mixta 250 g 0296,bandeja uva mixta 250 g 0296,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/251026222e7393409fc2ae208ef8997b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bandeja uva mixta 250 g 0296,,Bandeja uva mixta,250 g,0
321,base salsa blanca halta 200 ml 0501,base salsa blanca halta 200 ml 0501,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e892b54726cd438868c97b161bcd8aa0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,base salsa blanca halta 200 ml 0501,Halta,Base salsa blanca,200 ml,0
334,bebida energizante monster energy mango loco 473 ml 3967,bebida energizante monster energy mango loco 473 ml 3967,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d350a509224a780e8a837f6bee894a43/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bebida energizante monster energy mango loco 473 ml 3967,Monster ,Bebida energizante energy mango loco,473 ml,0
335,bebida hidratante biosteel mango 500 ml 3421,bebida hidratante biosteel mango 500 ml 3421,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ca431fcde0ab89b486c88ca33bbccf28/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bebida hidratante biosteel mango 500 ml 3421,Biosteel,Bebida hidratante mango,500 ml,0
336,bebida hidratante biosteel mixed 500 ml 7850,bebida hidratante biosteel mixed 500 ml 7850,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f9b2d6f802ca8dafdc2d531541bc3a84/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bebida hidratante biosteel mixed 500 ml 7850,Biosteel,Bebida hidratante mixed,500 ml,0
337,bebida hidratante biosteel rainbow 500 ml 7180,bebida hidratante biosteel rainbow 500 ml 7180,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9de3a0fba02f3c2545af94bca8850d1d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bebida hidratante biosteel rainbow 500 ml 7180,Biosteel,Bebida hidratante rainbow,500 ml,0
338,bebida hidratante biosteel rasberry 500 ml 3891,bebida hidratante biosteel rasberry 500 ml 3891,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/aa70c7ff3c434b677abb40b0c7845a83/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bebida hidratante biosteel rasberry 500 ml 3891,Biosteel,Bebidahidratante rasberry 500 ml,500 ml,0
343,bianchi caramelo chocolate blanco 80 g 4843,bianchi caramelo chocolate blanco 80 g 4843,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5e6baa2009ae8b787be52e3e6ed71a28/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bianchi caramelo chocolate blanco 80 g 4843,Bianchi,Caramelo chocolate blanc,80 g,0
344,bianchi encantode fresa chocolate 60 g 3042,bianchi encantode fresa chocolate 60 g 3042,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/150becf084b8e050d646bbb30f9d7e47/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bianchi encantode fresa chocolate 60 g 3042,Bianchi,Encantode fresa chocolate,60 g,0
367,bisteck de cerdo adobado arreo 1 kg 3732,bisteck de cerdo adobado arreo 1 kg 3732,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4b13a0439044ebd3e2bd3f940293870f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bisteck de cerdo adobado arreo 1 kg 3732,Fresh Market,Bisteck de cerdo adobado arreo,1 Kg,0
368,bisteck de re adobado arreo 1 kg 3589,bisteck de re adobado arreo 1 kg 3589,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/80b9884e529230cf78008d31f4f2223a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bisteck de re adobado arreo 1 kg 3589,Fresh Market,Bisteck de re adobado arreo,1 Kg,0
379,bollito francscongelado 4 uds 4958,bollito francscongelado 4 uds 4958,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4c76d1b97303abee150ce5ad8b0faeff/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bollito francscongelado 4 uds 4958,Fresh Market,Bollito francscongelado,4 unids,0
380,bolsa para congelar ziploc 0039,bolsa para congelar ziploc 0039,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/934d7ab12f61a875d9cd630dfc034444/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bolsa para congelar ziploc 0039,Ziploc,Bolsa para congelar,caja 20 unids ,0
381,bombay london dry gin 750 ml,bombay london dry gin 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3559431a74514d637883bd32c64fc843/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bombay london dry gin 750 ml,Bombay ,London dry gin ,750 ml,0
382,bonete dulce con canela fresh market 192 g 5344,bonete dulce con canela fresh market 192 g 5344,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e4e914ce4d8d2c1610579d5c46f17d11/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,bonete dulce con canela fresh market 192 g 5344,Fresh Market,Bonete dulce con canela,192 g,0
395,ca bandeja 500 g 2310,ca bandeja 500 g 2310,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1e77cf5b3bae0fabd719a32a755b57b7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,ca bandeja 500 g 2310,Fresh Market,ca bandeja,500 g ,0
396,cacao con chocolate 50 % leche nibsde 4531,cacao con chocolate 50 % leche nibsde 4531,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/91c6ffabf31daa9a71b8f509774fe614/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,cacao con chocolate 50 % leche nibsde 4531,Fresh Market,cacao con chocolate 50 % leche nibsde,100 g ,0
403,caf americano britt 8 oz 4969,caf americano britt 8 oz 4969,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf americano britt 8 oz 4969,Britt ,Café americano ,8 oz ,0
404,caf capuccino britt 8 oz 4967,caf capuccino britt 8 oz 4967,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf capuccino britt 8 oz 4967,Britt ,Café capuccino ,8 oz ,0
406,caf con leche britt 8 oz 4973,caf con leche britt 8 oz 4973,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf con leche britt 8 oz 4973,Britt ,Café con leche britt,8 oz ,0
407,caf con leche vainilla britt 8 oz 6185,caf con leche vainilla britt 8 oz 6185,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf con leche vainilla britt 8 oz 6185,Britt ,Café con leche vainilla britt,8 oz ,0
408,caf cortado britt 8 oz 4968,caf cortado britt 8 oz 4968,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf cortado britt 8 oz 4968,Britt ,Café cortado britt,8 oz ,0
409,caf espresso britt 4 oz 4972,caf espresso britt 4 oz 4972,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/66e6365adbc52d5e98edb40e3d081e9c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf espresso britt 4 oz 4972,Britt ,Café espresso ,8 oz ,0
410,caf instantneo 3 en 1 colcaf 380 g 3869,caf instantneo 3 en 1 colcaf 380 g 3869,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/58c3d364c7dad9b4a6a0462fa4fc5b3f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf instantneo 3 en 1 colcaf 380 g 3869,Colcafe,Café instantneo 3 en 1,380 g,0
411,caf instantneo todo en 1 light colcaf 280 g 3845,caf instantneo todo en 1 light colcaf 280 g 3845,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2ecf09832a4b15bc24c56a465a87ffd0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf instantneo todo en 1 light colcaf 280 g 3845,Colcafe,Café instantneo todo en 1 light,280 g,0
412,caf latte nescaf 12 oz 4766,caf latte nescaf 12 oz 4766,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4c8bb8c822a07cb9a022049d34c72df7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf latte nescaf 12 oz 4766,Nescafé,Café latte ,12 oz ,0
413,caf moka nescaf 12 oz 4770,caf moka nescaf 12 oz 4770,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4c8bb8c822a07cb9a022049d34c72df7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf moka nescaf 12 oz 4770,Nescafé,Café moka,12 oz ,0
414,caf naranjo molido gaia 340 g 0037,caf naranjo molido gaia 340 g 0037,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5b2c27d426bbd48677cafbba43f375d6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf naranjo molido gaia 340 g 0037,Gaia,Café caf naranjo molido gaia ,340 g ,0
415,caf negro nescaf 12 oz 4771,caf negro nescaf 12 oz 4771,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4c8bb8c822a07cb9a022049d34c72df7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf negro nescaf 12 oz 4771,Nescafé,Café,12 oz ,0
416,caf orgnico molido britt 340 g 1561,caf orgnico molido britt 340 g 1561,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/23f58374a1d0f2fc2787268c9e23a4f8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf orgnico molido britt 340 g 1561,Britt ,Café,340 g ,0
417,caf vainilla latte nescaf 12 oz 4768,caf vainilla latte nescaf 12 oz 4768,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4c8bb8c822a07cb9a022049d34c72df7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caf vainilla latte nescaf 12 oz 4768,Nescafé,Café,12 oz ,0
425,caldo de pollo orgnico pacific 946 ml 4256,caldo de pollo orgnico pacific 946 ml 4256,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3b29985bc74378ec69191ba9a633794b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,caldo de pollo orgnico pacific 946 ml 4256,Pacific,Caldo de pollo orgnico,946 ml ,0
426,camote kg 2203,camote kg 2203,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/93e9de5c575ab31043de579ef7ef8bfe/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,camote kg 2203,,Camote,Kg,0
427,camotedelivery ud plu 15820 5820,camotedelivery ud plu 15820 5820,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3ef03d43b75a261b0edd6c76a0513863/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,camotedelivery ud plu 15820 5820,,camote delivery plu,Unid ,0
435,canada dry ginger ale desechable 3 l 1150,canada dry ginger ale desechable 3 l 1150,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ce5569c0472cd2e86d8330122b4272eb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,canada dry ginger ale desechable 3 l 1150,Canada Dry,Ginger ale,3 L,0
436,canada dry ginger ale lata 355 ml,canada dry ginger ale lata 355 ml 1235,No,https://tb-static.uber.com/prod/image-proc/processed_images/af5882c2058243b1f4d5041f0a9396bd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,canada dry ginger ale lata 355 ml 1235,Canada Dry,Ginger ale,355 ml,0
437,canada dry ginger ale light 600 ml 3482,canada dry ginger ale 600 ml 1488,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6d3a08eacb161323e6d31d912efdbd33/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,canada dry ginger ale light 600 ml 3482,Canada Dry,Ginger ale light ,600 ml ,0
