external_id,EAN,Sku_Name,Source,Brandbank Product Name,Product Group 1,Product Group 2,Product Group 3,Functional Name,Variant,Brand,Gross Weight (g),Net Content,Allergy Advice,Per100 Energy (kJ),Per100 Energy (kcal),Per100 Carbohydrates (g),Per100 Fat (g),Per100 Total Sugar (g),Per100 Salt (g),Per100 Protein (g),Per100 Fibre (g),Alcohol By Volume (%)
7304120,7640171033730," 
Dewar's Caribbean Smooth Blended Scotch Whisky 1l",Asda,Dewar's Caribbean Smooth Blended Scotch Whisky 700ml,Off Licence,Spirits & Liqueurs,Whisky,Whisky,Blended Scotch,Dewar's,1061,,,,,,,,,,,40
71374,5111112853134,. 1.2k Conference Pears,Iceland,Keelings Pears,Fruit & Vegetables,Other Fruit,Other Pears,Pears,,Keelings,1431,,,,,,,,,,,
71436,5055822000030,. 1.5k Gala Apple,Iceland,AC Goatham & Son Royal Gala,Fruit & Vegetables,Apples,Other Apples,,Royal Gala,,1605,,,,,,,,,,,
67519,5412873086848,. 1.5k Value Fry Chips,Iceland,,,,,,,,,,,,,,,,,,,
74959,5017221111625,. 10pk Jam & Cream Doughnuts,Iceland,,,,,,,,,,,,,,,,,,,
89361,8710648218188,. 18pk Sponge. Scourers,Iceland - Swift,18 Sponge Scourers,Kitchen & Bathroom,General Cleaners,Other Cleaner,Sponge Scourers,,,56,18 x Sponge Scourers,,,,,,,,,,
73801,7320020051671,. 1kg Premium Frankfurter,Iceland,Scandic Foods Premium Frankfurter 1000g,Frozen Foods,Frozen Meats,Other Frozen Meats,Premium Frankfurter,,Scandic Foods,1051,1000g e,,1144,273,7,23,1,1.6,10,,
58988,5010482589882,. 1unt Celery,Iceland,,,,,,,,,,,,,,,,,,,
88528,5010228006116,. 2pk Fries To Go,Iceland,Fries to Go Crispy Fries in Minutes 2 x 90g,Frozen Foods,Frozen Potato Products,Other Frozen Potato Products,Crispy Fries in Minutes,,Fries To Go,,90g e,,990,235,37,7.6,1.3,0.36,3.2,2.9,
85963,5060329692664,. 2pk No Chick Kiev,Iceland,,,,,,,,,,,,,,,,,,,
64792,5060125543641,. 32pk Value Sausages,Iceland,,,,,,,,,,,,,,,,,,,
86180,5013499000036,. 405g Curry Sauce,Iceland - Swift,Goldfish Brand Chinese Curry Sauce Concentrate 405g,Grocery,Sauces & Condiments,Other Sauces & Condiments,Curry Sauce Concentrate,Chinese,Goldfish Brand,436,405g,"Contains: Mustard, Wheat
May Contain: Celery, Soya",,,,,,,,,
90639,5056586600009,. 4pk Smoked Haddock Flts,Iceland,,,,,,,,,,,,,,,,,,,
69332,5020089000246,. 500g Beetroot,Iceland,,,,,,,,,,,,,,,,,,,
43188,5010482431884,. 500g Brussels Sprouts,Iceland - Swift,,,,,,,,,,,,,,,,,,,
78504,5060672400121,. 5kg Chicken Fillets,Iceland,Skinless Chicken Breasts Fillets 5kg,Frozen Foods,Frozen Meats,Frozen Chicken Portions,Chicken Breasts Fillets,Skinless,,5120,5kg e,,475,113,0,2.4,0,1.29,22.8,0,
3530702,5000118203664,POT NOODLE KING POT CHCKN & MUSHRM 114G,Sainsburys,Pot Noodle King Chicken & Mushroom Flavour 114g,Ready Made Foods,Meals,Instant Snack Meals,,Chicken & Mushroom Flavour,Pot Noodle,149,,,,,,,,,,,
80020009,5000118203480,Pot Noodle Orig Curry 90g,Morrisons,Pot Noodle Original Curry Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,Original Curry Flavour,Pot Noodle,123,,,,,,,,,,,
1929402,5000118203480,Pot Noodle Original Curry 90G,Asda,Pot Noodle Original Curry Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,Original Curry Flavour,Pot Noodle,123,,,,,,,,,,,
M087225,5000118203480,Pot Noodle Original Curry 90g,MFG,Pot Noodle Original Curry Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,Original Curry Flavour,Pot Noodle,123,,,,,,,,,,,
5000118203480,5000118203480,Pot Noodle Original Curry 90g,vendor_info_Ext_ID,Pot Noodle Original Curry Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,Original Curry Flavour,Pot Noodle,123,,,,,,,,,,,
5000118203688,5000118203688,Pot Noodle Original Curry King Pot,vendor_info_Ext_ID,Pot Noodle King Original Curry Flavour 114g,Ready Made Foods,Meals,Instant Snack Meals,,Original Curry Flavour,Pot Noodle,143,,,,,,,,,,,
7060362,8720181138720,Pot Noodle Piri-Piri Chicken Instant Snack Noodle 90g,Asda,Pot Noodle Piri-Piri Chicken  90 g,Ready Made Foods,Meals,Other,Snack,,Pot Noodle,,90g e,"Contains: Cereals Containing Gluten, Sulphur Dioxide/Sulphites, Wheat
May Contain: Celery, Eggs, Milk, Mustard, Nuts, Peanuts, Rye, Soya",570,135,18,5.4,0.9,0.51,3.1,0.7,
80030499,8718114797977,Pot Noodle Sticky Rib 90g,Morrisons,Pot Noodle Sticky Rib Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,Sticky Rib Flavour,Pot Noodle,122,,,,,,,,,,,
1929408,5000118203510,Pot Noodle Sweet & Sour 90g,Asda,Pot Noodle Sweet & Sour Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,,Pot Noodle,116,,,,,,,,,,,
80030412,5000118203510,Pot Noodle Sweet & Sour 90g,Morrisons,Pot Noodle Sweet & Sour Flavour 90g,Ready Made Foods,Meals,Instant Snack Meals,,,Pot Noodle,116,,,,,,,,,,,
87401,8710522680995,Pot Pasta 58g Spagheti Blg,Iceland - Swift,Pot Pasta Bolognese instant hot snack 58g,Ready Made Foods,Meals,Other,Complete Meal,,Pot Pasta,,58g e,"Contains: Celery, Cereals Containing Gluten, Eggs, Milk
May Contain: Mustard, Soya",368,87,17,0.5,3.1,0.55,2.9,1.1,
91044,8710522806616,Pot Pasta 69g Carbonara,Iceland,Pot Pasta Creamy Carbonara instant hot snack 69 g,Unallocated,Unallocated,Unallocated,Noodles,,Pot Pasta,,69g e,"Contains: Cereals Containing Gluten, Milk
May Contain: Celery, Eggs, Mustard, Soya",397,95,14,2.9,1,0.62,3,0.7,
91043,8710522806593,Pot Pasta 73g Bolognese,Iceland,Pot Pasta Bolognese instant hot snack 73 g,Unallocated,Unallocated,Unallocated,Noodles,,Pot Pasta,,73g e,"Contains: Celery, Cereals Containing Gluten, Eggs, Milk
May Contain: Mustard, Soya",368,87,17,0.5,3.1,0.55,2.9,1.1,
7890557,5060253701265,POTS & CO CARAMEL PUD 90G,Sainsburys,Pots & Co Salted Caramel & Chocolate Ganache 90g,Ready Made Foods,Snacks,Other Snacks,Ganache,Salted Caramel & Chocolate,Pots & Co,,90g e,"Contains: Eggs, Milk, Soya
May Contain: Nuts",1615,390,22,32,17,0.57,4,,
7890548,5060253701296,POTS & CO LEMON & LIME POSSET 100G,Sainsburys,Pots & Co Handmade Lemon & Lime Posset 100g,Ready Made Foods,Snacks,Other Snacks,Posset,Lemon & Lime,Pots & Co,,100g e,"Contains: Milk
May Contain: Nuts",1536,370,24,30,23,0.06,1.4,,
54492653,54492653,Powerade Berry And Tropical Fruits 500Ml,SGN,Powerade Berry and Tropical 500ml,Drinks,Fruit Juice & Drinks,Sport Drinks,,Berry and Tropical,Powerade,,500ml e,"Free From: Celery, Cereals Containing Gluten, Crustaceans, Eggs, Fish, Gluten, Lupin, Milk, Molluscs, Mustard, Nuts, Peanuts, Sesame, Soya, Sulphur Dioxide/Sulphites",77,18,4.1,0,4.1,0.13,0,,
5057545986905,5057545986905,Prawn Cocktail,vendor_info_Ext_ID,Jack's Prawn Cocktail 170g,Ready Made Foods,Meals,Other,Prawn Cocktail,,Jack's,186,,,,,,,,,,,
44701,5060145550018,Premium 2kg Ice Cubes,Iceland,,,,,,,,,,,,,,,,,,,
5010038453926,5010038453926,Premium Czech Lager,vendor_info_Ext_ID,Staropramen Premium Czech Lager 660ml,Off Licence,Beer & Cider,Other Lager/Beer,Lager,Premium Czech,Staropramen,,660ml e,"Contains: Barley
May Contain: Wheat",,,,,,,,,5
16885,3228020232028,President 200g Brie,Iceland,Président French Brie Cheese 200g,Deli,Cheese,Soft Cheese Pre-packed,Cheese,Brie,Président,213,200g,Contains: Milk,1436,347,<0.5,31,<0.5,1.2,17,,
7640853,3228020232028,President Brie 200g,Sainsburys,Président French Brie Cheese 200g,Deli,Cheese,Soft Cheese Pre-packed,Cheese,Brie,Président,213,200g,Contains: Milk,1436,347,<0.5,31,<0.5,1.2,17,,
5017810110749,5017810110749,Pretty Legs 15D Ankle Highs Natural 4pp One Size EACH,Southern CoOp,,,,,,,,,,,,,,,,,,,
5017810110862,5017810110862,Pretty Legs 15D Knee Highs Natural 4pp One Size EACH,Southern CoOp,,,,,,,,,,,,,,,,,,,
5017810113467,5017810113467,Pretty Legs 20D Tights Nearly Black 3pp M/L EACH,Southern CoOp,,,,,,,,,,,,,,,,,,,
5017810110886,5017810110886,Pretty Legs 40D Opaque Knee Highs Black 2pp One Size EACH,Southern CoOp,,,,,,,,,,,,,,,,,,,
5017810110503,5017810110503,Pretty Legs 80D Lycra Opaque Tights Black 1pp M/L EACH,Southern CoOp,,,,,,,,,,,,,,,,,,,
5017810110480,5017810110480,Pretty Legs 80D Lycra Opaque Tights Black 1pp S/M EACH,Southern CoOp,,,,,,,,,,,,,,,,,,,
5010414354991,5010414354991,Prices White Tealights 30S,Southern CoOp,Price's 30 Tealights 10g,Household & Garden,Utilities,Candles,Tealights,,Price's,328,10g,,,,,,,,,,
5018922110627,5018922110627,Pride Groundnut Oil (1 Litre),vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
5018922110283,5018922110283,Pride Sunflower Oil (2 Litres),vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
5018922114144,5018922114144,Pride Vegetable Oil (2 Litres),vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
47221,5016049086238,Primula . 140g Cheese & Ham,Iceland,Primula Cheese 'n' Ham 140g,Grocery,Jams & Spreads,Other Jams/Spreads,Cheese 'n' Ham,,Primula,151,140g e,Contains: Milk,853,205,7.1,14.4,3.8,2.7,11.8,,
71956,5016049086696,Primula 140g Jalapeno Cheese,Iceland,Primula Spicy Cheese 'n' Jalapeños 140g,Deli,Cheese,Other Cheese,Cheese 'n' Jalapeños,Spicy,Primula,151,140g e,Contains: Milk,900,216,7.2,14.6,2.6,2.5,14,,
71157,5016049086047,Primula 140g Original Cheese,Iceland,Primula Original Cheese 140g,Deli,Cheese,Cheese Spread,Cheese,Original,Primula,152,140g e,Contains: Milk,877,211,8.4,14.4,3.5,2.7,11.9,,
86729,5013668391231,Prince Consort 35cl Scotch Whisk,Iceland - Swift,Prince Consort Blended Scotch Whisky 35cl,Off Licence,Spirits & Liqueurs,Whisky,Scotch Whisky,Blended,Prince Consort,649,35cl e,,,,,,,,,,40
86728,5013668388910,Prince Consort 70cl Scotch Whisk,Iceland - Swift,Prince Consort Blended Scotch Whisky 70cl,Off Licence,Spirits & Liqueurs,Whisky,Scotch Whisky,Blended,Prince Consort,1001,70cl e,,,,,,,,,,40
7568182,7622210309792,Prince polo classic XXL 50g,Sainsburys,Olza Prince Polo Classic XXL 50g,Grocery,Biscuits,Chocolate Biscuits,,Classic XXL,Olza,54,50g e,"Contains: Milk, Soya, Wheat
May Contain: Nuts",2199,526,58,29,39,0.32,5.6,3.8,
47484,5000232132017,Princes 120g In Oil Sardines,Iceland - Swift,Princes Sardines in Sunflower Oil 120g,Grocery,Other Tins,Other Fish,Sardines,In Sunflower Oil,Princes,,120g,Contains: Fish,1037,249,<0.1,17,<0.1,0.85,24,<0.1,
87864,50717170,Princes 145g Tuna In Oil,Iceland - Swift,Princes Tuna Chunks in Sunflower Oil 145g,Grocery,Other Tins,Tinned Tuna,Tuna Chunks,In Sunflower Oil,Princes,,,,,,,,,,,,
19028,5000232414700,Princes 340g Corned Beef,Iceland,Princes Corned Beef 340g,Grocery,Other Tins,Corned Beef,Corned Beef,,Princes,,340g e,,925,222,0,13.5,0,1.9,25,0,
90760,5000232203403,Princes 392g & Onion Minced Beef,Iceland,Princes Minced Beef & Onion 392g,Grocery,Other Tins,Tinned Meals,Minced Beef & Onion,,Princes,,392g e,"Contains: Barley, Wheat",427,102,3.9,6,0.9,0.79,7.9,0.5,
50151,5000232001627,Princes 392g Chicken In White Sauce,Iceland,Princes Chicken in White Sauce 392g,Grocery,Other Tins,Tinned Meals,Chicken,In White Sauce,Princes,,392g e,"Contains: Milk, Wheat",557,134,4.5,8.1,0.8,0.8,10.4,0.5,
89384,5000232001528,Princes 392g Mild Chicken Curry,Iceland,Princes Chicken Mild Curry 392g,Grocery,Other Tins,Tinned Meals,Chicken,Mild Curry,Princes,,392g e,"Contains: Barley, Sulphur Dioxide/Sulphites, Wheat",401,96,4.6,3.6,1.5,0.5,10.8,0.8,
23848,5000232001504,Princes 392g Stewed Steak,Iceland,Princes Stewed Steak 392g,Grocery,Other Tins,Tinned Meals,Stewed Steak,,Princes,,392g e,Contains: Wheat,492,117,4.4,4.5,0.5,0.6,14.5,0.5,
48394,5000232825391,Princes 75g Chicken Paste,Iceland,Princes Chicken Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Chicken,Princes,,75g e,Contains: Soya,834,200,2.7,14,0.1,1.1,15.6,0.6,
74545,5000232825353,Princes 75g Salmon Paste,Iceland,Princes Salmon Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Salmon,Princes,,75g e,"Contains: Barley, Fish, Soya",840,202,6,13.9,0.4,1.2,12.9,0.5,
2360563,5000232825377,Princes Beef Paste 75g,Asda,Princes Beef Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Beef,Princes,,75g e,"Contains: Barley, Soya",912,220,2.2,17,0.1,1.1,14.2,0.5,
2360561,5000232816320,Princes Chicken & Ham Paste 75g,Asda,Princes Chicken & Ham Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Chicken & Ham,Princes,,75g e,"Contains: Soya, Wheat",833,200,3.9,14.1,0.1,1.4,14.2,0.5,
5000232825391,5000232825391,Princes Chicken Paste 75G,Southern CoOp,Princes Chicken Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Chicken,Princes,,75g e,Contains: Soya,834,200,2.7,14,0.1,1.1,15.6,0.6,
391015,5000232414700,Princes Corned Beef 340G,Asda,Princes Corned Beef 340g,Grocery,Other Tins,Corned Beef,Corned Beef,,Princes,,340g e,,925,222,0,13.5,0,1.9,25,0,
5000232315014,5000232315014,PRINCES PEAR SHAPED HAN 454G,vendor_info_Ext_ID,Princes Ham 454g,Deli,Meat & Other Deli,Ham,Ham,,Princes,,454g e,,624,150,0.1,11.5,0,2.76,11.5,0.2,
3214055,5000232825353,Princes Salmon Paste 75g,Asda,Princes Salmon Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Salmon,Princes,,75g e,"Contains: Barley, Fish, Soya",840,202,6,13.9,0.4,1.2,12.9,0.5,
2360557,5000232816306,Princes Sardine & Tomato Paste 75g,Asda,Princes Sardine & Tomato Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Sardine & Tomato,Princes,,75g e,"Contains: Barley, Fish, Soya, Wheat",645,154,5.6,8.1,1.6,1.4,14.3,0.9,
5000232001504,5000232001504,Princes Stewed Steak With Gravy 392G,SGN,Princes Stewed Steak 392g,Grocery,Other Tins,Tinned Meals,Stewed Steak,,Princes,,392g e,Contains: Wheat,492,117,4.4,4.5,0.5,0.6,14.5,0.5,
2360559,5000232816313,Princes Tuna Mayonnaise Paste 75g,Asda,Princes Tuna & Mayo Paste 75g,Grocery,Jams & Spreads,Other Jams/Spreads,Paste,Tuna & Mayo,Princes,,75g e,"Contains: Eggs, Fish, Mustard, Soya, Wheat",738,177,5.3,10.5,0.4,0.8,15,0.5,
73807,5053990107476,Pringles 12pk Original,Iceland,Pringles Original 40g,Grocery,Crisps & Snacks,Other,,Original,Pringles,,40g e,Contains: Wheat,2153,514,51,33,1.2,1.3,4,2.7,
73809,5053990107629,Pringles 12pk Sourcream&on,Iceland,Pringles Sour Cream & Onion 40g,Grocery,Crisps & Snacks,Other,,Sour Cream & Onion,Pringles,,40g e,"Contains: Milk, Wheat",2120,506,51,32,3.1,1.5,4,2.7,
68972,5053990138722,Pringles 200g Original,Iceland,Pringles Original Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
87331,5053990158065,Pringles 200g Prawn Cocktl,Iceland,Pringles Prawn Cocktail Flavour Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Prawn Cocktail Flavour,,,200g e,"Contains: Barley, Milk, Wheat",2153,515,56,29,3.1,1.5,5.9,3.4,
72671,5053990138746,Pringles 200g Salt & Vinegar,Iceland,Pringles Salt & Vinegar Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
68973,5053990138753,Pringles 200g Sour Cream & Onion,Iceland,Pringles Sour Cream & Onion Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
68971,5053990162062,Pringles 200g Texas Bbq Sauce,Iceland,Pringles Texas BBQ Sauce Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Texas BBQ Sauce,Pringles,,200g e,"Contains: Milk, Wheat",2174,520,57,29,4.5,1.2,6.1,3.5,
7501780,5053990162062,PRINGLES BBQ 200G,Sainsburys,Pringles Texas BBQ Sauce Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Texas BBQ Sauce,Pringles,,200g e,"Contains: Milk, Wheat",2174,520,57,29,4.5,1.2,6.1,3.5,
5053990138722,5053990138722,Pringles Original               200G,Lincolnshire CoOp,Pringles Original Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
5053990168248,5053990168248,Pringles Original 165g PM,vendor_info_Ext_ID,Pringles Original Crisps 165g,Grocery,Crisps & Snacks,Other,,Original,Pringles,,165g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
7501748,5053990138722,Pringles Original 200G,Sainsburys,Pringles Original Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
45002021,5053990138722,Pringles Original 200g,McColls,Pringles Original Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
M261218,5053990158300,Pringles Original 200g PM,MFG,Pringles Original Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
5053990158300,5053990158300,Pringles Original 200g PM,vendor_info_Ext_ID,Pringles Original Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
5053990124961,5053990124961,Pringles Original 70G,SGN,Pringles Original Crisps Can 70g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,70g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
5774313,5053990138722,Pringles Original Sharing Crisps 200g,Asda,Pringles Original Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Original,Pringles,,200g e,Contains: Wheat,2227,534,56,31,1.2,1.1,5.9,3.5,
5053990168156,5053990168156,Pringles Salt & Vinegar 165g PM,vendor_info_Ext_ID,Pringles Salt & Vinegar Crisps 165g,Grocery,Crisps & Snacks,Single Pack Snacks,,Salt & Vinegar,Pringles,,165g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
5053990138630,5053990138630,Pringles Salt & Vinegar 200g,vendor_info_Ext_ID,Pringles Salt & Vinegar 200g,Grocery,Crisps & Snacks,Single Pack Snacks,,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2102,502,52,31,3.6,2.3,3.7,2.6,
M261234,5053990158362,Pringles Salt & Vinegar 200g PM,MFG,Pringles Salt & Vinegar Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
5053990158362,5053990158362,Pringles Salt & Vinegar 200g PM,vendor_info_Ext_ID,Pringles Salt & Vinegar Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
5774317,5053990138746,Pringles Salt & Vinegar Sharing Crisps 200g,Asda,Pringles Salt & Vinegar Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
7501789,5053990138746,PRINGLES SALT AND VINEGAR 200G,Sainsburys,Pringles Salt & Vinegar Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
5053990138746,5053990138746,Pringles Salt And Vinegar 200G,SGN,Pringles Salt & Vinegar Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Salt & Vinegar,Pringles,,200g e,"Contains: Barley, Milk, Wheat",2148,514,56,29,2.3,1.9,5.7,3.3,
8053602,5053990160204,Pringles Sizzl'n Kickin Sour Cream 180g,Sainsburys,Pringles Sizzl'N Kickin' Sour Cream Sharing Crisps 180g,Grocery,Crisps & Snacks,Single Pack Snacks,Crisps,Sour Cream,Pringles,,180g e,"Contains: Milk, Wheat",2194,525,57,30,2.8,1.6,5.4,2.9,
8053727,5053990160280,Pringles Sizzln Cheese & Chilli 180g,Sainsburys,Pringles Sizzl'N Cheese & Chilli Flavour Crisps 180g,Grocery,Crisps & Snacks,Single Pack Snacks,,Cheese & Chilli Flavour,Pringles,,180g e,"Contains: Milk, Wheat",2172,520,58,29,2.9,1.3,5.3,2.9,
5053990138753,5053990138753,Pringles Sour Cream & Onion     200G,Lincolnshire CoOp,Pringles Sour Cream & Onion Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
5053990168217,5053990168217,Pringles Sour Cream & Onion 165g PM,vendor_info_Ext_ID,Pringles Sour Cream & Onion Crisps 165g,Grocery,Crisps & Snacks,Other,,Sour Cream,Pringles,,165g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
7501759,5053990138753,PRINGLES SOUR CREAM & ONION 200G,Sainsburys,Pringles Sour Cream & Onion Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
45002022,5053990138753,Pringles Sour Cream & Onion 200g,McColls,Pringles Sour Cream & Onion Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
5053990158485,5053990158485,Pringles Sour Cream & Onion 200g,vendor_info_Ext_ID,Pringles Sour Cream & Onion Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
M261217,5053990158485,Pringles Sour Cream & Onion 200g PM,MFG,Pringles Sour Cream & Onion Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
5053990125050,5053990125050,Pringles Sour Cream & Onion 70G,SGN,Pringles Sour Cream & Onion Crisps Can 70g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,70g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
5774319,5053990138753,Pringles Sour Cream & Onion Sharing Crisps 200g,Asda,Pringles Sour Cream & Onion Sharing Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Sour Cream & Onion,Pringles,,200g e,"Contains: Milk, Wheat",2191,525,56,30,2.5,1.3,6,3.4,
5053990168187,5053990168187,Pringles Texas BBQ 165g PM,vendor_info_Ext_ID,Pringles Texas BBQ Sauce Crisps 165g,Grocery,Crisps & Snacks,Other,,BBQ,Pringles,,165g e,"Contains: Milk, Wheat",2174,520,57,29,4.5,1.2,6.1,3.5,
M261219,5053990158331,Pringles Texas BBQ 200g PM,MFG,Pringles Texas BBQ Sauce Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Texas BBQ Sauce,Pringles,,200g e,Contains: Wheat,2155,516,56,29,3.9,1.4,6,3.5,
5053990158331,5053990158331,Pringles Texas BBQ 200g PM,vendor_info_Ext_ID,Pringles Texas BBQ Sauce Crisps Can 200g,Grocery,Crisps & Snacks,Other,Crisps,Texas BBQ Sauce,Pringles,,200g e,Contains: Wheat,2155,516,56,29,3.9,1.4,6,3.5,
45002023,5053990138661,Pringles Texas BBQ Crisps 200g,Morrisons,Pringles Texas BBQ Sauce Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Texas BBQ Sauce,Pringles,,200g e,Contains: Wheat,2106,503,52,31,4.6,1.7,4.2,2.8,
5053990138661,5053990138661,Pringles Texas Bbq Sauce Flavour 200G,SGN,Pringles Texas BBQ Sauce Crisps 200g,Grocery,Crisps & Snacks,Other,Crisps,Texas BBQ Sauce,Pringles,,200g e,Contains: Wheat,2106,503,52,31,4.6,1.7,4.2,2.8,
96010235,96010235,Pritt Stick 22g EACH,Southern CoOp,Pritt Original Stick 1 x 22g,Household & Garden,Stationery,Other,Stick,Original,Pritt,,1 x 22g e,,,,,,,,,,
7798039598454,7798039598454,Private Reserve Malbec,vendor_info_Ext_ID,Trivento Private Reserve Malbec Red Wine Argentina 75cl,Off Licence,Red Wine,Others,Red Wine,Malbec,Trivento,1267,75cl e,Contains: Sulphur Dioxide/Sulphites,,,,,,,,,14
785018012053,785018012053,Priya Cut Mango Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012077,785018012077,Priya Drumstick Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012091,785018012091,Priya Garlic Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012510,785018012510,Priya Ginger Pickle (Sweet) 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012121,785018012121,Priya Gongura Pickle (Hisbiscus Cannabinus) 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012145,785018012145,Priya Gongura Red Chilli Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012268,785018012268,Priya Gourd (Kerala) Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012169,785018012169,Priya Green Chilli (Sliced) Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
785018012213,785018012213,Priya Green Tamarind Pickle 300g,vendor_info_Ext_ID,,,,,,,,,,,,,,,,,,,
